mag_x (uT),mag_y (uT),mag_z (uT)
3.280434478389553021e+01,-8.662463493602777162e-03,-3.742489917668817867e+01
3.281746091345285521e+01,-6.319262040885029706e-03,-3.744132529253116104e+01
3.278767115897223761e+01,-6.085656912531279758e-03,-3.741667829863155248e+01
3.281996113566619044e+01,5.469782874421538071e-03,-3.742016417610588519e+01
3.279324061680289049e+01,-1.281455546608597888e-02,-3.744992038020270542e+01
3.280154904470379762e+01,-1.221665841560339721e-02,-3.742317104371555558e+01
3.279608016110503854e+01,-1.426620304604505653e-03,-3.740486741513294788e+01
3.281355512450760159e+01,1.345873616487184080e-02,-3.742930476971439191e+01
3.282176299421793431e+01,3.869731190614302072e-03,-3.741310579158517413e+01
3.279192143872619170e+01,-1.018196689600228341e-02,-3.741205744054682469e+01
3.282531474372422764e+01,-4.078500489459068422e-03,-3.739498306830675034e+01
3.281132918356506423e+01,1.064567060215412982e-02,-3.739809439108545774e+01
3.282475011593957959e+01,2.752749464450356294e-03,-3.743977171566739059e+01
3.281802385447411297e+01,-2.757474309316495370e-03,-3.740757393615000126e+01
3.281940543046957259e+01,2.476508391666687025e-03,-3.741912061702053194e+01
3.280387394365187959e+01,9.374326745629933330e-03,-3.741719739883011897e+01
3.282392434083052990e+01,-1.622901535019013628e-03,-3.742999364974411236e+01
3.278770078465900184e+01,9.440249372221199559e-03,-3.742037649570922042e+01
3.279801798797592483e+01,1.775705129544344341e-02,-3.742072574713699140e+01
3.281928904460984597e+01,1.682461856595853303e-02,-3.741168581039350727e+01
3.281023712979489204e+01,-1.616604815068172982e-02,-3.744181536416054712e+01
3.281772558652534144e+01,-6.797936769397295090e-03,-3.741962781829441553e+01
3.280309130717115806e+01,1.225085477664753300e-02,-3.743938264865425936e+01
3.280178401917718389e+01,-2.240629277945448833e-03,-3.743170242905749490e+01
3.279415912470664551e+01,-3.270503875721422586e-03,-3.742394912661931272e+01
3.280624360807114925e+01,1.918742429862287449e-03,-3.742810226426537668e+01
3.280112812022726132e+01,8.038914167961099325e-03,-3.741757812866113397e+01
3.282421304730352318e+01,1.315071645548629084e-02,-3.741848515203772507e+01
3.279757088964927902e+01,1.930324899209342809e-03,-3.742971789670549754e+01
3.282065240664261552e+01,1.122106049443323365e-02,-3.742815026107540888e+01
3.282042109920012507e+01,-1.014853417645992725e-02,-3.741663791700854347e+01
3.280902166931007713e+01,-1.028705744017650511e-02,-3.742391649621723815e+01
3.281167868617317396e+01,8.160130499144472313e-04,-3.742134802564977036e+01
3.281413052960409971e+01,1.117730245894697598e-02,-3.741433194572847754e+01
3.281061520913376484e+01,-1.854831901834198826e-02,-3.742309482125651954e+01
3.280988542898467841e+01,-7.610944755859771170e-03,-3.743435684116238349e+01
3.281598964748106795e+01,-6.090606613146395780e-03,-3.742221106915395978e+01
3.280425447846091203e+01,-1.157079558769552076e-02,-3.741185953818532539e+01
3.279602150749083478e+01,-1.687974971983695338e-02,-3.742045185536806429e+01
3.280659094295289435e+01,-3.246617677047831940e-02,-3.742999702433149167e+01
3.280444068234957200e+01,-2.202112497718108561e-02,-3.742350387836754066e+01
3.280347895959275206e+01,2.097071461249950825e-04,-3.742711569720280096e+01
3.282514636111063311e+01,-6.359952796680600276e-03,-3.742198597856967979e+01
3.280995337402186607e+01,-4.573199887979841581e-03,-3.741085294981302667e+01
3.281256835137425298e+01,1.007084248746185039e-02,-3.742585151844734526e+01
3.281373487891586649e+01,1.372646679536299909e-02,-3.739794740649074356e+01
3.281451686831861991e+01,-9.019495804915152529e-03,-3.740578042897405453e+01
3.281104746473643985e+01,1.329919074238943531e-02,-3.742386915262417091e+01
3.280660850561670117e+01,-1.459733285337760055e-02,-3.743479428632871020e+01
3.280681892111287823e+01,1.086539663469838872e-02,-3.742614925160876993e+01
3.281757551232017533e+01,2.376754300864579363e-03,-3.742877993989588958e+01
3.279556526263529292e+01,9.060211292203801392e-03,-3.742210125039405710e+01
3.281156740594179411e+01,3.460939188474993974e-03,-3.744006949517315519e+01
3.281661745281003562e+01,-2.519749517265038909e-03,-3.744709272638455388e+01
3.280824149532834610e+01,-1.810429259804262683e-02,-3.739805364838507984e+01
3.280206707009200073e+01,1.220402595872244721e-02,-3.741732993467685020e+01
3.282943128218068551e+01,-1.693695963842223318e-02,-3.742915167785756125e+01
3.280507028334910302e+01,-4.885646264848294770e-03,-3.741847001288659413e+01
3.282437477704942808e+01,9.116304343996219084e-03,-3.742793645377076928e+01
3.279686299420504980e+01,3.556883992736184757e-03,-3.740744322815273648e+01
3.280552780467557028e+01,1.125871107654708900e-04,-3.742518895441816085e+01
3.280426136495256628e+01,8.604342394748974027e-03,-3.743335229519398411e+01
3.280630172129287558e+01,6.960016418351286198e-03,-3.743137288326526146e+01
3.281155635689409422e+01,-1.803621023936734930e-02,-3.740417152059945494e+01
3.280221436674603552e+01,2.816398113266559014e-04,-3.743448786932501804e+01
3.281478373875765442e+01,-7.336052119086560082e-03,-3.744850826058683424e+01
3.280769243344894193e+01,3.252705189476564479e-03,-3.740987112928881686e+01
3.279908996472164517e+01,1.245572945405661741e-02,-3.742225530271733902e+01
3.283102240865142818e+01,1.441106499059036095e-02,-3.740854711664047016e+01
3.280818243450967486e+01,3.133290681553031840e-03,-3.743391642957692511e+01
3.280403117615422559e+01,1.599992372550192469e-03,-3.743239694263997563e+01
3.282168065025501846e+01,-8.537548559288818872e-04,-3.742352098847498354e+01
3.281644421814986146e+01,-2.698757648377232005e-02,-3.740907598355701680e+01
3.281747055934517476e+01,-1.138435452904400062e-02,-3.741609582636020548e+01
3.279687986937503297e+01,-1.209533956970003203e-02,-3.743733978670411489e+01
3.279777682594809818e+01,1.480958574697769162e-02,-3.741207512800044555e+01
3.281795007040373235e+01,1.616202474521556123e-03,-3.742249501273899170e+01
3.280727457741579656e+01,2.364172630895130731e-02,-3.742193022370709343e+01
3.279830567781068140e+01,-7.364802772594660060e-04,-3.740462808383505688e+01
3.280225627511254771e+01,-1.645690221607517059e-02,-3.739564095111114739e+01
3.281744126070852019e+01,-5.157880852817141879e-04,-3.743086198713915280e+01
3.280194865001238469e+01,-2.100409547324396872e-02,-3.740980880957886257e+01
3.281718318489421193e+01,-5.289899895257466934e-03,-3.742300125974250591e+01
3.280757721256990322e+01,8.962635724148515504e-03,-3.740829114091508956e+01
3.281701052379136030e+01,-4.759446654753166257e-03,-3.741349121205459483e+01
3.280000310337032232e+01,3.885274286204270979e-03,-3.741853533906358820e+01
3.282305109677299271e+01,1.204292611420231668e-02,-3.742091901878907834e+01
3.281947679480496305e+01,1.391700930885844331e-02,-3.743002176049164831e+01
3.280678068473579145e+01,4.764233387411587715e-03,-3.743478156571806892e+01
3.280166326600544124e+01,3.502929732365211556e-03,-3.741140147109982195e+01
3.280626437796057360e+01,1.089256263434679010e-02,-3.740698235731856158e+01
3.281636553842626114e+01,-8.672410725231312692e-03,-3.742673105295286007e+01
3.279111141019745190e+01,-1.206586346251082784e-02,-3.742654632403672110e+01
3.282598489086117155e+01,1.629351877696763942e-02,-3.739954988478267950e+01
3.281728058753402877e+01,1.958511401820628006e-03,-3.741900838646639471e+01
3.282031357088946066e+01,-5.466510009827226652e-03,-3.743313181357347474e+01
3.280187431512381124e+01,-3.737846721725939392e-03,-3.742325275168620635e+01
3.280749822099022595e+01,6.164153291459179181e-03,-3.743429392227691466e+01
3.278583319833677479e+01,1.863256907833768647e-03,-3.740621986984950098e+01
3.281866815672606208e+01,-1.037040396710408111e-02,-3.740813963375531870e+01
3.280187434881642616e+01,-6.873550552623346362e-03,-3.742889026084058202e+01
3.281256282549960446e+01,-7.373856439948380491e-03,-3.743982113673909851e+01
3.281713924122448844e+01,-1.782105302596135449e-02,-3.741555053325810576e+01
3.279897264792672473e+01,-1.177209896507958172e-03,-3.743257744394922781e+01
3.281656814424911772e+01,5.719244292683889341e-03,-3.742166594206054242e+01
3.280880276581403621e+01,4.354517142836004766e-03,-3.742390425823959532e+01
3.279844979387570447e+01,1.241953097965997968e-02,-3.742856792559796020e+01
3.282311961656850485e+01,-9.256527275381179736e-05,-3.742975604048221072e+01
3.281383704157393311e+01,1.075977794377526268e-02,-3.741815428922746634e+01
3.281114111266317934e+01,-9.055279683294073186e-05,-3.741466951782167172e+01
3.281535753396924804e+01,3.094869609521198363e-03,-3.742750217006584990e+01
3.280889892672398389e+01,-3.134981268692438750e-03,-3.743186773632657349e+01
3.280791502644960644e+01,-8.620925687126371195e-03,-3.742890605421280981e+01
3.281382825750921484e+01,-4.237567318833749576e-03,-3.742580708357431263e+01
3.281087405599473072e+01,-8.280777850438824847e-03,-3.744544213088827433e+01
3.280529973670083166e+01,-4.163979944129200979e-03,-3.742156295812581845e+01
3.279745100048813811e+01,4.911291631073388779e-03,-3.741996585247387230e+01
3.281931233663390657e+01,-1.241538102447328415e-02,-3.741085589305683357e+01
3.281402229585918917e+01,9.193622562246761554e-03,-3.741043130378723447e+01
3.280007306479320306e+01,8.525649939539355765e-03,-3.744483529046584636e+01
3.281497630373411312e+01,2.890369595643440051e-02,-3.743264992578332340e+01
3.282650856082599233e+01,-1.967347739368287621e-02,-3.741131584827100198e+01
3.280944212555579753e+01,-5.548646269910115919e-04,-3.742200505502101748e+01
3.281213324122801822e+01,1.017918435339356699e-02,-3.741061860486937007e+01
3.282516598459344692e+01,1.177830170825356834e-03,-3.742837492071939920e+01
3.280879212393640643e+01,-1.542289390879264706e-02,-3.742854273630707240e+01
3.279810056057242207e+01,-1.282134238415146184e-02,-3.742891711257946952e+01
3.281403696291781813e+01,9.677977185700795820e-04,-3.741066242022036903e+01
3.282013363767237024e+01,3.837139980784458251e-03,-3.743741233388382028e+01
3.281252334710158181e+01,-1.461751937882448810e-02,-3.741210063124336216e+01
3.280764552976832960e+01,-9.555207787180367354e-03,-3.742565434246149181e+01
3.281455697598191534e+01,-1.824957199309504979e-02,-3.742643871605434214e+01
3.280372819030576181e+01,2.414884767925582778e-04,-3.741370607422097549e+01
3.279867673820130847e+01,-1.272947255830132740e-02,-3.740606587825008233e+01
3.282304389160081115e+01,1.099030984434381381e-02,-3.741777849316316207e+01
3.279265866485305025e+01,-8.445598856151407055e-03,-3.741401839558049858e+01
3.282393955618118753e+01,4.420222006174173712e-03,-3.745592840212630392e+01
3.281366965538779112e+01,6.750205536436530837e-04,-3.743778209057009576e+01
3.282429693189713760e+01,1.342217995389637271e-02,-3.742752499543825451e+01
3.280848899439912714e+01,1.271377439468349135e-02,-3.741545840487296459e+01
3.281910081613740005e+01,-1.988717215183835683e-03,-3.742362158185733279e+01
3.281153852007371796e+01,5.227753109024793447e-03,-3.740926902450388525e+01
3.281036038901716267e+01,-5.001577335935782770e-03,-3.743540582284973794e+01
3.281489932876441173e+01,-1.008292570412670265e-02,-3.740291598625353942e+01
3.280194616035889510e+01,-1.116292978911951998e-02,-3.742522046991970797e+01
3.280721253365311441e+01,-6.536755779085643109e-05,-3.742557045246744707e+01
3.281885297446152805e+01,1.313619132789335328e-03,-3.743405498412214172e+01
3.281140172056345961e+01,-4.505381296858916931e-03,-3.741339708556157007e+01
3.281081963416593794e+01,-9.615776664425055914e-04,-3.742340990708634507e+01
3.280944772825298372e+01,-1.618901195198283252e-02,-3.740631376545669440e+01
3.281505842001050155e+01,2.215071148223026615e-03,-3.742618367909641819e+01
3.280378168135897710e+01,-2.147720779650802349e-03,-3.740914484166383147e+01
3.280816589548461337e+01,-5.264608508036116696e-04,-3.745007909318022143e+01
3.281573043898851694e+01,-4.857823810749132588e-03,-3.743518343525148850e+01
3.282433090140636978e+01,1.308984477305553257e-02,-3.744153445947990377e+01
3.281201616989515912e+01,-1.203527465574278851e-02,-3.742348379908992229e+01
3.281393150125042268e+01,-1.717269158470237020e-02,-3.741204681649413288e+01
3.281212263835237053e+01,5.523596873337823258e-04,-3.744312591734544782e+01
3.282146185673801853e+01,1.341617757625666700e-02,-3.742984206708847950e+01
3.281670049945938672e+01,9.426101844341061575e-03,-3.743811814220197931e+01
3.281253202017348514e+01,1.450274786285405586e-03,-3.741950250513561826e+01
3.280871346841137637e+01,3.196371938594822458e-03,-3.742011389695442602e+01
3.282417600839622196e+01,5.987330728732394650e-03,-3.743829638843481433e+01
3.280675992332975710e+01,2.832273479545188450e-03,-3.741709778162869071e+01
3.281015468879996178e+01,-7.770218257026609808e-03,-3.741396001601343357e+01
3.280211882318194938e+01,1.205543569711742605e-02,-3.743500961751568212e+01
3.280533285760104434e+01,-8.027628666916777206e-03,-3.740598956317048618e+01
3.282465399530254047e+01,1.237105068367590557e-02,-3.740967757757233159e+01
3.279685165112375955e+01,9.646872696860346250e-03,-3.742072397754281354e+01
3.281253091084810336e+01,-2.018329057610793436e-03,-3.742959341068716839e+01
3.281983878818220290e+01,-1.529688286908506209e-02,-3.743004895992591230e+01
3.280544467608527981e+01,-1.487587978347299465e-02,-3.741820192116592381e+01
3.282507022622846193e+01,2.981566275834319525e-03,-3.743807782648174509e+01
3.281822963112873737e+01,-2.548941985930250082e-03,-3.744206717308058785e+01
3.281686461581510628e+01,1.317162664229598427e-02,-3.743340906642009003e+01
3.281952237086525770e+01,-1.248442660880011434e-02,-3.742119721378301023e+01
3.281913369264961489e+01,-6.039421139133837810e-03,-3.742445946802524048e+01
3.279541499596330567e+01,-1.052338316436558091e-02,-3.743846705057249835e+01
3.280792935301060709e+01,1.117933384330611207e-02,-3.743366361493869476e+01
3.282893545605167418e+01,2.977051773347797348e-03,-3.741478962310360146e+01
3.281473797979939633e+01,-2.850392695166017835e-03,-3.741823526728422422e+01
3.280570613721634743e+01,1.131284813316755025e-02,-3.743777462882285079e+01
3.280004606425319480e+01,6.944109391882714172e-03,-3.744962227759267392e+01
3.280906604151745398e+01,2.031863368856373468e-03,-3.741886695965695253e+01
3.281507336626529536e+01,-5.094285775509320435e-03,-3.741115295617887426e+01
3.281398763892516968e+01,-1.179669740789555422e-02,-3.742984250449368488e+01
3.280324688986847548e+01,8.223689427369269486e-03,-3.744842554888030151e+01
3.279501292416328795e+01,1.279828567629766323e-02,-3.742501134810430585e+01
3.281805842887543889e+01,1.639251010412038408e-03,-3.742657946473745767e+01
3.282143355114970973e+01,1.377544845631220247e-02,-3.740290088180362460e+01
3.279209339513374744e+01,3.089641545770182695e-03,-3.743981795408600988e+01
3.281924612405865815e+01,9.488883313480501796e-04,-3.740925743258647884e+01
3.281444041942350509e+01,-1.827890839792898833e-02,-3.743104788438316888e+01
3.280983392894592043e+01,-6.559366507485900159e-03,-3.743513781098982207e+01
3.280688813553496175e+01,1.217416880830905594e-02,-3.742576201631970889e+01
3.279960126087432570e+01,1.030485227521580130e-02,-3.743329912568604101e+01
3.281772844645298903e+01,-3.906152151725988952e-03,-3.743208228049709874e+01
3.280786772614161606e+01,1.986187874761452532e-02,-3.741516644582931406e+01
3.280704762868160174e+01,-1.091411892928128950e-02,-3.741271928681548076e+01
3.280230394843251673e+01,-7.791243917210819228e-03,-3.743482152653651696e+01
3.282443293889663494e+01,1.683583146339078657e-02,-3.742688802415802485e+01
3.280432443558100175e+01,1.084196114331653811e-02,-3.741057343744562758e+01
3.281329179906219196e+01,-8.660194887120662918e-03,-3.742145328906129720e+01
3.278472682954634365e+01,3.387969755536467380e-03,-3.741111456049713269e+01
3.280270733628704960e+01,7.650903410731019205e-03,-3.744194510434476797e+01
3.280804510079224912e+01,-1.507630832538188644e-02,-3.741506324852364429e+01
3.281985567095054535e+01,-5.040301512403179418e-03,-3.743122013744319787e+01
3.279926922586324878e+01,2.705827568356526831e-03,-3.742206349256741049e+01
3.282589017945736742e+01,3.106622461017987530e-03,-3.742040121438730438e+01
3.281941526284574451e+01,-4.688053394297741344e-03,-3.741882322959538953e+01
3.281630344090427087e+01,-4.191934341735244728e-03,-3.742379476467687027e+01
3.281397809072228000e+01,-7.819383584087284678e-03,-3.742097656264049022e+01
3.283141723386000166e+01,1.327246067546610994e-02,-3.741911418801525713e+01
3.282282176640066496e+01,7.918539081249593688e-04,-3.742182141233490711e+01
3.279989761930401215e+01,1.433612967192631447e-02,-3.741550563636889848e+01
3.281834477982786069e+01,6.104839866909178916e-03,-3.744599024412895005e+01
3.281342568136732751e+01,1.347673608855900519e-02,-3.741376393040125947e+01
3.279938064424078448e+01,-1.406640497361060643e-02,-3.743727212871723253e+01
3.281344312644678496e+01,-2.025004410129866567e-02,-3.741841004931783488e+01
3.280838155139305456e+01,2.319629866497211357e-03,-3.742309300814559947e+01
3.281481630935945759e+01,-4.519331801555580286e-03,-3.740015062970137905e+01
3.278475666959026569e+01,1.681180085261532384e-02,-3.741267317093319633e+01
3.280844348558391488e+01,-2.625561807696413091e-02,-3.740944909111343009e+01
3.280723761536540195e+01,1.271570526785217349e-02,-3.739629393004493352e+01
3.280565235952636272e+01,5.505227688415043627e-04,-3.742159889424002728e+01
3.280979717556050446e+01,-9.435556922915056335e-03,-3.741304554331185983e+01
3.281811818356985810e+01,-9.267228410716088494e-03,-3.743053403591549966e+01
3.280973988144886277e+01,-2.453352790719087392e-02,-3.740416544244928332e+01
3.281284005815797400e+01,-1.255826441568667516e-03,-3.742798537897193256e+01
3.280102547894846055e+01,6.786925596956331665e-03,-3.741068309501707745e+01
3.280123688064611542e+01,-1.067068156179824985e-02,-3.741261170123734559e+01
3.279978775225229981e+01,-2.320427426484055616e-02,-3.743712380533049355e+01
3.281749128656586834e+01,1.755968964311849017e-03,-3.742303042995443008e+01
3.280747973754748870e+01,-5.283914989972375575e-03,-3.743108541736199868e+01
3.281375820853355663e+01,-3.322769642514576422e-03,-3.742744466426909611e+01
3.281614048143636353e+01,1.451646128088437872e-03,-3.740906328789307622e+01
3.282070257264770419e+01,1.260033191262007954e-02,-3.740359712538461423e+01
3.280438037439471088e+01,-3.139659190676539601e-03,-3.741114408752551412e+01
3.281184174142195786e+01,-1.549698297660718864e-02,-3.742989186362488141e+01
3.280763115960589005e+01,1.074614421210397415e-02,-3.742188286790914731e+01
3.282902263929315723e+01,-8.887266680020754553e-03,-3.743825458593482836e+01
3.282036429257558297e+01,-1.415553089745323970e-02,-3.741098496870293388e+01
3.282469986325807554e+01,-1.051261783313502812e-02,-3.742802030548141090e+01
3.281496187871886150e+01,1.227656472845229177e-02,-3.742630524269736725e+01
3.280935967784524365e+01,-1.158531331586015733e-02,-3.740907962569064438e+01
3.281253029055215364e+01,1.000808269291725153e-03,-3.740911224523373591e+01
3.279287483619842902e+01,2.759572714366124915e-03,-3.741113986426750415e+01
3.281095792175219827e+01,-1.867185646190150719e-02,-3.741700009907247448e+01
3.279753666672127110e+01,1.391683622019134099e-02,-3.741711578555511863e+01
3.281151490943880589e+01,7.019389309002183226e-03,-3.743653953897264586e+01
3.281818107524470207e+01,8.416685241946579230e-03,-3.743172860546336977e+01
3.280520982177284850e+01,-3.138021022312549330e-03,-3.742181027405866445e+01
3.281501920727007615e+01,7.460187360760327929e-04,-3.740681116655969873e+01
3.281373016072706861e+01,7.123489293046175209e-03,-3.742942807212809697e+01
3.280777828162384679e+01,1.634551479764713086e-02,-3.742954004902598797e+01
3.281642006417626334e+01,-1.211863077231362107e-02,-3.742273740156732487e+01
3.281433850461859691e+01,3.038466507638734951e-03,-3.740782061470246589e+01
3.281658169429574912e+01,9.213497491082543733e-03,-3.741648097359416880e+01
3.281371384941052582e+01,1.239747704963281745e-02,-3.742860797902267933e+01
3.282551847698300662e+01,1.491985517973728678e-02,-3.742666139239587153e+01
3.281656822948106367e+01,6.387880914881840719e-03,-3.742206773173194989e+01
3.280601861412562670e+01,-1.987515807215817568e-02,-3.741112299208958092e+01
3.281440303917355550e+01,-5.463072769063897875e-03,-3.741752272772682630e+01
3.280649381884775551e+01,3.495632787629418103e-03,-3.741720486481434449e+01
3.281080292907599727e+01,1.096690972304950086e-02,-3.743645906036550031e+01
3.279407337689259805e+01,-8.965018040651307352e-04,-3.739841585429655169e+01
3.280836297510071375e+01,-4.073358938625198412e-03,-3.742904955510638132e+01
3.279673705615743273e+01,9.888426237245725309e-03,-3.742692134700885731e+01
3.281696020315084183e+01,1.024154714230689558e-02,-3.742081186013793825e+01
3.280271704600061611e+01,1.315070138358712289e-02,-3.743440776886057364e+01
3.281910955965372523e+01,6.931851731888882991e-03,-3.742440155804356294e+01
3.282373811047371959e+01,9.100190142256724818e-03,-3.742928039343443913e+01
3.283216427767441559e+01,1.756570467162592731e-03,-3.741724055384280234e+01
3.282673734914413899e+01,-4.101512220024445578e-03,-3.742162064999330795e+01
3.281966145042368765e+01,9.759772432516013131e-04,-3.743381313864193061e+01
3.281191406840653713e+01,1.025943958012109827e-03,-3.740852141591150826e+01
3.280525409142335747e+01,-9.977763508269435824e-03,-3.742550020233331054e+01
3.281861432382537203e+01,-5.547736481293020355e-03,-3.742513063832489451e+01
3.280613460714945973e+01,-1.185394484352743534e-02,-3.741090955043592459e+01
3.280878315009279333e+01,-2.065564567013146446e-02,-3.741824132024615324e+01
3.280931093009758115e+01,-8.837102154238718477e-03,-3.742123676609855920e+01
3.282018935842364726e+01,2.061772273336324318e-02,-3.742279295785395732e+01
3.283089498756226021e+01,1.628559133077755669e-02,-3.740886733827540667e+01
3.280610836648571649e+01,1.002762368782148493e-02,-3.742507548339536783e+01
3.281292857387179396e+01,5.002223526363694037e-03,-3.742766163882733110e+01
3.280881703096614643e+01,-5.461787002885769814e-03,-3.741544729141946135e+01
3.281178087884696737e+01,7.118866096789263839e-03,-3.743299460591604344e+01
3.281700767969900312e+01,7.340429690440868418e-03,-3.744009058748984131e+01
3.281894203758012907e+01,3.117341039817156118e-03,-3.742644082257635318e+01
3.280887125192467835e+01,-8.495143917708539508e-03,-3.741958533349689020e+01
3.280488436693364918e+01,-1.982434340289921607e-03,-3.742259153141815631e+01
3.281585546442735790e+01,-1.318680727292049180e-02,-3.743116844040805091e+01
