gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707036682513618376e+06,4.688712333732199855e+06,3.360431186064411886e+06,-5.800565225063371300e-02,8.260522400745762273e-02,5.125621876640336361e-02
-2.707027221920975484e+06,4.688719581122689880e+06,3.360434892532930709e+06,5.572385207663563267e-02,-6.098198328591413614e-02,-1.703992721062069435e-02
-2.707028970106975175e+06,4.688715625756551512e+06,3.360441180615275167e+06,3.728506684027753371e-02,4.566208493322559958e-02,-3.642546729565657865e-02
-2.707038708108001854e+06,4.688708396639834158e+06,3.360440797998142894e+06,5.847079375340315244e-02,-5.735548187391893704e-02,-5.312513026054260096e-02
-2.707033144031262957e+06,4.688708757324217819e+06,3.360426558193708770e+06,-5.672127202802584173e-02,-4.559840922715263471e-03,1.586406558830980723e-02
-2.707026771309319418e+06,4.688711345239636488e+06,3.360427680002704263e+06,6.951810039634438720e-02,1.553852757678383413e-02,3.609482151253138715e-03
-2.707022057554809377e+06,4.688707194866270758e+06,3.360428248552732635e+06,1.482066006665799275e-02,3.999532392290995608e-02,4.907994443328742018e-02
-2.707040187726034783e+06,4.688708632926729508e+06,3.360426921587113757e+06,-6.551168407439605934e-03,5.939977482053739044e-02,1.358703425722882288e-02
-2.707026840928475838e+06,4.688708622470310889e+06,3.360436900114357471e+06,2.814889884295489197e-02,8.172362101848200389e-02,6.123353759462271673e-02
-2.707030776418556459e+06,4.688707724975283258e+06,3.360436262654061895e+06,-3.295318887933649382e-02,3.161686702303100061e-02,1.087933746037265080e-02
-2.707031460009103175e+06,4.688710218977126293e+06,3.360428655382249039e+06,-6.482732495014446872e-02,4.266268890705542799e-02,1.279574761931454897e-02
-2.707020166450210847e+06,4.688705302336649038e+06,3.360437890500696376e+06,5.778100317732016988e-02,5.493836018815646816e-02,1.003248178941425900e-01
-2.707020673991390038e+06,4.688707929546657018e+06,3.360431121260652319e+06,2.402847809280950903e-02,-2.593630711570573885e-02,-2.090769321185489797e-03
-2.707024979889959097e+06,4.688718175103745423e+06,3.360423081011893693e+06,-1.071512840063569838e-01,-1.771188865940103926e-02,-2.874491933542952168e-02
-2.707026345218378119e+06,4.688725831810111180e+06,3.360426706458579749e+06,-4.512418729829083264e-02,8.855986271427723766e-02,5.172229421013265459e-03
-2.707022961803506128e+06,4.688710129912953824e+06,3.360428636436480563e+06,6.627548848825674799e-02,-1.200190625799894828e-02,2.471245399375719340e-02
-2.707031261818451807e+06,4.688706204488415271e+06,3.360419658021227922e+06,8.225991750660548163e-02,6.921647209662887268e-02,8.192629614554232387e-02
-2.707025349499863107e+06,4.688719390322502702e+06,3.360423638750374783e+06,-2.312045019965653508e-02,2.198267499490287255e-02,-2.055185856204932993e-02
-2.707033123192491475e+06,4.688706913390473463e+06,3.360439919509752188e+06,4.074718488952704110e-02,6.712278534068361058e-02,-4.360298485648547717e-02
-2.707037478258077055e+06,4.688704075928287581e+06,3.360430822560471483e+06,8.629223191690643668e-02,4.614816468326321530e-02,-1.493787534011797175e-02
-2.707027122716030106e+06,4.688710291746583767e+06,3.360426770020512398e+06,2.103870084648023706e-02,8.018521780710391456e-02,3.677712136426384594e-03
-2.707034479602786247e+06,4.688703160130359232e+06,3.360446126202221960e+06,1.440278024633964531e-02,-6.352861693548311761e-02,7.190287328769313924e-02
-2.707032402911900077e+06,4.688704898665362969e+06,3.360429508800281212e+06,-4.410468399265647654e-02,3.016497873372010752e-02,8.978223079122815697e-02
-2.707025997218471020e+06,4.688704968042888679e+06,3.360425950510307681e+06,9.000259329573876907e-03,-1.124321048912220455e-01,5.833093222141343430e-04
-2.707016152851765510e+06,4.688708640977025032e+06,3.360434816216281150e+06,6.666729856212076644e-02,4.482777702797855791e-03,1.023166546266496835e-01
-2.707025313374545425e+06,4.688710369276817888e+06,3.360434967022377066e+06,9.121341879502821090e-03,1.928215443246706316e-03,-3.209570190059415906e-02
-2.707019655885600951e+06,4.688706150633058511e+06,3.360427394033320714e+06,-7.880252380397856360e-02,2.801834214998615014e-02,3.862145479227227507e-02
-2.707037466214885935e+06,4.688714968171707354e+06,3.360438002408058383e+06,2.933845002878038288e-02,5.475639215752059474e-02,1.339194722659469983e-01
-2.707026961066876072e+06,4.688715661406069063e+06,3.360440743669393007e+06,1.008998730712134390e-02,1.275902175538765407e-02,-3.510296733269543945e-02
-2.707027771253081970e+06,4.688710339634638280e+06,3.360429918803057168e+06,-1.895747452145905843e-02,-3.348851432808083034e-02,4.461489537622292251e-02
-2.707032714641734958e+06,4.688709803548532538e+06,3.360433555978661403e+06,-1.552000852594401237e-02,-3.151252244555288046e-02,-9.165625741177391150e-02
-2.707020607589658815e+06,4.688714680685751140e+06,3.360435771950413473e+06,6.369647500826117192e-02,5.230249167067786698e-02,1.315868301111266896e-02
-2.707037219908641651e+06,4.688712643740516156e+06,3.360431554789967369e+06,1.267407246316392538e-02,-1.992526281087113327e-02,-5.566689480850975369e-02
-2.707028956045320723e+06,4.688706257013230585e+06,3.360426600776604842e+06,9.578960389652939333e-02,-1.320426225776651476e-03,6.778223210745858152e-03
-2.707026705378337298e+06,4.688715060833024792e+06,3.360426403460219502e+06,9.960202835653607367e-02,-3.472867198911796377e-02,5.774328849614568382e-02
-2.707027321626147721e+06,4.688712222681113519e+06,3.360426892995771021e+06,7.769567522175857555e-02,-2.599372854227247932e-03,2.420769020572617961e-02
-2.707029790369495284e+06,4.688720530823717825e+06,3.360434507206476759e+06,6.037228261489566844e-02,-2.974714924007287528e-02,-9.182714870755653153e-03
-2.707016640424608719e+06,4.688709458157667890e+06,3.360431067976942752e+06,-1.599762009597227239e-02,-2.506602876142135713e-02,2.804085552300376871e-02
-2.707034723179577384e+06,4.688709342545296997e+06,3.360399852670059074e+06,3.816568953356352933e-02,-1.709538292382655617e-02,1.228175083991822451e-02
-2.707025164275974501e+06,4.688710696139350533e+06,3.360438727286317386e+06,-3.974771152973541333e-02,-2.551635789415128419e-02,1.262041055289116025e-02
-2.707015878033592366e+06,4.688714247779604979e+06,3.360428584363932256e+06,3.313238693020593290e-02,1.243355884886102394e-02,3.877777209285960397e-02
-2.707024820378640667e+06,4.688707031000806019e+06,3.360434964577522129e+06,-5.714699707219259017e-02,1.261762564877726232e-03,-5.726478596521372005e-02
-2.707043944193540141e+06,4.688712633159440011e+06,3.360433879157917108e+06,-5.127959751356216123e-02,3.829620948568251970e-02,8.097572294809445015e-02
-2.707032845160120632e+06,4.688706658341165632e+06,3.360424309155932162e+06,-4.983481988939639923e-02,-4.054973900993901620e-02,5.734372340004069424e-02
-2.707026570117528085e+06,4.688709427196916193e+06,3.360438334765738342e+06,7.042571604495138915e-03,-7.691367202538768044e-02,6.836273900761090372e-02
-2.707022349183500279e+06,4.688714341298543848e+06,3.360431412486379035e+06,-6.551547360681760079e-02,9.662975871654677987e-03,4.681423555703798089e-02
-2.707025504985978361e+06,4.688705609435421415e+06,3.360423008409962524e+06,2.123199213047394229e-02,1.034046120862867346e-01,3.663040545620559196e-02
-2.707033574887530413e+06,4.688716770665491000e+06,3.360422082027166151e+06,-2.503476463470358931e-02,2.814776674512587534e-02,-1.785106901533783236e-02
-2.707029909895002376e+06,4.688715357360717840e+06,3.360430517427422106e+06,-5.898354718552922815e-02,-1.334003966989804127e-02,-5.928999526143602372e-02
-2.707035710010190029e+06,4.688717218259557150e+06,3.360430893015751150e+06,-2.586354884527775760e-02,6.573443048225086072e-02,1.869348142219407751e-03
-2.707037701211865991e+06,4.688714989607090130e+06,3.360435718126220629e+06,-3.125514594486194370e-02,-3.811081126510038053e-02,-9.812429363577352803e-04
-2.707028576748216059e+06,4.688711188286190853e+06,3.360419172982758377e+06,1.397423017958838304e-02,1.049782743145715597e-02,1.417269474204813084e-02
-2.707027763500724453e+06,4.688710970762828365e+06,3.360419328385584522e+06,9.240748436312580484e-04,-1.748681305799719941e-03,-9.320708991408697963e-02
-2.707028744221522938e+06,4.688714700659549795e+06,3.360441211512145586e+06,-3.579345533293309956e-02,-2.247815865002816566e-03,-1.335894381153455990e-01
-2.707025066082375124e+06,4.688705203910859302e+06,3.360431254488897044e+06,1.191958239807358738e-01,1.123655721904047444e-02,3.442159385001829913e-02
-2.707031270665544551e+06,4.688712885605304502e+06,3.360428329674550332e+06,2.265124316747399447e-03,-5.781812544496221090e-02,8.233263569127157941e-03
-2.707033968238730449e+06,4.688706635063511319e+06,3.360432700998942368e+06,-1.220236579613017932e-03,-4.431470694936267413e-02,-3.784062075032579298e-02
-2.707022002842626069e+06,4.688706680910599418e+06,3.360428757356322370e+06,-4.970301311123454663e-02,-3.790536020832264985e-02,1.893114388154603159e-02
-2.707026825329647865e+06,4.688711403559541330e+06,3.360429084826857783e+06,8.008814217335144189e-03,4.175194195040679568e-02,5.667330191767497999e-02
-2.707025521286802832e+06,4.688712102476470172e+06,3.360433295522931032e+06,1.164109325121512883e-01,-7.644972446747685946e-02,1.495089980190795510e-02
-2.707039353041042108e+06,4.688719438924629241e+06,3.360439336279075127e+06,-1.502237709210747264e-02,-4.307617625868600392e-02,1.307413465437466671e-02
-2.707026058742817491e+06,4.688703208090306260e+06,3.360433742801079527e+06,3.918548523378830722e-02,-8.730124907998626504e-02,-3.082166230219648625e-02
-2.707030910602862481e+06,4.688710633060708642e+06,3.360426648719402030e+06,-6.235131135137902958e-02,2.064148701025290966e-02,-8.302742662772271201e-03
