Yaw (deg),Pitch (deg),Roll (deg)
-4.495521769623445607e+01,-5.751110980363486821e-03,-3.499924822721850459e-03
-4.495521533526883928e+01,-4.758845862416661784e-03,-3.932746348513365721e-03
-4.495557571847514566e+01,-4.372467366569850536e-03,-4.455940372139578949e-03
-4.495590513430521895e+01,-4.109417356987385590e-03,-4.737200823087448463e-03
-4.495666474568970727e+01,-4.022529804242494164e-03,-4.703077490735279621e-03
-4.495673207696717810e+01,-4.444894334270094692e-03,-4.271966663463053898e-03
-4.495621252585966232e+01,-4.202406934694861984e-03,-4.634252741300363271e-03
-4.495555649947439747e+01,-4.382770409840115212e-03,-5.060772477003649093e-03
-4.495532555809651853e+01,-4.658855639375180345e-03,-5.273683344375976884e-03
-4.495544614001783401e+01,-4.513569772201805365e-03,-5.984038341312899502e-03
-4.495553316405867861e+01,-4.501105272421248790e-03,-6.491374019979681380e-03
-4.495480618765892444e+01,-5.033239352085608180e-03,-6.350066939697526086e-03
-4.495481964762811344e+01,-4.935173303880113944e-03,-5.703655940933053010e-03
-4.495442112748880703e+01,-5.412119595886589161e-03,-5.180149666865223844e-03
-4.495481719027446132e+01,-5.690816678556346112e-03,-4.646769947959282498e-03
-4.495556592875701085e+01,-5.324456279149919306e-03,-4.604831476450628285e-03
-4.495580532489342573e+01,-5.435655045043149072e-03,-4.328027071924769008e-03
-4.495507017930312088e+01,-6.529517940291070140e-03,-4.684512199132792772e-03
-4.495498029906305959e+01,-6.883535734577405502e-03,-4.332270320440655825e-03
-4.495489262637498484e+01,-6.888907807491184698e-03,-3.832971722432046598e-03
-4.495545858696478092e+01,-6.436453425227222323e-03,-3.663714091375324614e-03
-4.495496588202482258e+01,-6.846940180081165402e-03,-3.549698005498837933e-03
-4.495423615377628579e+01,-7.099393655242251799e-03,-3.486647060349931052e-03
-4.495393511691477073e+01,-7.467582492335393327e-03,-2.921606783173886189e-03
-4.495367394542891049e+01,-7.387407079799830287e-03,-2.772029933124751586e-03
-4.495413527784715058e+01,-7.278538932872165128e-03,-3.645656175024704522e-03
-4.495358528728610992e+01,-7.714994071059723402e-03,-4.104254918993044746e-03
-4.495345401137904418e+01,-8.571830440452258768e-03,-4.295534368575913003e-03
-4.495394978540741704e+01,-8.346074712555899902e-03,-4.652744541666961609e-03
-4.495385235624359410e+01,-8.875321358610133160e-03,-4.591187387668721823e-03
-4.495339519976997877e+01,-8.714428383272753570e-03,-4.948901197409298451e-03
-4.495375667764150762e+01,-8.768142717982820369e-03,-4.784968614342232154e-03
-4.495316923517944474e+01,-8.479066699033276089e-03,-5.230135369946858209e-03
-4.495309013085094563e+01,-8.572794934084037449e-03,-4.996248260869772841e-03
-4.495383608898752215e+01,-7.707702505970295478e-03,-5.755018877584318349e-03
-4.495351944456108839e+01,-6.892527632739365966e-03,-6.535965394027486337e-03
-4.495375272137823686e+01,-6.688999380886380755e-03,-7.181405013134440664e-03
-4.495371790698164460e+01,-6.830168716676620136e-03,-6.588254881418223116e-03
-4.495395376875301707e+01,-7.220981745705686017e-03,-6.755958151197321432e-03
-4.495362386260456589e+01,-7.407237184765262661e-03,-7.636506342579931807e-03
-4.495387187260759276e+01,-7.763105120269291233e-03,-7.715922228628819927e-03
-4.495311491548546456e+01,-7.898283561655738277e-03,-7.963368943878123413e-03
-4.495312067061622940e+01,-8.198047943104268265e-03,-7.974677905138128839e-03
-4.495298210264127903e+01,-8.484090767667051142e-03,-7.379017581534165308e-03
-4.495364475799468096e+01,-8.790025546640744744e-03,-6.788467108092104130e-03
-4.495327439457120278e+01,-8.371066613881593052e-03,-6.868971591224994934e-03
-4.495359311366719623e+01,-8.325298981788225444e-03,-6.808655060754124216e-03
-4.495400987598936382e+01,-8.053999999352938130e-03,-6.532141515161910515e-03
-4.495440932229369935e+01,-7.395790461281659747e-03,-6.835512106108060891e-03
-4.495480322610627866e+01,-7.906884486679964866e-03,-7.704074791190887971e-03
-4.495432781508038289e+01,-8.569068495185142020e-03,-7.684610753966810565e-03
-4.495420643028129604e+01,-8.522371086139549426e-03,-7.694318405290179359e-03
-4.495445502021785700e+01,-8.062969313060998691e-03,-8.458553424284389471e-03
-4.495428406543918953e+01,-8.782428280327358658e-03,-7.913903594543155937e-03
-4.495428469380964742e+01,-9.040993072336791711e-03,-7.326997906330789088e-03
-4.495406884075007525e+01,-9.336944133427329748e-03,-6.559319507213708621e-03
-4.495408117056201291e+01,-9.462240188468156246e-03,-7.070104401815604893e-03
-4.495398153459287016e+01,-9.297554872573931053e-03,-6.815595819611058523e-03
-4.495472158868510348e+01,-9.166176260827081992e-03,-7.369489016850569452e-03
-4.495437237741906955e+01,-9.409727770963554824e-03,-7.443166097482483215e-03
-4.495501686325005153e+01,-9.263789445575484199e-03,-6.822508434091022374e-03
-4.495492042099287744e+01,-9.653365319015234924e-03,-5.758697077816477342e-03
-4.495489908995423178e+01,-9.803573649039856036e-03,-5.691722588953261781e-03
-4.495571380793143135e+01,-9.783194505069970487e-03,-6.068646307020638536e-03
-4.495552121604136175e+01,-1.000832669976796548e-02,-6.237751787119640012e-03
-4.495605364722444364e+01,-9.889957878870375349e-03,-6.529626435639099627e-03
-4.495573850989366349e+01,-1.013630125645983635e-02,-6.332114559714448199e-03
-4.495546711998993317e+01,-1.049414843927610683e-02,-6.144072622337885640e-03
-4.495534929895093512e+01,-1.036172739693962466e-02,-7.112874662527374908e-03
-4.495578896695092652e+01,-1.050856253185146298e-02,-6.975714238930066750e-03
-4.495535159491041810e+01,-1.047698716957966812e-02,-7.110431632352838018e-03
-4.495487783979086061e+01,-1.017241279979920650e-02,-7.569693118514755036e-03
-4.495448466506619667e+01,-1.072327924645751461e-02,-7.836460282870324340e-03
-4.495396687511898648e+01,-1.131901226784562745e-02,-8.358026286403115804e-03
-4.495348878005798809e+01,-1.119863378547788883e-02,-8.555154613281282239e-03
-4.495383450885384491e+01,-1.101379989278249323e-02,-8.824897487125666143e-03
-4.495419954112450256e+01,-1.123217133811054910e-02,-8.745480914437161329e-03
-4.495400077073833245e+01,-1.200287723912507598e-02,-8.066198333652635152e-03
-4.495378075360838466e+01,-1.225268874047378068e-02,-7.427178781243816592e-03
-4.495288542497006290e+01,-1.264249634521624407e-02,-6.877169592154521414e-03
-4.495375220728274712e+01,-1.240810177731885289e-02,-6.854977391563103067e-03
-4.495431659456914275e+01,-1.268021839066232025e-02,-6.508954761650300944e-03
-4.495395053495018090e+01,-1.224281297591882367e-02,-6.536879341722648222e-03
-4.495424477403030750e+01,-1.239971917059484209e-02,-6.871768885924301254e-03
-4.495449782551403217e+01,-1.160339310552854428e-02,-6.413051100232268140e-03
-4.495411186939990955e+01,-1.177881261914779341e-02,-5.898106302355639839e-03
-4.495421523981702450e+01,-1.229271771706159921e-02,-5.422853823296120562e-03
-4.495518355617092965e+01,-1.237167182706512027e-02,-5.458757055681906847e-03
-4.495469982285630550e+01,-1.198385577509827361e-02,-5.198005418972835058e-03
-4.495522048219097400e+01,-1.174452766674751771e-02,-4.728640696147582388e-03
-4.495494690577049113e+01,-1.200772930994168167e-02,-5.220642906863403113e-03
-4.495465067468053633e+01,-1.273297566527387646e-02,-4.883167574161225398e-03
-4.495412575866303939e+01,-1.241377209616937628e-02,-4.724560118488861128e-03
-4.495424251579919428e+01,-1.334364226538658355e-02,-4.847584708992928003e-03
-4.495392906321304594e+01,-1.380109443562418589e-02,-4.758251544401582642e-03
-4.495421561038257607e+01,-1.295796935345074931e-02,-4.816042957922568937e-03
-4.495461369516993955e+01,-1.233760685715615257e-02,-5.173136555719741111e-03
-4.495413774808407226e+01,-1.229734587866545756e-02,-4.878128799480740962e-03
-4.495386221554111472e+01,-1.261726994553935034e-02,-5.656812328391833469e-03
-4.495430066777817046e+01,-1.162195992508745224e-02,-5.645700690661795140e-03
-4.495493021426879920e+01,-1.182918932668884995e-02,-5.198001095070901509e-03
-4.495525017390465905e+01,-1.169192936836843839e-02,-5.068287913906663333e-03
-4.495500839000001747e+01,-1.189044212418332441e-02,-4.697456592314870789e-03
-4.495482936835394838e+01,-1.151915489445557578e-02,-4.387870880147957432e-03
-4.495457997036009345e+01,-1.247298873360450956e-02,-4.723649758951508314e-03
-4.495541129671349978e+01,-1.268033487594620243e-02,-4.596635055614846886e-03
-4.495593272940489982e+01,-1.316914101829928796e-02,-4.482319392885376376e-03
-4.495540743520516003e+01,-1.253170890611001245e-02,-4.948086801007191976e-03
-4.495492865181216757e+01,-1.224466922322605886e-02,-4.910254104482383863e-03
-4.495520515303132214e+01,-1.263224357093959728e-02,-4.660419827900509279e-03
-4.495488288875978355e+01,-1.238158649269918699e-02,-5.077407925745206982e-03
-4.495458612811282961e+01,-1.173588626334639423e-02,-5.452895185053856057e-03
-4.495481609256746935e+01,-1.147550635461676294e-02,-5.805371686536994064e-03
-4.495484214781800603e+01,-1.196447570795921601e-02,-5.617513610067535745e-03
-4.495570870840863620e+01,-1.172054248708260214e-02,-5.624726125522565463e-03
-4.495505625368985392e+01,-1.175216432456557131e-02,-5.504032708209333907e-03
-4.495475373752837100e+01,-1.185806474194010286e-02,-5.135551054372054954e-03
-4.495486655720014824e+01,-1.232348975115226709e-02,-5.160746063597747638e-03
-4.495469102869930822e+01,-1.219954697619185513e-02,-5.128071017832172042e-03
-4.495504886187791982e+01,-1.214048721581356856e-02,-5.386434355404488665e-03
-4.495502105847992169e+01,-1.220788986060668616e-02,-5.776364407036868598e-03
-4.495515740976432539e+01,-1.152279438438425299e-02,-6.265206447295224891e-03
-4.495525840059863754e+01,-1.094025737088082963e-02,-5.850073027220714303e-03
-4.495472667829965729e+01,-1.096668774948681042e-02,-6.232149145307717443e-03
-4.495476578182395144e+01,-1.153782559880503662e-02,-5.864756371907177412e-03
-4.495533059034426060e+01,-1.187705440668242358e-02,-5.447195623307997392e-03
-4.495505951166218495e+01,-1.145992741301734771e-02,-6.318360481532816521e-03
-4.495541731336421520e+01,-1.128546320327705917e-02,-6.069416615690033032e-03
-4.495592939841884572e+01,-1.195386906900470191e-02,-5.730465385635871885e-03
-4.495566012115772736e+01,-1.223968458234384049e-02,-5.720831047973128081e-03
-4.495521413642835995e+01,-1.183632447921987955e-02,-5.922542854332545070e-03
-4.495526079591424917e+01,-1.165103381179079071e-02,-5.786258517363267531e-03
-4.495437224743530891e+01,-1.118900058508687408e-02,-6.237660477963445638e-03
-4.495379582153461939e+01,-1.132217627497250634e-02,-6.281857454713449251e-03
-4.495364977393648331e+01,-1.181935707887644266e-02,-5.711034578208855177e-03
-4.495389817031340840e+01,-1.220171255361335132e-02,-6.501965125813485673e-03
-4.495431923461683255e+01,-1.206990438288700271e-02,-6.530546180655692583e-03
-4.495513538521120722e+01,-1.164561278808191706e-02,-6.068929523873696844e-03
-4.495500262372681277e+01,-1.139974235549253388e-02,-6.256817823554462060e-03
-4.495514768754649282e+01,-1.194934348673360770e-02,-6.393646427254261709e-03
-4.495546900291873982e+01,-1.168180613043117919e-02,-6.048659407204452082e-03
-4.495518747919966529e+01,-1.182825202380055445e-02,-6.207926249166112118e-03
-4.495495222610432506e+01,-1.101657668433076408e-02,-6.085059865520630294e-03
-4.495490413514986727e+01,-1.110450890616951521e-02,-5.195961545376019328e-03
-4.495529012679055825e+01,-1.082666147472915834e-02,-5.705086356802927319e-03
-4.495531889314300855e+01,-1.013789828995068608e-02,-6.200374895607367598e-03
-4.495467383741288359e+01,-1.007478553116807063e-02,-6.075075704621906922e-03
-4.495536690504660982e+01,-1.042680214804578981e-02,-5.901894048857296224e-03
-4.495567205597284044e+01,-1.032846495768518710e-02,-5.711736419051551515e-03
-4.495591011397629444e+01,-1.006616603841285762e-02,-6.100044272875178829e-03
-4.495577565258527386e+01,-9.845487872705747934e-03,-5.882849036053004223e-03
-4.495556013548213059e+01,-9.432511064613938526e-03,-5.841878087703136421e-03
-4.495544468369753588e+01,-9.311384883648210833e-03,-6.321894809657163140e-03
-4.495544986840057788e+01,-9.533935260280316723e-03,-6.580339321980759916e-03
-4.495532218117988776e+01,-8.779117987417534366e-03,-6.406801521202963763e-03
-4.495527141571532326e+01,-7.889689918409544672e-03,-6.160902147225375339e-03
-4.495504295920940763e+01,-7.717565742172930766e-03,-6.221263171803654082e-03
-4.495467319715775290e+01,-7.796347104549569869e-03,-6.348683324334169695e-03
-4.495508805233104255e+01,-7.801308559737187877e-03,-6.358496546323039698e-03
-4.495472303953102511e+01,-7.274201056844667966e-03,-6.524571703713451069e-03
-4.495542306641630148e+01,-7.042429912932229169e-03,-6.347080154566774914e-03
-4.495516173523185444e+01,-6.368599058954369126e-03,-5.955619875827445828e-03
-4.495543792152809459e+01,-6.676047484899657811e-03,-5.452275807014819904e-03
-4.495527178721518169e+01,-6.709098193272101593e-03,-5.317888515932688714e-03
-4.495589961035720705e+01,-7.136472855010389353e-03,-5.380249541462063696e-03
-4.495523697410573760e+01,-7.666138884189186570e-03,-5.032295539542820141e-03
-4.495566968761181670e+01,-7.937411497203386221e-03,-4.681112695380950164e-03
-4.495630336397740479e+01,-7.799447193981082216e-03,-3.606853231118793083e-03
-4.495671933104789275e+01,-8.224239364105765879e-03,-3.855835293355001480e-03
-4.495698471470612390e+01,-8.304508672054894750e-03,-3.631507617204050419e-03
-4.495639702448959696e+01,-7.652301192844049131e-03,-3.644939310121130416e-03
-4.495585495610899329e+01,-8.159571114030076192e-03,-3.404853872182552095e-03
-4.495580831133502642e+01,-8.170989902293210663e-03,-3.582922540505354553e-03
-4.495584055787854538e+01,-8.641435884814840582e-03,-3.374855284861368824e-03
-4.495622436644909214e+01,-8.424859851565614718e-03,-3.533990617096433289e-03
-4.495589767435563999e+01,-8.983975985555982258e-03,-3.857781979362295485e-03
-4.495642260673613322e+01,-8.575184731983390152e-03,-4.724122521471346009e-03
-4.495647694779611214e+01,-8.193678687984934025e-03,-4.683150903408934973e-03
-4.495618671704237812e+01,-7.911722150392382080e-03,-4.686240005790789226e-03
-4.495529186644794351e+01,-7.772330219496798379e-03,-4.632259646449818705e-03
-4.495556386105470636e+01,-7.940116183338168099e-03,-3.882925166950329174e-03
-4.495537715222479846e+01,-8.564889144136866514e-03,-3.800164710987906543e-03
-4.495524158076076304e+01,-8.900422608245115580e-03,-3.094676239447636829e-03
-4.495507051899991779e+01,-8.841150827769561973e-03,-2.965887205441036963e-03
-4.495487480336829123e+01,-9.081849310805524891e-03,-2.678231044385354434e-03
-4.495507795964699227e+01,-9.232460881704328964e-03,-2.809239286525779932e-03
-4.495524116204127552e+01,-9.529111120228306309e-03,-3.034032298633456814e-03
-4.495522725830020505e+01,-9.394147540672602437e-03,-2.543325896215883983e-03
-4.495542848049972662e+01,-8.771777191756136710e-03,-2.121563745712335119e-03
-4.495528376240397961e+01,-8.167052652886998970e-03,-1.810141862699001132e-03
-4.495541392182994400e+01,-8.758784219612208988e-03,-2.017208313120078846e-03
-4.495511222501678361e+01,-8.074434378831023967e-03,-2.470863384019978369e-03
-4.495489751337434825e+01,-7.635300419022786333e-03,-2.660126454156565290e-03
-4.495487015010583320e+01,-6.884375289815846538e-03,-2.738334881467520757e-03
-4.495474443969632716e+01,-6.577518550289696703e-03,-1.732531243929107427e-03
-4.495480789206600747e+01,-6.715873864217363279e-03,-1.335630602572969797e-03
-4.495530135071331301e+01,-6.060150843755513633e-03,-1.543325138860278650e-03
-4.495435570011103010e+01,-5.478563657361862523e-03,-1.312729273417991916e-03
-4.495414701726708273e+01,-5.854261041873570076e-03,-1.014184779829989001e-03
-4.495313738632090406e+01,-5.703267536334083627e-03,-1.010560857888281872e-03
-4.495322304058841922e+01,-5.657104091973726850e-03,-1.201129657145497956e-03
-4.495324798593360782e+01,-6.726271963615330571e-03,-1.491300362745563712e-03
-4.495381491803868812e+01,-6.551175161304293934e-03,-1.111658290784645889e-03
-4.495412164592067938e+01,-6.675000017869725175e-03,-1.995977198366039648e-03
-4.495327969946895053e+01,-7.164350863136497924e-03,-2.294002501326039556e-03
-4.495290956285348472e+01,-7.354126620689092030e-03,-1.961668845780493997e-03
-4.495244385112114571e+01,-7.593128733169330138e-03,-1.853765610193613359e-03
-4.495184534560885226e+01,-7.007162243535251800e-03,-1.801970044708376068e-03
-4.495121524204589036e+01,-6.775922099059043281e-03,-1.396960050144216729e-03
-4.495040332611194600e+01,-6.656283734344121787e-03,-7.715777311512047546e-04
-4.495051651947917293e+01,-6.524823607615786586e-03,-3.437021141581648922e-04
-4.495086225744140052e+01,-6.918112122276134229e-03,-1.362958817447837838e-05
-4.495099330965607010e+01,-6.850770564930393214e-03,1.039568455146589842e-04
-4.495070718399889387e+01,-6.756562189146736279e-03,5.706038740956726179e-04
-4.495107778317969149e+01,-7.027586734464073490e-03,6.632562785408254759e-04
-4.495084577918735391e+01,-7.014768515606509096e-03,1.070226777160932256e-03
-4.495097699031232708e+01,-7.685130625788435914e-03,1.216352282361211424e-03
-4.495153921903080629e+01,-7.936406783793337541e-03,1.156382732568513516e-03
-4.495123058072039868e+01,-8.003002244956678585e-03,1.345388138498702403e-03
-4.495171805503311901e+01,-8.414283199390833537e-03,7.400325628229307900e-04
-4.495193811687647667e+01,-7.961782066631825638e-03,1.500877825217020872e-03
-4.495168840237615626e+01,-7.934845945210863838e-03,1.858301077762949428e-03
-4.495228783954553364e+01,-7.660498173814347424e-03,5.923221413377734602e-04
-4.495289999697009620e+01,-7.150139077354992871e-03,1.185854931519642313e-03
-4.495257786213495876e+01,-5.959128707548859080e-03,1.285778919135706355e-03
-4.495250802457985628e+01,-6.013405873150171402e-03,1.600136765883764228e-03
-4.495233824803145950e+01,-6.165646449387282048e-03,1.716054489681614545e-03
-4.495316785926986114e+01,-7.005667518551346971e-03,2.122464094744829725e-03
-4.495348185652015616e+01,-7.071356961521245432e-03,2.609548279825267721e-03
-4.495265834266996308e+01,-6.852968302588301718e-03,2.772860947223703808e-03
-4.495332455343123002e+01,-6.240760952487107993e-03,3.026911161361597012e-03
-4.495329401263320079e+01,-6.410339831172006363e-03,3.103459462526561574e-03
-4.495435648722131816e+01,-7.062950644187986071e-03,2.945782107549276430e-03
-4.495421348526090810e+01,-6.777307042773387906e-03,3.112577408114064297e-03
-4.495446702049908083e+01,-6.215212433739879423e-03,2.908452452242335333e-03
-4.495478689458289523e+01,-6.020828916423649410e-03,2.896273778610142062e-03
-4.495433769265872570e+01,-5.521473505396238581e-03,4.012762380437654049e-03
-4.495459988810491581e+01,-5.634213670949440866e-03,3.369428010511116983e-03
-4.495445550009773683e+01,-4.854343430514009537e-03,3.307704463006499746e-03
-4.495549045677726241e+01,-4.287198466029394639e-03,3.135062946711491844e-03
-4.495575041849624398e+01,-4.024819736514368383e-03,2.846930496547383626e-03
-4.495542960858301029e+01,-3.952168449561466006e-03,1.827385885536349491e-03
-4.495548000760131657e+01,-3.893243933741780734e-03,1.725264343860752813e-03
-4.495476216442109063e+01,-2.937984794189402865e-03,1.366236171866460139e-03
-4.495464621923884607e+01,-2.962898891805190293e-03,1.298748943440913026e-03
-4.495467864023920868e+01,-2.802834211801056869e-03,1.217918248431211926e-03
-4.495510652678690633e+01,-2.475150003397279599e-03,9.138207986210091427e-04
-4.495512154630785062e+01,-2.411977859402297635e-03,1.246233439688466428e-03
-4.495488956902838851e+01,-3.085401550018754269e-03,1.176888750855685853e-04
-4.495500321687615752e+01,-2.960125106082710841e-03,8.495034211142236664e-05
-4.495514041154874718e+01,-2.641827971645106625e-03,3.487477721095809695e-04
-4.495556719593928108e+01,-2.747904074770824746e-03,-1.491409420669548564e-05
-4.495561591841328664e+01,-3.515499698029481927e-03,2.739457721952096242e-05
-4.495495678353842806e+01,-3.880895545438451874e-03,-5.688072641939139287e-05
-4.495521616313754265e+01,-4.369032618977359943e-03,-2.179061522657072013e-04
-4.495541412413763993e+01,-4.577753582924127748e-03,3.923950085368844016e-06
-4.495572000148554537e+01,-4.635411847881057770e-03,-2.836846767593826681e-04
-4.495589218249743624e+01,-4.978131083334056892e-03,-6.373533608536540405e-04
-4.495531069599243068e+01,-5.577877125172048256e-03,-1.121262453788410697e-04
-4.495545349799679258e+01,-4.978428872461378336e-03,-1.019265249399329415e-03
-4.495549695436825743e+01,-4.860959885122987691e-03,-2.564399382539436301e-04
-4.495549603140320016e+01,-5.469699454846218591e-03,-1.293075428486721828e-04
-4.495621247124812214e+01,-5.316798087187281883e-03,-7.270215113715655392e-04
-4.495661475172568089e+01,-4.780608044801330607e-03,-7.103468706074861057e-04
-4.495662652852582397e+01,-5.582822910456570684e-03,-2.943645517682535128e-04
-4.495630615057073953e+01,-6.357309637519389933e-03,2.242923798726066643e-04
-4.495650175013587102e+01,-6.365946079093976959e-03,5.958726428980031745e-04
-4.495583068877062516e+01,-6.260154005557952081e-03,8.055371837725542987e-04
-4.495597124177709247e+01,-5.771897926667240129e-03,1.259734079668044281e-03
-4.495592240070966739e+01,-5.081950504087951945e-03,7.549032246851478936e-04
-4.495592921130503328e+01,-4.707624367952470239e-03,9.537512352003721687e-04
-4.495565958025131437e+01,-4.732726400433691881e-03,8.866170251688304787e-04
-4.495567780685635029e+01,-4.273992598451904247e-03,2.051130112394289426e-04
-4.495586354636891002e+01,-4.128349909208444551e-03,6.556210270271273927e-04
-4.495676698069665633e+01,-4.448180038977927152e-03,3.428597076093387909e-04
-4.495668703820204826e+01,-4.554946431281303026e-03,5.643565816151729496e-05
-4.495653579103554165e+01,-4.677803073380654326e-03,5.025017027152149348e-04
-4.495704567009349262e+01,-5.150392377469476847e-03,1.598890623883025049e-03
-4.495709816094668554e+01,-4.875365653072083819e-03,1.219107783857058128e-03
-4.495713272264509897e+01,-5.812610944524369480e-03,1.555364260017028794e-03
-4.495723880671432937e+01,-5.840103424638740971e-03,1.739792462719297978e-03
-4.495736848659522877e+01,-5.810802741535085400e-03,1.489287799006634673e-03
-4.495724752465902441e+01,-4.751136751397481116e-03,1.897770050723083081e-03
-4.495705901267717053e+01,-4.848600850061231260e-03,1.833354633668872512e-03
-4.495705235905531083e+01,-4.780786323893958939e-03,2.682370306163735316e-03
-4.495624593742856234e+01,-4.706955654843032744e-03,2.741801347106403823e-03
-4.495606931521152205e+01,-4.843124546901287145e-03,3.599013404247973502e-03
-4.495592554186041667e+01,-4.665361981448673014e-03,3.601884106114375175e-03
-4.495614075138053778e+01,-4.980490314906912790e-03,3.813343648966226098e-03
-4.495619360277824939e+01,-5.916665743130657476e-03,3.950303469696602419e-03
-4.495619246535475355e+01,-5.786999699707339948e-03,4.023150667868954228e-03
-4.495635611556716782e+01,-6.228234963421714829e-03,4.158947951715787419e-03
-4.495636883206696410e+01,-6.154051453690309072e-03,4.677199319961534638e-03
-4.495707425910970301e+01,-6.296316739151488866e-03,4.570268983219611357e-03
-4.495739365555811418e+01,-6.410902435332433737e-03,5.457236380241265415e-03
-4.495783725664895059e+01,-6.146320858577588621e-03,5.625677364645841234e-03
-4.495691273378359654e+01,-6.031075554199239776e-03,5.127614685734489114e-03
-4.495711424361435604e+01,-5.194723549442680638e-03,5.013150069443987090e-03
-4.495715478833992762e+01,-4.955309264788855528e-03,4.932495716566160857e-03
-4.495724992685141075e+01,-4.949482780944044515e-03,4.268147994143884315e-03
-4.495753152825073329e+01,-4.986626387992936470e-03,4.562871246592574079e-03
-4.495700591285361725e+01,-5.358495289467966535e-03,3.351822693805984847e-03
-4.495667302295740342e+01,-5.543600034808585791e-03,3.344275671954197865e-03
-4.495681055799085613e+01,-4.979518363082072706e-03,2.895784941603477252e-03
-4.495634752770136799e+01,-4.876644987507203904e-03,3.101594459467422495e-03
-4.495733313959674859e+01,-4.307489601112661666e-03,2.745246660584740352e-03
-4.495685287466177016e+01,-3.711165231843426612e-03,2.426592781773897773e-03
-4.495786559140597660e+01,-3.620143974412028641e-03,2.533627844651539351e-03
-4.495825258303412397e+01,-3.639639670524180519e-03,2.853002595756797509e-03
-4.495836808474281554e+01,-3.699509012880371379e-03,3.119694952339427917e-03
-4.495880389212708650e+01,-4.021164745920167462e-03,3.468474408019529658e-03
-4.495899916007603281e+01,-3.368516757562741489e-03,3.040441596189948602e-03
-4.495914492971844822e+01,-4.154655787366191497e-03,1.982643643604625836e-03
-4.495913729421005200e+01,-3.813492133571546108e-03,1.783772889303863497e-03
-4.495953013294662526e+01,-4.741845641274772608e-03,1.654457914624708238e-03
-4.495922408639596313e+01,-4.320860168336205370e-03,1.707828242559109944e-03
-4.495894978312123413e+01,-4.822107514777592904e-03,1.767556156792732648e-03
-4.495903855295468077e+01,-4.219479487376708374e-03,1.879932059932715215e-03
-4.495976845054932625e+01,-3.245063571328012098e-03,2.216809024417520663e-03
-4.495996220356617101e+01,-2.980897124949500546e-03,2.711437302079352119e-03
-4.496012765438611325e+01,-2.665971774758854346e-03,3.271606100362648567e-03
-4.496044189517289169e+01,-2.416081865603597091e-03,3.611393112306283265e-03
-4.495947603967869100e+01,-2.538779135984183238e-03,4.114566381718474594e-03
-4.496011374931096327e+01,-2.692400726287789200e-03,3.690011480777435644e-03
-4.495990365964046731e+01,-2.526502835835554763e-03,3.840803478605236444e-03
-4.496063616700228494e+01,-2.379849294973358526e-03,4.324117857745992007e-03
-4.496079011443348605e+01,-2.280050361375098294e-03,3.407320386684448057e-03
-4.496047161438712436e+01,-1.516331388733237542e-03,2.690751332629904430e-03
-4.496097746426757169e+01,-1.395251556837516114e-03,1.414434557540551925e-03
-4.496053517393855259e+01,-8.856787934890269663e-04,9.665927163376204648e-04
-4.496050798075356880e+01,-1.244444652530861959e-03,7.990895264484222963e-04
-4.495999610886808995e+01,-1.622112877983576023e-03,1.230671102953963031e-04
-4.495964673949606549e+01,-2.413624531414492336e-03,2.204749856496584527e-04
-4.495920500603554615e+01,-2.846624785578791110e-03,-1.231543103292118656e-04
-4.495889202989406641e+01,-2.137672813028566095e-03,4.652428860716021470e-04
-4.495914238053522638e+01,-1.860131623845937910e-03,2.391741813480249867e-04
-4.495864214868203845e+01,-1.919719100609261226e-03,2.877984339872393456e-04
-4.495877852092171167e+01,-2.549657212764387150e-03,2.343644201366425791e-04
-4.495832056276933741e+01,-2.140577217738153740e-03,-6.152441313079452367e-05
-4.495786534130846235e+01,-1.664590071900507329e-03,1.124982771274456585e-04
-4.495789571512917604e+01,-7.194192518319140507e-04,-1.626512012142347391e-04
-4.495800858567304914e+01,-7.919594150756211837e-04,-6.577804650603096600e-04
-4.495773776946855804e+01,-9.437217404655004515e-04,-7.304464096272636877e-04
-4.495799694603459074e+01,-9.301519722520174395e-04,-1.119608444965319383e-03
-4.495781006281951875e+01,-7.220289278629301449e-04,-9.022264992724341641e-04
-4.495742057034075145e+01,-2.081048905254154517e-04,-1.760753295554213799e-03
-4.495754166781394190e+01,-5.094607520419726322e-04,-1.438192209204750991e-03
-4.495755309198258232e+01,-7.708852122235432258e-04,-1.174963657467511862e-03
-4.495691647471366537e+01,-7.645014975716222551e-04,-1.020075384754877109e-03
-4.495629918898478650e+01,-7.426840903667576623e-04,-1.867045567527195497e-04
-4.495640437070765927e+01,-5.131696727921938699e-04,6.210185437981382563e-05
-4.495671789432844179e+01,-5.900483168213896791e-04,5.293413818584787696e-04
-4.495687753693646727e+01,-9.795729813876878362e-05,2.488858285065033795e-04
-4.495704806117952756e+01,-7.586903717659889941e-04,4.179082674199845779e-04
-4.495646793191964008e+01,3.957838616381253527e-05,5.557095525446601337e-04
-4.495704267251241504e+01,2.988947604761434985e-04,8.253498683266470917e-04
-4.495702201834608758e+01,6.272181282042968127e-04,1.606750787985403595e-03
-4.495639570756426906e+01,-2.809146896563024989e-04,1.331050304208516956e-03
-4.495611939784507882e+01,-2.770425003924114477e-04,1.159127629729929691e-03
-4.495628958074706816e+01,-1.157270987004142409e-04,6.348624144117917013e-04
-4.495640869438876308e+01,-4.251375658858349009e-04,8.505444874294413801e-04
