ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.707394422161713708e+06,4.688696385299375281e+06,3.360102297215144616e+06
-2.707394351444776170e+06,4.688696456003793515e+06,3.360102297215144616e+06
-2.707394280728464480e+06,4.688696526708837599e+06,3.360102297215144616e+06
-2.707394210012716241e+06,4.688696597414446063e+06,3.360102297215144616e+06
-2.707394139297475107e+06,4.688696668120560236e+06,3.360102297215144616e+06
-2.707394068582690321e+06,4.688696738827131689e+06,3.360102297215144616e+06
-2.707393997868315782e+06,4.688696809534112923e+06,3.360102297215144616e+06
-2.707393927154310979e+06,4.688696880241464823e+06,3.360102297215144616e+06
-2.707393856440639123e+06,4.688696950949148275e+06,3.360102297215144616e+06
-2.707393785727266688e+06,4.688697021657132544e+06,3.360102297215144616e+06
-2.707393715014163405e+06,4.688697092365385033e+06,3.360102297215144616e+06
-2.707393644301302731e+06,4.688697163073880598e+06,3.360102297215144616e+06
-2.707393573588660453e+06,4.688697233782594092e+06,3.360102297215144616e+06
-2.707393502876214217e+06,4.688697304491505027e+06,3.360102297215144616e+06
-2.707393432163944934e+06,4.688697375200591981e+06,3.360102297215144616e+06
-2.707393361451834906e+06,4.688697445909837261e+06,3.360102297215144616e+06
-2.707393290739867836e+06,4.688697516619226895e+06,3.360102297215144616e+06
-2.707393220028029755e+06,4.688697587328745052e+06,3.360102297215144616e+06
-2.707393149316308089e+06,4.688697658038379624e+06,3.360102297215144616e+06
-2.707393078604690265e+06,4.688697728748117574e+06,3.360102297215144616e+06
-2.707393007893166505e+06,4.688697799457950518e+06,3.360102297215144616e+06
-2.707392937181727495e+06,4.688697870167867281e+06,3.360102297215144616e+06
-2.707392866470364388e+06,4.688697940877860412e+06,3.360102297215144616e+06
-2.707392795759069733e+06,4.688698011587922461e+06,3.360102297215144616e+06
-2.707392725047837012e+06,4.688698082298045978e+06,3.360102297215144616e+06
-2.707392654336659703e+06,4.688698153008224443e+06,3.360102297215144616e+06
-2.707392583625532221e+06,4.688698223718453199e+06,3.360102297215144616e+06
-2.707392512914449442e+06,4.688698294428726658e+06,3.360102297215144616e+06
-2.707392442203407176e+06,4.688698365139041096e+06,3.360102297215144616e+06
-2.707392371492401697e+06,4.688698435849391855e+06,3.360102297215144616e+06
-2.707392300781428814e+06,4.688698506559775211e+06,3.360102297215144616e+06
-2.707392230070485268e+06,4.688698577270187438e+06,3.360102297215144616e+06
-2.707392159359568264e+06,4.688698647980626673e+06,3.360102297215144616e+06
-2.707392088648675010e+06,4.688698718691090122e+06,3.360102297215144616e+06
-2.707392017937803641e+06,4.688698789401574992e+06,3.360102297215144616e+06
-2.707391947226951364e+06,4.688698860112078488e+06,3.360102297215144616e+06
-2.707391876516116783e+06,4.688698930822600611e+06,3.360102297215144616e+06
-2.707391805805297568e+06,4.688699001533137634e+06,3.360102297215144616e+06
-2.707391735094492324e+06,4.688699072243688628e+06,3.360102297215144616e+06
-2.707391664383700117e+06,4.688699142954252660e+06,3.360102297215144616e+06
-2.707391593672919087e+06,4.688699213664827868e+06,3.360102297215144616e+06
-2.707391522962148767e+06,4.688699284375413321e+06,3.360102297215144616e+06
-2.707391452251387294e+06,4.688699355086008087e+06,3.360102297215144616e+06
-2.707391381540634204e+06,4.688699425796611235e+06,3.360102297215144616e+06
-2.707391310829888564e+06,4.688699496507221833e+06,3.360102297215144616e+06
-2.707391240119149908e+06,4.688699567217839882e+06,3.360102297215144616e+06
-2.707391169408416841e+06,4.688699637928462587e+06,3.360102297215144616e+06
-2.707391098697689828e+06,4.688699708639091812e+06,3.360102297215144616e+06
-2.707391027986967470e+06,4.688699779349725693e+06,3.360102297215144616e+06
-2.707390957276249304e+06,4.688699850060364231e+06,3.360102297215144616e+06
-2.707390886565535329e+06,4.688699920771006495e+06,3.360102297215144616e+06
-2.707390815854825079e+06,4.688699991481652483e+06,3.360102297215144616e+06
-2.707390745144118089e+06,4.688700062192301266e+06,3.360102297215144616e+06
-2.707390674433413427e+06,4.688700132902952842e+06,3.360102297215144616e+06
-2.707390603722712025e+06,4.688700203613608144e+06,3.360102297215144616e+06
-2.707390533012012485e+06,4.688700274324264377e+06,3.360102297215144616e+06
-2.707390462301315740e+06,4.688700345034924336e+06,3.360102297215144616e+06
-2.707390391590620391e+06,4.688700415745585226e+06,3.360102297215144616e+06
-2.707390320879926905e+06,4.688700486456247978e+06,3.360102297215144616e+06
-2.707390250169234816e+06,4.688700557166911662e+06,3.360102297215144616e+06
-2.707390179458544124e+06,4.688700627877577208e+06,3.360102297215144616e+06
-2.707390108747854829e+06,4.688700698588244617e+06,3.360102297215144616e+06
-2.707390038037166465e+06,4.688700769298912026e+06,3.360102297215144616e+06
-2.707389967326479033e+06,4.688700840009581298e+06,3.360102297215144616e+06
-2.707389896615792997e+06,4.688700910720251501e+06,3.360102297215144616e+06
-2.707389825905107427e+06,4.688700981430921704e+06,3.360102297215144616e+06
-2.707389755194422789e+06,4.688701052141593769e+06,3.360102297215144616e+06
-2.707389684483738616e+06,4.688701122852265835e+06,3.360102297215144616e+06
-2.707389613773054909e+06,4.688701193562937900e+06,3.360102297215144616e+06
-2.707389543062372133e+06,4.688701264273611829e+06,3.360102297215144616e+06
-2.707389472351689823e+06,4.688701334984285757e+06,3.360102297215144616e+06
-2.707389401641007513e+06,4.688701405694959685e+06,3.360102297215144616e+06
-2.707389330930326134e+06,4.688701476405634545e+06,3.360102297215144616e+06
-2.707389260219644755e+06,4.688701547116309404e+06,3.360102297215144616e+06
-2.707389189508963842e+06,4.688701617826984264e+06,3.360102297215144616e+06
-2.707389118798282929e+06,4.688701688537660055e+06,3.360102297215144616e+06
-2.707389048087602481e+06,4.688701759248335846e+06,3.360102297215144616e+06
-2.707388977376922499e+06,4.688701829959011637e+06,3.360102297215144616e+06
-2.707388906666242518e+06,4.688701900669688359e+06,3.360102297215144616e+06
-2.707388835955562536e+06,4.688701971380364150e+06,3.360102297215144616e+06
-2.707388765244883019e+06,4.688702042091040872e+06,3.360102297215144616e+06
-2.707388694534203503e+06,4.688702112801717594e+06,3.360102297215144616e+06
-2.707388623823523987e+06,4.688702183512394316e+06,3.360102297215144616e+06
-2.707388553112844937e+06,4.688702254223071970e+06,3.360102297215144616e+06
-2.707388482402165886e+06,4.688702324933748692e+06,3.360102297215144616e+06
-2.707388411691486835e+06,4.688702395644426346e+06,3.360102297215144616e+06
-2.707388340980807785e+06,4.688702466355103068e+06,3.360102297215144616e+06
-2.707388270270128734e+06,4.688702537065780722e+06,3.360102297215144616e+06
-2.707388199559450150e+06,4.688702607776458375e+06,3.360102297215144616e+06
-2.707388128848771565e+06,4.688702678487136029e+06,3.360102297215144616e+06
-2.707388058138092980e+06,4.688702749197813682e+06,3.360102297215144616e+06
-2.707387987427414395e+06,4.688702819908491336e+06,3.360102297215144616e+06
-2.707387916716735810e+06,4.688702890619168989e+06,3.360102297215144616e+06
-2.707387846006057225e+06,4.688702961329846643e+06,3.360102297215144616e+06
-2.707387775295378640e+06,4.688703032040524296e+06,3.360102297215144616e+06
-2.707387704584700055e+06,4.688703102751201950e+06,3.360102297215144616e+06
-2.707387633874021936e+06,4.688703173461879604e+06,3.360102297215144616e+06
-2.707387563163343351e+06,4.688703244172557257e+06,3.360102297215144616e+06
-2.707387492452665232e+06,4.688703314883235842e+06,3.360102297215144616e+06
-2.707387421741986647e+06,4.688703385593913496e+06,3.360102297215144616e+06
-2.707387351031308528e+06,4.688703456304591149e+06,3.360102297215144616e+06
-2.707387280320630409e+06,4.688703527015269734e+06,3.360102297215144616e+06
-2.707387209609951824e+06,4.688703597725947388e+06,3.360102297215144616e+06
-2.707387138899273705e+06,4.688703668436625041e+06,3.360102297215144616e+06
-2.707387068188595586e+06,4.688703739147303626e+06,3.360102297215144616e+06
-2.707386997477917466e+06,4.688703809857981279e+06,3.360102297215144616e+06
-2.707386926767238881e+06,4.688703880568658933e+06,3.360102297215144616e+06
-2.707386856056560762e+06,4.688703951279337518e+06,3.360102297215144616e+06
-2.707386785345882643e+06,4.688704021990015171e+06,3.360102297215144616e+06
-2.707386714635204524e+06,4.688704092700693756e+06,3.360102297215144616e+06
-2.707386643924526405e+06,4.688704163411371410e+06,3.360102297215144616e+06
-2.707386573213848285e+06,4.688704234122049063e+06,3.360102297215144616e+06
-2.707386502503169701e+06,4.688704304832727648e+06,3.360102297215144616e+06
-2.707386431792491581e+06,4.688704375543405302e+06,3.360102297215144616e+06
-2.707386361081813462e+06,4.688704446254083887e+06,3.360102297215144616e+06
-2.707386290371135343e+06,4.688704516964761540e+06,3.360102297215144616e+06
-2.707386219660457224e+06,4.688704587675440125e+06,3.360102297215144616e+06
-2.707386148949779104e+06,4.688704658386117779e+06,3.360102297215144616e+06
-2.707386078239100985e+06,4.688704729096796364e+06,3.360102297215144616e+06
-2.707386007528422866e+06,4.688704799807474017e+06,3.360102297215144616e+06
-2.707385936817744747e+06,4.688704870518152602e+06,3.360102297215144616e+06
-2.707385866107066628e+06,4.688704941228830256e+06,3.360102297215144616e+06
-2.707385795396388508e+06,4.688705011939508840e+06,3.360102297215144616e+06
-2.707385724685710389e+06,4.688705082650186494e+06,3.360102297215144616e+06
-2.707385653975032270e+06,4.688705153360865079e+06,3.360102297215144616e+06
-2.707385583264354151e+06,4.688705224071542732e+06,3.360102297215144616e+06
-2.707385512553676032e+06,4.688705294782221317e+06,3.360102297215144616e+06
-2.707385441842997912e+06,4.688705365492898971e+06,3.360102297215144616e+06
-2.707385371132319793e+06,4.688705436203576624e+06,3.360102297215144616e+06
-2.707385300421641674e+06,4.688705506914255209e+06,3.360102297215144616e+06
-2.707385229710963555e+06,4.688705577624932863e+06,3.360102297215144616e+06
-2.707385159000285435e+06,4.688705648335611448e+06,3.360102297215144616e+06
-2.707385088289607316e+06,4.688705719046289101e+06,3.360102297215144616e+06
-2.707385017578929197e+06,4.688705789756967686e+06,3.360102297215144616e+06
-2.707384946868251078e+06,4.688705860467645340e+06,3.360102297215144616e+06
-2.707384876157572959e+06,4.688705931178323925e+06,3.360102297215144616e+06
-2.707384805446894839e+06,4.688706001889001578e+06,3.360102297215144616e+06
-2.707384734736216720e+06,4.688706072599680163e+06,3.360102297215144616e+06
-2.707384664025538601e+06,4.688706143310357817e+06,3.360102297215144616e+06
-2.707384593314860482e+06,4.688706214021036401e+06,3.360102297215144616e+06
-2.707384522604182363e+06,4.688706284731714055e+06,3.360102297215144616e+06
-2.707384451893504243e+06,4.688706355442392640e+06,3.360102297215144616e+06
-2.707384381182826124e+06,4.688706426153070293e+06,3.360102297215144616e+06
-2.707384310472148005e+06,4.688706496863748878e+06,3.360102297215144616e+06
-2.707384239761469420e+06,4.688706567574426532e+06,3.360102297215144616e+06
-2.707384169050791301e+06,4.688706638285105117e+06,3.360102297215144616e+06
-2.707384098340113182e+06,4.688706708995782770e+06,3.360102297215144616e+06
-2.707384027629435062e+06,4.688706779706461355e+06,3.360102297215144616e+06
-2.707383956918756943e+06,4.688706850417139009e+06,3.360102297215144616e+06
-2.707383886208078824e+06,4.688706921127817594e+06,3.360102297215144616e+06
-2.707383815497400705e+06,4.688706991838495247e+06,3.360102297215144616e+06
-2.707383744786722586e+06,4.688707062549173832e+06,3.360102297215144616e+06
-2.707383674076044466e+06,4.688707133259851485e+06,3.360102297215144616e+06
-2.707383603365366347e+06,4.688707203970530070e+06,3.360102297215144616e+06
-2.707383532654688228e+06,4.688707274681207724e+06,3.360102297215144616e+06
-2.707383461944010109e+06,4.688707345391886309e+06,3.360102297215144616e+06
-2.707383391233331989e+06,4.688707416102563962e+06,3.360102297215144616e+06
-2.707383320522653870e+06,4.688707486813242547e+06,3.360102297215144616e+06
-2.707383249811975751e+06,4.688707557523920201e+06,3.360102297215144616e+06
-2.707383179101297632e+06,4.688707628234598786e+06,3.360102297215144616e+06
-2.707383108390619513e+06,4.688707698945276439e+06,3.360102297215144616e+06
-2.707383037679941393e+06,4.688707769655955024e+06,3.360102297215144616e+06
-2.707382966969263274e+06,4.688707840366632678e+06,3.360102297215144616e+06
-2.707382896258585155e+06,4.688707911077311262e+06,3.360102297215144616e+06
-2.707382825547907036e+06,4.688707981787988916e+06,3.360102297215144616e+06
-2.707382754837228917e+06,4.688708052498667501e+06,3.360102297215144616e+06
-2.707382684126550797e+06,4.688708123209345154e+06,3.360102297215144616e+06
-2.707382613415872678e+06,4.688708193920023739e+06,3.360102297215144616e+06
-2.707382542705194559e+06,4.688708264630701393e+06,3.360102297215144616e+06
-2.707382471994516440e+06,4.688708335341379978e+06,3.360102297215144616e+06
-2.707382401283838321e+06,4.688708406052057631e+06,3.360102297215144616e+06
-2.707382330573160201e+06,4.688708476762736216e+06,3.360102297215144616e+06
-2.707382259862482082e+06,4.688708547473413870e+06,3.360102297215144616e+06
-2.707382189151803963e+06,4.688708618184092455e+06,3.360102297215144616e+06
-2.707382118441126309e+06,4.688708688894770108e+06,3.360102297215144616e+06
-2.707382047730448190e+06,4.688708759605448693e+06,3.360102297215144616e+06
-2.707381977019770071e+06,4.688708830316126347e+06,3.360102297215144616e+06
-2.707381906309091952e+06,4.688708901026804931e+06,3.360102297215144616e+06
-2.707381835598413832e+06,4.688708971737482585e+06,3.360102297215144616e+06
-2.707381764887735713e+06,4.688709042448161170e+06,3.360102297215144616e+06
-2.707381694177057594e+06,4.688709113158838823e+06,3.360102297215144616e+06
-2.707381623466379475e+06,4.688709183869517408e+06,3.360102297215144616e+06
-2.707381552755701356e+06,4.688709254580195062e+06,3.360102297215144616e+06
-2.707381482045023236e+06,4.688709325290873647e+06,3.360102297215144616e+06
-2.707381411334345117e+06,4.688709396001551300e+06,3.360102297215144616e+06
-2.707381340623666998e+06,4.688709466712229885e+06,3.360102297215144616e+06
-2.707381269912988879e+06,4.688709537422907539e+06,3.360102297215144616e+06
-2.707381199202310760e+06,4.688709608133586124e+06,3.360102297215144616e+06
-2.707381128491632640e+06,4.688709678844263777e+06,3.360102297215144616e+06
-2.707381057780954521e+06,4.688709749554942362e+06,3.360102297215144616e+06
-2.707380987070276402e+06,4.688709820265620016e+06,3.360102297215144616e+06
-2.707380916359598283e+06,4.688709890976298600e+06,3.360102297215144616e+06
-2.707380845648920164e+06,4.688709961686976254e+06,3.360102297215144616e+06
-2.707380774938242044e+06,4.688710032397654839e+06,3.360102297215144616e+06
-2.707380704227563925e+06,4.688710103108332492e+06,3.360102297215144616e+06
-2.707380633516885806e+06,4.688710173819011077e+06,3.360102297215144616e+06
-2.707380562806207687e+06,4.688710244529688731e+06,3.360102297215144616e+06
-2.707380492095529567e+06,4.688710315240367316e+06,3.360102297215144616e+06
-2.707380421384851448e+06,4.688710385951044969e+06,3.360102297215144616e+06
-2.707380350674173329e+06,4.688710456661723554e+06,3.360102297215144616e+06
-2.707380279963495210e+06,4.688710527372401208e+06,3.360102297215144616e+06
-2.707380209252817091e+06,4.688710598083079793e+06,3.360102297215144616e+06
-2.707380138542138971e+06,4.688710668793757446e+06,3.360102297215144616e+06
-2.707380067831460852e+06,4.688710739504436031e+06,3.360102297215144616e+06
-2.707379997120782733e+06,4.688710810215113685e+06,3.360102297215144616e+06
-2.707379926410104614e+06,4.688710880925792269e+06,3.360102297215144616e+06
-2.707379855699426495e+06,4.688710951636469923e+06,3.360102297215144616e+06
-2.707379784988748375e+06,4.688711022347148508e+06,3.360102297215144616e+06
-2.707379714278070256e+06,4.688711093057826161e+06,3.360102297215144616e+06
-2.707379643567392137e+06,4.688711163768504746e+06,3.360102297215144616e+06
-2.707379572856714018e+06,4.688711234479182400e+06,3.360102297215144616e+06
-2.707379502146035898e+06,4.688711305189860985e+06,3.360102297215144616e+06
-2.707379431435357779e+06,4.688711375900538638e+06,3.360102297215144616e+06
-2.707379360724679660e+06,4.688711446611217223e+06,3.360102297215144616e+06
-2.707379290014001541e+06,4.688711517321894877e+06,3.360102297215144616e+06
-2.707379219303323422e+06,4.688711588032573462e+06,3.360102297215144616e+06
-2.707379148592645302e+06,4.688711658743251115e+06,3.360102297215144616e+06
-2.707379077881967183e+06,4.688711729453929700e+06,3.360102297215144616e+06
-2.707379007171289064e+06,4.688711800164607354e+06,3.360102297215144616e+06
-2.707378936460610945e+06,4.688711870875285938e+06,3.360102297215144616e+06
-2.707378865749932826e+06,4.688711941585963592e+06,3.360102297215144616e+06
-2.707378795039254706e+06,4.688712012296642177e+06,3.360102297215144616e+06
-2.707378724328576587e+06,4.688712083007319830e+06,3.360102297215144616e+06
-2.707378653617898468e+06,4.688712153717998415e+06,3.360102297215144616e+06
-2.707378582907220349e+06,4.688712224428676069e+06,3.360102297215144616e+06
-2.707378512196542230e+06,4.688712295139354654e+06,3.360102297215144616e+06
-2.707378441485864110e+06,4.688712365850032307e+06,3.360102297215144616e+06
-2.707378370775185991e+06,4.688712436560710892e+06,3.360102297215144616e+06
-2.707378300064507872e+06,4.688712507271388546e+06,3.360102297215144616e+06
-2.707378229353829753e+06,4.688712577982067131e+06,3.360102297215144616e+06
-2.707378158643151633e+06,4.688712648692744784e+06,3.360102297215144616e+06
-2.707378087932473514e+06,4.688712719403423369e+06,3.360102297215144616e+06
-2.707378017221795395e+06,4.688712790114101022e+06,3.360102297215144616e+06
-2.707377946511117276e+06,4.688712860824779607e+06,3.360102297215144616e+06
-2.707377875800439157e+06,4.688712931535457261e+06,3.360102297215144616e+06
-2.707377805089761037e+06,4.688713002246135846e+06,3.360102297215144616e+06
-2.707377734379082918e+06,4.688713072956813499e+06,3.360102297215144616e+06
-2.707377663668404799e+06,4.688713143667492084e+06,3.360102297215144616e+06
-2.707377592957726680e+06,4.688713214378169738e+06,3.360102297215144616e+06
-2.707377522247048561e+06,4.688713285088848323e+06,3.360102297215144616e+06
-2.707377451536370441e+06,4.688713355799525976e+06,3.360102297215144616e+06
-2.707377380825692322e+06,4.688713426510204561e+06,3.360102297215144616e+06
-2.707377310115014203e+06,4.688713497220882215e+06,3.360102297215144616e+06
-2.707377239404336084e+06,4.688713567931560799e+06,3.360102297215144616e+06
-2.707377168693657964e+06,4.688713638642238453e+06,3.360102297215144616e+06
-2.707377097982979845e+06,4.688713709352917038e+06,3.360102297215144616e+06
-2.707377027272301726e+06,4.688713780063594691e+06,3.360102297215144616e+06
