vel_x (m/s),vel_y (m/s),vel_z (m/s)
9.941070367948000808e+00,-1.072498329679277385e+00,-6.589224108236490162e-04
9.943813274647027356e+00,-1.046463184771705635e+00,-6.111781911596796471e-04
9.946490851694298030e+00,-1.020419830018966634e+00,-6.580720692468741825e-04
9.949193434736582020e+00,-9.944067175104089884e-01,-6.519337048050376227e-04
9.951876444932979737e+00,-9.683293697822001889e-01,-7.155001186762096916e-04
9.954368262991362570e+00,-9.422806063034255830e-01,-6.599087015933850168e-04
9.956813712593698185e+00,-9.161818121308129559e-01,-6.212145656077710468e-04
9.959224980117735271e+00,-8.900895363759117052e-01,-5.031858377545679346e-04
9.961570593143424190e+00,-8.639798005965703132e-01,-5.552472685036298440e-04
9.963773353192284077e+00,-8.379331490034874763e-01,-6.893783467744039363e-04
9.965946607100754306e+00,-8.119147791461575059e-01,-6.540525149083895994e-04
9.968031151437344306e+00,-7.858100309218796209e-01,-7.615685318184034535e-04
9.970034191363586373e+00,-7.596836650881266806e-01,-8.382038671045837028e-04
9.971940074242954921e+00,-7.335532834666654844e-01,-7.968243025788083762e-04
9.973788696350142757e+00,-7.074223628945951470e-01,-7.235699187285900280e-04
9.975639739738655365e+00,-6.812828284293707126e-01,-7.809781261570913815e-04
9.977441559463001042e+00,-6.551785992950834858e-01,-9.124552087860900379e-04
9.979005997449453602e+00,-6.290949088759212326e-01,-8.183340388952750101e-04
9.980564698616584351e+00,-6.030047261278955739e-01,-8.433314515120449899e-04
9.982077009098983211e+00,-5.768910318523077230e-01,-8.344238422101262279e-04
9.983517710597785921e+00,-5.507607167850052665e-01,-8.704271736968422889e-04
9.984855685946962822e+00,-5.246138746775002026e-01,-1.031547246527291482e-03
9.986251686261466531e+00,-4.985215748015667248e-01,-9.211615784815611408e-04
9.987521517485300038e+00,-4.723481389957842613e-01,-9.243846542040482384e-04
9.988744728496468994e+00,-4.462336016883238221e-01,-8.456586262269920285e-04
9.989815618715693901e+00,-4.200750650427281241e-01,-7.340240348251515562e-04
9.990905873545244731e+00,-3.939353265691566963e-01,-5.574324374709300990e-04
9.991956191909533658e+00,-3.677717151263248385e-01,-5.933990088338590881e-04
9.992894977517092769e+00,-3.415668969687848944e-01,-6.023392176697059570e-04
9.993666637797648633e+00,-3.154342687859726935e-01,-5.442359274689404164e-04
9.994382136339703848e+00,-2.892601838209659104e-01,-4.605993314913315760e-04
9.995101710635681869e+00,-2.631579890405845723e-01,-5.323058887448582589e-04
9.995756392481753849e+00,-2.369784198009360632e-01,-5.206686979887086703e-04
9.996378957914098251e+00,-2.107913506168638818e-01,-5.280723509953823714e-04
9.996983064725430523e+00,-1.846159088509817248e-01,-4.855058820016936935e-04
9.997357002013057325e+00,-1.584198163396196846e-01,-4.015290557005469010e-04
9.997787235331394129e+00,-1.322791363519657815e-01,-3.300834923345998505e-04
9.998073722207150738e+00,-1.060680783071124567e-01,-3.216194494583204814e-04
9.998211769753803324e+00,-7.994442128919949930e-02,-2.911666049705937320e-04
9.998386986559559375e+00,-5.377708875638981950e-02,-3.835847019536760857e-04
9.998483286616815846e+00,-2.763563436281010061e-02,-2.094295154734316430e-04
9.998521706053434599e+00,-1.471095611960609745e-03,-9.437436891826197528e-05
9.998452918519960875e+00,2.468767690028461290e-02,1.009363322222264921e-04
9.998358903190629476e+00,5.089758793517977498e-02,1.622663382681411670e-04
9.998118368445629400e+00,7.698709992829476378e-02,1.727015024211079035e-04
9.997929617658785517e+00,1.031612623528093131e-01,2.454185743281316707e-04
9.997615423028822335e+00,1.292562105163292951e-01,3.412309236166615974e-04
9.997254189148145898e+00,1.554154759600230029e-01,4.636843394340798706e-04
9.996805938279102577e+00,1.815659795486745665e-01,5.185910945705408471e-04
9.996345961682067127e+00,2.076007978070080473e-01,4.779946702840998487e-04
9.995768255182511552e+00,2.337968643076311359e-01,5.082208947542389988e-04
9.995037911820825016e+00,2.599498086194286794e-01,5.456287573706336980e-04
9.994311299077171640e+00,2.860913108711856667e-01,6.434626367273171658e-04
9.993480500385945930e+00,3.122554258753978962e-01,5.528803691871158341e-04
9.992759923679606970e+00,3.384320437353516287e-01,5.649058196047362793e-04
9.991901690892040833e+00,3.645457886897054411e-01,4.971819590688740910e-04
9.990831959192290057e+00,3.906930386512458830e-01,4.919235606871403925e-04
9.989792868797264802e+00,4.168616938339518296e-01,4.968135608240880447e-04
9.988608150642395600e+00,4.430497502643929719e-01,3.708655228906038701e-04
9.987489300337955456e+00,4.691465736448919288e-01,3.422144340648180247e-04
9.986214271772748674e+00,4.953373596236391729e-01,4.197678109377402794e-04
9.984915674704193833e+00,5.215654032065938361e-01,4.447598898139728586e-04
9.983573142972002046e+00,5.477979845741415277e-01,4.367181448153680326e-04
9.982180311807516304e+00,5.740369369891866747e-01,5.248000676074845690e-04
9.980594241901368235e+00,6.001334265198663420e-01,4.438562776515905892e-04
9.979009978135641390e+00,6.262662597924559815e-01,3.503498208560881419e-04
9.977323774914191645e+00,6.523423809498251069e-01,4.144673877509345654e-04
9.975644745834596705e+00,6.784668543401619623e-01,3.689062466277528963e-04
9.973853374666029836e+00,7.046321584368627766e-01,3.921686058274140903e-04
9.971922675776436762e+00,7.307671416512213636e-01,3.876197309838038318e-04
9.969935147973924217e+00,7.569709015759721327e-01,3.007882381234370595e-04
9.967974876642157867e+00,7.830711925515343452e-01,3.551467189758673718e-04
9.965861685952221549e+00,8.091127759970789812e-01,3.029146832007974157e-04
9.963726706184603543e+00,8.350858503011785450e-01,2.235459882005966443e-04
9.961434031030240277e+00,8.611321038361756663e-01,2.087278377006102363e-04
9.959202040438514203e+00,8.871980633341813860e-01,1.472035907351926351e-04
9.956855870049214019e+00,9.133250544509273761e-01,3.038424731163743881e-04
9.954483311127175327e+00,9.393836248825631063e-01,3.915495327372786496e-04
9.951893273689888630e+00,9.654865217902857122e-01,3.750532002640735284e-04
9.949252899686797491e+00,9.915389455064009816e-01,2.941670114394339449e-04
9.946665807199881471e+00,1.017586885459245361e+00,1.315453070937165061e-04
9.943992672868077420e+00,1.043629730840899494e+00,1.283042374198063186e-04
9.941122030719073521e+00,1.069620356130288830e+00,2.016131930536031692e-04
9.938222108957864620e+00,1.095717137727943991e+00,2.495444377931496953e-04
9.935252929688765278e+00,1.121820650651361939e+00,2.206744012178778452e-04
9.932246503676847027e+00,1.147858696582399141e+00,3.111115973076379989e-05
9.929117795821587933e+00,1.173948617835013586e+00,8.166504584810750818e-05
9.925963837022075964e+00,1.199936664149559462e+00,9.555668315296589636e-05
9.922818816523957253e+00,1.225929349285168390e+00,7.330364498597059710e-05
9.919587191274935378e+00,1.251990813705663674e+00,2.288272637702400212e-05
9.916267378314632452e+00,1.277975467580522162e+00,-4.217165842132241424e-05
9.912843491522524531e+00,1.303975322807803705e+00,-3.365410138699749813e-05
9.909430380902831459e+00,1.329868095220165136e+00,-1.619971034802315053e-04
9.905962404941057287e+00,1.355801601302052850e+00,-1.885221525632752135e-05
9.902341078264074170e+00,1.381689775865595271e+00,-4.124640792470720123e-05
9.898733213635173556e+00,1.407582942538136317e+00,-6.744025821608538645e-05
9.894946539926296580e+00,1.433437312410995146e+00,-8.316571658781963475e-06
9.891153057577113827e+00,1.459285936199145262e+00,3.223049088221480814e-05
9.887304894342600292e+00,1.485193112641921331e+00,5.044014148004356016e-05
9.883439094811150127e+00,1.511127391879248938e+00,8.576613800119725324e-05
9.879409320571193476e+00,1.537032942790512280e+00,1.735909459445957080e-04
9.875302442694282590e+00,1.562847399824458305e+00,1.578549245587442039e-04
9.871233511705337804e+00,1.588604992545730621e+00,1.375032762387491886e-04
9.867096185723314150e+00,1.614389592078802949e+00,2.048358141461147010e-04
9.862802153331438504e+00,1.640207929398591391e+00,9.952684903603967095e-05
9.858507432372949353e+00,1.666070831630524385e+00,4.680023951989697095e-05
9.854114802160761855e+00,1.691875114324310481e+00,-3.223939238075883978e-06
9.849723240318233763e+00,1.717679860888597698e+00,-9.554895267612634191e-05
9.845149949967311187e+00,1.743425719565754983e+00,-3.348646623877897304e-05
9.840567690910706489e+00,1.769284834895359371e+00,2.756635049703875465e-06
9.835915650918373387e+00,1.795061074165005488e+00,-8.367963789099308863e-05
9.831189929792980564e+00,1.820787240707669064e+00,-4.293971910926608826e-05
9.826432043472845379e+00,1.846494359515202799e+00,-1.048083405276055880e-04
9.821545861835984326e+00,1.872274038030403931e+00,-2.427961642292836937e-05
9.816622072130106957e+00,1.897979830519286537e+00,-1.740094315789584775e-04
9.811578251942700390e+00,1.923761232525090792e+00,-2.893700506076104986e-04
9.806521838734632013e+00,1.949488970539943411e+00,-3.224258884094562344e-04
9.801335922495461261e+00,1.975257847829443802e+00,-4.280861011525330124e-04
9.796121098547416750e+00,2.000969744545227247e+00,-5.348542371262901465e-04
9.790854966460964093e+00,2.026681114509332637e+00,-6.672965556678168292e-04
9.785471417326435883e+00,2.052329674352516342e+00,-6.932841954331602809e-04
9.780084399213743396e+00,2.077898981476747231e+00,-8.253755156317566302e-04
9.774744977540729352e+00,2.103578255540224706e+00,-8.456068969765973215e-04
9.769252526100986600e+00,2.129178590071306054e+00,-8.387347514698193646e-04
9.763597918690578581e+00,2.154782890349181912e+00,-8.867186957862803606e-04
9.758003432275325295e+00,2.180301818738947794e+00,-8.952020359469393257e-04
9.752263701951763508e+00,2.205805537465503452e+00,-6.905233193005076535e-04
9.746457561360191590e+00,2.231379164475113530e+00,-6.854331984762279065e-04
9.740507428890554209e+00,2.256877279543235915e+00,-8.587270106974682947e-04
9.734503783902324514e+00,2.282333494273944829e+00,-7.787339248687196814e-04
9.728486827089032118e+00,2.307717503883132348e+00,-8.494254529908678046e-04
9.722356295289470651e+00,2.333282553688065697e+00,-8.458239560483475812e-04
9.716111234165106580e+00,2.358726770813697193e+00,-8.283307753290744405e-04
9.709903489011907141e+00,2.384170463611496427e+00,-7.584068858817250621e-04
9.703526402375731053e+00,2.409571280414847028e+00,-6.624565123155938800e-04
9.697246181186295999e+00,2.434919622590750787e+00,-6.429717115234460587e-04
9.690825646407999372e+00,2.460189336744978306e+00,-5.582223181097478899e-04
9.684322561260009010e+00,2.485437956872496912e+00,-6.676531187981399849e-04
9.677747224183226749e+00,2.510761950086634720e+00,-6.426890007238128272e-04
9.671146229139248263e+00,2.536132147838036754e+00,-5.863612567032882705e-04
9.664361761924240568e+00,2.561365564113038396e+00,-6.296973769798442852e-04
9.657625632621419598e+00,2.586669843793149237e+00,-5.795988084401335928e-04
9.650771371704351509e+00,2.611940356152337106e+00,-4.985846651726629853e-04
9.643796491223048051e+00,2.637176394778450561e+00,-4.443575440622286876e-04
9.636933343107253691e+00,2.662384958394034218e+00,-3.622605523787037493e-04
9.629976369454871232e+00,2.687570406358347430e+00,-3.470221451571553917e-04
9.622860634447301109e+00,2.712728561732427934e+00,-4.283638005878207195e-04
9.615721355002358806e+00,2.737990989062125013e+00,-5.462242114549954340e-04
9.608500736323865254e+00,2.763250147000668289e+00,-4.766799553979554453e-04
9.601236250035752207e+00,2.788415784133273956e+00,-4.942257013497564208e-04
9.593983842150786145e+00,2.813568903867551096e+00,-3.978630973246812278e-04
9.586639379723704835e+00,2.838714962592227664e+00,-4.735409482112015560e-04
9.579158366150450021e+00,2.863738467864479276e+00,-3.135526499748490445e-04
9.571609044502105590e+00,2.888911930469232114e+00,-3.730086539466010570e-04
9.563981783927340885e+00,2.913912367611887433e+00,-3.388200717670389111e-04
9.556364305600880016e+00,2.938933889980368974e+00,-2.802284714945368687e-04
9.548724877446680637e+00,2.963968957668511539e+00,-1.618450631427600971e-04
9.540964554704782330e+00,2.988942843166582541e+00,-1.710824702117257025e-04
9.533055148093176001e+00,3.013929054410354080e+00,-1.074720726238120785e-04
9.525124133058810116e+00,3.038790178162710021e+00,-1.689994664808252937e-04
9.517125157940327540e+00,3.063689778561735189e+00,-2.019016292037094156e-04
9.508883564561216417e+00,3.088571600776456094e+00,-2.835137809013113823e-04
9.500742913402158152e+00,3.113421947692552649e+00,-2.213215541138262386e-04
9.492626790686220062e+00,3.138336760615098253e+00,-9.284878762732932684e-05
9.484423900871918889e+00,3.163189767490989013e+00,-1.974754706248895526e-04
9.476204897504164393e+00,3.188071101807834484e+00,-8.688216677583428509e-05
9.467716891444123206e+00,3.212962543872212695e+00,-1.045439204181019969e-04
9.459220303345867720e+00,3.237734564760993194e+00,-1.435141637517397834e-04
9.450784285825717390e+00,3.262474131807323374e+00,-7.567873231116898324e-05
9.442126012602198415e+00,3.287201978375573930e+00,5.300447750067880433e-05
9.433445341484656410e+00,3.311867843545336143e+00,8.769239096373176653e-05
9.424777170668317439e+00,3.336610996770063675e+00,9.908024434052749990e-06
9.415961165586214321e+00,3.361251749046104020e+00,1.078597162314715637e-04
9.407006022126850553e+00,3.385863088702310453e+00,9.285461128325997460e-06
9.398109217790123537e+00,3.410427263832923828e+00,1.050799424741604565e-04
9.389118446212378899e+00,3.435012891625346398e+00,9.674351393237651947e-05
9.380101803157810281e+00,3.459616735756344319e+00,5.438954234270672490e-05
9.371005640549279647e+00,3.484169065224931749e+00,-3.688559268297990704e-05
9.361877468974713068e+00,3.508650402340528274e+00,-3.933155436580335063e-05
9.352616138260524181e+00,3.533148838862309127e+00,-4.541949122405155442e-05
9.343356453338035550e+00,3.557694881994161840e+00,3.536368383947512475e-05
9.334046115953597678e+00,3.582185763074430263e+00,-4.005080034129087849e-05
9.324713450560958350e+00,3.606680549427716986e+00,-1.121103260880605343e-04
9.315225220560632735e+00,3.631028425078217658e+00,-3.362168625979634028e-05
9.305759778865629883e+00,3.655399157799720466e+00,1.039320558960301483e-04
9.296133441683508636e+00,3.679789002634623163e+00,4.219426865357546984e-05
9.286430799197074037e+00,3.704093746496688766e+00,1.190075946851819246e-04
9.276751044595551221e+00,3.728388465310700450e+00,1.914239345889574666e-04
9.266965400191185864e+00,3.752575896811533696e+00,1.592563398335362923e-04
9.257089167647823302e+00,3.776810217881056531e+00,1.745318994939872286e-04
9.247186716064291545e+00,3.801064269081327662e+00,1.002246034339326995e-04
9.237172403752527572e+00,3.825181723116404697e+00,1.274103492503121573e-04
9.227145053274075082e+00,3.849406454618373719e+00,-5.280065186574344101e-05
9.217108199997760209e+00,3.873590897935232480e+00,-9.139583863363148070e-05
9.206926106154753597e+00,3.897782931535406004e+00,-4.054547598435448257e-05
9.196674924602262990e+00,3.921902572028686862e+00,-1.541924081713435569e-04
9.186316423472074888e+00,3.946025946613007651e+00,-9.939472170599969458e-05
9.175986268916453525e+00,3.970035022171128691e+00,-1.121512022972232479e-04
9.165564711415782995e+00,3.994100111902394890e+00,-1.417437733494128840e-04
9.155134564157213717e+00,4.018076671674683631e+00,-1.051824144913198443e-04
9.144575626628157039e+00,4.042059029740391551e+00,-1.411453217034343635e-04
9.133927596363962564e+00,4.065955290488911800e+00,-1.828784350827407021e-04
9.123176650654823305e+00,4.089777737536581803e+00,-1.117954079917285459e-04
9.112392891055298705e+00,4.113713434300362515e+00,-3.119246781809596226e-04
9.101620308745234311e+00,4.137612928585288508e+00,-3.817446242885250054e-04
9.090802708362222262e+00,4.161463476068488987e+00,-3.610078397183256842e-04
9.079847065216354096e+00,4.185241532544006660e+00,-5.000532206538399038e-04
9.068851632647527694e+00,4.209031941026096568e+00,-6.208779046652146329e-04
9.057839271196709063e+00,4.232753537128970400e+00,-6.279498782089973190e-04
9.046738265241270227e+00,4.256435724260237308e+00,-6.282566991671406295e-04
9.035600305833920487e+00,4.280134640661062306e+00,-6.368108720608486872e-04
9.024328449920062667e+00,4.303724266752399608e+00,-5.132261666821675075e-04
9.013058734547184869e+00,4.327365894357267706e+00,-4.950422435172716767e-04
9.001681247804253161e+00,4.351037310192332974e+00,-6.090982806565439864e-04
8.990217715434113188e+00,4.374620755669532457e+00,-5.491436651799603587e-04
8.978818214178305723e+00,4.398181386587017627e+00,-5.948408886800862425e-04
8.967249121647977717e+00,4.421731077427058842e+00,-5.956466431304026886e-04
8.955629470032116402e+00,4.445167150974067560e+00,-6.363435664412508269e-04
8.943921754133665303e+00,4.468580829103822261e+00,-6.589269041693188427e-04
8.932230959674809512e+00,4.492046288006507737e+00,-7.257280245904773608e-04
8.920448189451180454e+00,4.515377987385618574e+00,-8.348815873793634552e-04
8.908652037487485131e+00,4.538693176819897701e+00,-9.306830656737050469e-04
8.896724406072044289e+00,4.562075673657554731e+00,-8.230478638516156020e-04
8.884774162811739373e+00,4.585353754771849033e+00,-9.082045793789765651e-04
8.872659072862038698e+00,4.608545920269383700e+00,-8.627866113368558559e-04
8.860694172729115081e+00,4.631753631336560595e+00,-9.890885962654245682e-04
8.848496962289527090e+00,4.654939950659359837e+00,-9.526552600341263444e-04
8.836212417236701810e+00,4.678113171550093874e+00,-9.355288027961922940e-04
8.823929011348928597e+00,4.701235208082215067e+00,-9.103506841814951872e-04
8.811659110966242991e+00,4.724347787845881719e+00,-7.921542390365099787e-04
8.799307773156979096e+00,4.747470033413723201e+00,-8.165906389227968985e-04
8.786871668471231800e+00,4.770517730477299878e+00,-8.010067606757181012e-04
8.774339869176509765e+00,4.793473909921067921e+00,-7.546908555594940456e-04
8.761706643140483308e+00,4.816295396199783418e+00,-7.001124889289280732e-04
8.749059330866591822e+00,4.839263839139720247e+00,-7.756679542899986516e-04
8.736273811270210743e+00,4.862150446824781369e+00,-7.939843608667789161e-04
8.723541319457588372e+00,4.884893409029303690e+00,-8.848490124097000559e-04
8.710706550653320335e+00,4.907714685629314566e+00,-9.252897624203906390e-04
8.697862222545161615e+00,4.930544103799658906e+00,-8.757578335128052283e-04
8.684916963403045642e+00,4.953316490134776373e+00,-8.126141540447462744e-04
8.671890719943949222e+00,4.976018149369746624e+00,-8.068864713024316918e-04
8.658864818983552425e+00,4.998625699175965664e+00,-8.082955519965709552e-04
8.645768012265879321e+00,5.021357939385002744e+00,-8.256656727201553553e-04
8.632558761523942081e+00,5.044054513674089968e+00,-9.516441959326452961e-04
8.619332742086777799e+00,5.066708681750393239e+00,-8.842529086904818859e-04
8.606041154046399910e+00,5.089243462149979358e+00,-8.677411474263816479e-04
8.592668376633042726e+00,5.111662134480781106e+00,-8.828740712767024941e-04
8.579334806623709397e+00,5.134138993470197754e+00,-9.521905731478882019e-04
8.565881270383085777e+00,5.156583260081198716e+00,-1.005109480875803277e-03
8.552225351521467900e+00,5.178989435096399419e+00,-9.665836713193551658e-04
8.538621206278769193e+00,5.201334216494140961e+00,-8.637405011029800680e-04
8.525021881544631697e+00,5.223623866987891162e+00,-8.335716606446556994e-04
8.511336174462529769e+00,5.245867721757327296e+00,-9.444807551287587137e-04
8.497595368276053662e+00,5.268122614685947447e+00,-9.041069010973235009e-04
8.483726443563531561e+00,5.290338337750672082e+00,-8.406375472336628796e-04
8.469783565438802952e+00,5.312525668169978843e+00,-9.010808145370626486e-04
8.455834978542128511e+00,5.334730900156164246e+00,-1.003378376760745514e-03
8.441901391375223440e+00,5.356922154457893548e+00,-1.050911728496955111e-03
8.427858286788953990e+00,5.379025711672478671e+00,-1.052630440536756959e-03
8.413721410515744736e+00,5.401089422830934517e+00,-9.549001081577269782e-04
8.399572799345323304e+00,5.423134816859244367e+00,-9.334399619892789178e-04
8.385311427474663404e+00,5.445043453234686304e+00,-8.219140951144666279e-04
8.370934606220629348e+00,5.467021973685440628e+00,-7.532068896081724717e-04
8.356655051318952587e+00,5.488928893678802545e+00,-8.828181968620956929e-04
8.342356770683926115e+00,5.510856647901696270e+00,-8.331231680112315130e-04
8.327928901010515972e+00,5.532748485272232841e+00,-8.509157202239801127e-04
8.313405934954795740e+00,5.554577508113148099e+00,-8.710726376401469254e-04
8.298885477385386622e+00,5.576340558820447768e+00,-8.903787495657031724e-04
8.284248045290807383e+00,5.598103899104345693e+00,-8.076946760971924141e-04
8.269588342539046621e+00,5.619721768113179472e+00,-8.605289105855697812e-04
8.254847709483284390e+00,5.641333794436989457e+00,-8.435941953889307572e-04
8.239991195614479125e+00,5.662912896156633735e+00,-1.008488537113230287e-03
8.225125204486509745e+00,5.684435299872653502e+00,-1.071773638714744112e-03
8.210264247676938965e+00,5.706011209374966420e+00,-1.075978432567905544e-03
8.195319560363950373e+00,5.727461498410598040e+00,-9.654618356938833752e-04
8.180353259097771002e+00,5.748896266136091171e+00,-8.700622092731591373e-04
8.165321067577453462e+00,5.770355597201807463e+00,-9.357942856573677609e-04
8.150268363140472871e+00,5.791735249508491279e+00,-9.633046381612503026e-04
8.134997719301365393e+00,5.813163938810736120e+00,-9.168939638289001597e-04
8.119770972544746002e+00,5.834403510742578902e+00,-8.885508477450188188e-04
8.104533055821654841e+00,5.855572965946987729e+00,-8.319277245890433804e-04
8.089166231647968885e+00,5.876837317775223113e+00,-8.315867443681370513e-04
8.073828216163166260e+00,5.897919640684784248e+00,-9.018649816083328628e-04
8.058370311099183780e+00,5.919054070681227131e+00,-9.244822590597193308e-04
8.042892576189128562e+00,5.940153953416851706e+00,-9.690543062873193010e-04
8.027386081661548545e+00,5.961157412866397998e+00,-1.050779967124393539e-03
8.011775257593816590e+00,5.982104598327884659e+00,-1.039813189536199778e-03
7.996130926061461253e+00,6.003051108047154472e+00,-1.110859773675330463e-03
7.980447560261715090e+00,6.024017114112280247e+00,-1.107799744137703303e-03
7.964724770932797959e+00,6.044914965504232462e+00,-1.167731746291967221e-03
7.948877046638103572e+00,6.065837465440097276e+00,-1.298245715532266422e-03
7.932936958053971921e+00,6.086606528715230446e+00,-1.327425157156790535e-03
7.917021774545638380e+00,6.107360187793196893e+00,-1.194853020316118640e-03
7.901022963234531460e+00,6.128101434254245028e+00,-1.298097621433316924e-03
7.884970013609395423e+00,6.148835757286750692e+00,-1.270110297461469594e-03
7.868851659570473167e+00,6.169430821067273918e+00,-1.226267675180480170e-03
7.852620450378972272e+00,6.189925494172078935e+00,-1.191683038775205941e-03
7.836363611986630673e+00,6.210567562994055990e+00,-1.083949447283174758e-03
7.820081434898280115e+00,6.231062057108660568e+00,-9.127100934999980621e-04
7.803749095259493451e+00,6.251511052435875904e+00,-1.010250636625889455e-03
7.787378220256807815e+00,6.271883673843224649e+00,-1.150962727058060624e-03
7.770955366022425537e+00,6.292312068788619150e+00,-1.137200927417536100e-03
7.754471418348462208e+00,6.312658215952388296e+00,-1.056430383412587399e-03
7.737885996444874515e+00,6.332977997872836440e+00,-9.812923244400426851e-04
7.721203623366522883e+00,6.353138605402826933e+00,-1.089900119505268078e-03
7.704608060999049712e+00,6.373311239120093674e+00,-1.205848487374654773e-03
7.687905164414098991e+00,6.393382864296452084e+00,-1.259188938340590402e-03
7.671264803730344362e+00,6.413490105343724323e+00,-1.392314806909675327e-03
7.654561085148001709e+00,6.433538032929599915e+00,-1.519392888338494613e-03
7.637673045401784044e+00,6.453473771482631349e+00,-1.487972165879274025e-03
7.620691873698545393e+00,6.473338965749644736e+00,-1.438885213418032586e-03
7.603688445672202256e+00,6.493151161379724812e+00,-1.555057797696642779e-03
7.586631962603785695e+00,6.513036656802213997e+00,-1.571304920943383983e-03
7.569577549427901175e+00,6.532839165081439248e+00,-1.657354280533626699e-03
7.552498769612998153e+00,6.552677558814767877e+00,-1.660482270121802547e-03
7.535369475737693001e+00,6.572336014961969397e+00,-1.663663266356275264e-03
7.518124774754642026e+00,6.592059061838043021e+00,-1.678820077586233150e-03
7.500872712967429301e+00,6.611674314994597346e+00,-1.642411892360424140e-03
7.483651474311740159e+00,6.631279772234188741e+00,-1.623405661826640657e-03
7.466226643093993864e+00,6.650836632024416772e+00,-1.568265917980443073e-03
7.448831212977791161e+00,6.670330463389147369e+00,-1.634381715759875920e-03
7.431360649650835093e+00,6.689834136676511278e+00,-1.673345633224541940e-03
7.413786512964278153e+00,6.709302359328761511e+00,-1.604628910548022919e-03
7.396191040026247165e+00,6.728711298272696872e+00,-1.713560757365960134e-03
7.378464538412450757e+00,6.747987009575086681e+00,-1.648213154398560929e-03
7.360777915932844806e+00,6.767292432424488524e+00,-1.701622936014260531e-03
7.343059335496900708e+00,6.786516579391856929e+00,-1.748415727919866870e-03
7.325347169218193066e+00,6.805691881842591329e+00,-1.634083097510459059e-03
7.307558467029152460e+00,6.824770615247274463e+00,-1.680501972379924453e-03
7.289739831112907353e+00,6.843932845778406993e+00,-1.708448421021834147e-03
7.271888904396439202e+00,6.863031648978485499e+00,-1.633772495740386157e-03
7.253848295303016336e+00,6.882024575395635502e+00,-1.731427615008278255e-03
7.235828632044344566e+00,6.900855817154243788e+00,-1.744632342340091688e-03
7.219529738676011554e+00,6.917880407755131245e+00,-1.814760669901863263e-03
7.204772421056325094e+00,6.933161195789391051e+00,-1.826613177901342247e-03
7.191617697718984736e+00,6.946870667537201172e+00,-1.685514205897773810e-03
7.179630455842459291e+00,6.959210919737267353e+00,-1.648315265989357950e-03
7.168821078952413828e+00,6.970280369198913917e+00,-1.620662800804713267e-03
7.159150654097848232e+00,6.980314650230591944e+00,-1.602801080697919536e-03
7.150425730996449403e+00,6.989288446312314385e+00,-1.621307070155439617e-03
7.142571043812749210e+00,6.997428989724514992e+00,-1.679695671370326883e-03
7.135487987052670178e+00,7.004635639950592463e+00,-1.647440505108882253e-03
7.129070787196891246e+00,7.011076823786409840e+00,-1.790186101753711611e-03
7.123258026049661851e+00,7.016853052600518836e+00,-1.799474245783550539e-03
7.118127461026209524e+00,7.022040806083952091e+00,-1.847553778880474699e-03
7.113447395392343608e+00,7.026737350016549755e+00,-2.045233397960928567e-03
7.109159396131803810e+00,7.031100314006835106e+00,-1.849906311657643172e-03
7.105413552056310422e+00,7.034920164861750536e+00,-1.910044800403038184e-03
7.101982560752899687e+00,7.038354609051684641e+00,-1.857129707910747498e-03
7.098977449082087610e+00,7.041441562466252968e+00,-1.883231045170846414e-03
7.096230143763723852e+00,7.044235693482666427e+00,-1.845872901814876819e-03
7.093691969510558692e+00,7.046723080583904952e+00,-1.904982560925026422e-03
7.091421242859146545e+00,7.049068144344799336e+00,-1.834765519487513256e-03
7.089463833371784318e+00,7.051123711609283085e+00,-1.807537082385782994e-03
7.087637731276158704e+00,7.053044960746366776e+00,-1.854003796254640683e-03
7.086018854086198360e+00,7.054623286266615168e+00,-1.876163557033830656e-03
7.084628918083123672e+00,7.055978210331031342e+00,-1.810228428830436102e-03
7.083396787701774500e+00,7.057323299390085403e+00,-1.775314136720186880e-03
7.082292827322603124e+00,7.058430551014724941e+00,-1.759294971761748115e-03
7.081361076902433105e+00,7.059459433809270656e+00,-1.745434066385079860e-03
7.080464747859905650e+00,7.060397413118689514e+00,-1.720580576732064215e-03
7.079517458617726078e+00,7.061309511449999299e+00,-1.818468131595626924e-03
7.078675538789339861e+00,7.062129467569230101e+00,-1.897999304416916194e-03
7.077953263571700404e+00,7.062820593721466089e+00,-1.901151288886142234e-03
7.077331013657670589e+00,7.063346411286571147e+00,-2.008422939862497883e-03
7.076813720323031021e+00,7.063873702368892005e+00,-2.147186366234775292e-03
7.076355404826429663e+00,7.064432906765088838e+00,-2.113842625522290974e-03
7.075950638747259269e+00,7.064867613703057714e+00,-2.012817564916983062e-03
7.075619285657204216e+00,7.065295535541433303e+00,-2.052662122099088455e-03
7.075187908918686652e+00,7.065700985307945992e+00,-1.971756186281740757e-03
7.074938514070801432e+00,7.066038609613559451e+00,-1.879824846786364544e-03
7.074696581925716821e+00,7.066373167900484198e+00,-1.889587601583760535e-03
7.074424967658686114e+00,7.066697495266902607e+00,-2.002660749774819345e-03
7.074284661273452457e+00,7.066948416058703941e+00,-1.893093878944568376e-03
7.074169517849876243e+00,7.067177759647240265e+00,-1.907380201705194834e-03
7.073951486261869981e+00,7.067348436608386741e+00,-1.922967724258197505e-03
7.073755440489112090e+00,7.067468685832070996e+00,-1.844029193536324621e-03
7.073611178193627502e+00,7.067565970633849837e+00,-1.892871087514614442e-03
