gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707020734684000723e+06,4.688707617751818150e+06,3.360429488139055669e+06,-4.106506108685611944e-02,-2.796788983666941356e-02,-8.625554363272314173e-02
-2.707032986591349822e+06,4.688706544849390164e+06,3.360434310606291983e+06,-9.180684519956207323e-02,-2.835381368969549717e-02,-8.555064500558618237e-03
-2.707031936397398822e+06,4.688710239413955249e+06,3.360429833994387183e+06,-4.432956359200768137e-02,4.346198379945018231e-02,6.369284315744553129e-03
-2.707029438508553896e+06,4.688704440739942715e+06,3.360426267055995297e+06,-3.908258378639966474e-02,1.005359817526800675e-01,1.465941283539540577e-02
-2.707024212635748088e+06,4.688715120033903979e+06,3.360427714856327046e+06,-5.893690020538477903e-02,7.102389294441298351e-03,-2.036598326496527958e-02
-2.707030641294437926e+06,4.688712494882614352e+06,3.360445061537470203e+06,-1.103415219786110161e-04,3.452507569419063088e-02,2.716438668573299686e-02
-2.707026743951331824e+06,4.688712746235992759e+06,3.360423443868776318e+06,-6.378781333154251616e-03,3.163471910055715847e-02,-2.469211098375537899e-02
-2.707024758624535054e+06,4.688704605340214446e+06,3.360427464452927466e+06,-4.653658485310692428e-02,2.150720070444560664e-02,-1.666792801711393726e-02
-2.707032593255128246e+06,4.688706597819124348e+06,3.360420667360452935e+06,4.946442086227711976e-02,9.207466795148949376e-03,6.441922485701895296e-02
-2.707031123453117441e+06,4.688706188759480603e+06,3.360427966429200955e+06,5.894426779431430341e-03,-6.088879223504825577e-02,6.128458380283224177e-02
-2.707030625815605745e+06,4.688712570951747708e+06,3.360425639681227971e+06,-4.454941000309278754e-02,-1.587584196477289863e-02,6.278456627287468464e-03
-2.707022313780666329e+06,4.688711694150466472e+06,3.360435289550633635e+06,-1.236230200306920324e-02,5.108052661528462990e-02,-6.692086006800182681e-03
-2.707034066220695153e+06,4.688708377241523005e+06,3.360434476116822101e+06,9.800979946906589191e-02,3.616211412481528525e-02,6.159667929220347116e-03
-2.707033203196383547e+06,4.688714121288148686e+06,3.360432532844225410e+06,4.805023327991435333e-02,6.266331426797791537e-02,3.686989685898454244e-03
-2.707029838352798484e+06,4.688714746679197066e+06,3.360427191563539207e+06,-3.527649631697346577e-02,-3.230978047952500713e-03,-5.129000280556227781e-02
-2.707030811197185423e+06,4.688709846284027211e+06,3.360432471358929295e+06,-5.393732345148052887e-02,1.604466529648830228e-02,-5.639164179324065995e-02
-2.707030204084923025e+06,4.688715245281510055e+06,3.360429950051836204e+06,8.238379065835320370e-02,6.081349452825927232e-02,-1.898645480860194218e-02
-2.707031120970088057e+06,4.688704948232127354e+06,3.360427452172644902e+06,-5.387185648131947308e-02,1.856054730631336025e-01,-3.463869552807312402e-02
-2.707035881317568943e+06,4.688705365058250725e+06,3.360429890314416960e+06,-1.958855433075804356e-02,-2.004646235714979338e-02,3.062848586319648694e-02
-2.707030363048867323e+06,4.688701673026399687e+06,3.360439611399215180e+06,-2.868290130708875049e-02,2.665720855491535146e-02,2.235216690663065914e-02
-2.707023040490457322e+06,4.688713482223657891e+06,3.360448892245368101e+06,-1.131115056045892998e-02,-9.583001459089936225e-02,-5.966452163609155257e-02
-2.707045346573807765e+06,4.688704391462613828e+06,3.360426798132895958e+06,5.203710179590546187e-02,7.675728894860539553e-02,1.119373882366276746e-01
