q0 (),q1,q2,q3
9.899667474149791424e-01,0.000000000000000000e+00,-1.413005272906183440e-01,0.000000000000000000e+00
9.895852270419643881e-01,0.000000000000000000e+00,-1.439481796352553022e-01,0.000000000000000000e+00
9.891929603932098081e-01,0.000000000000000000e+00,-1.466195318111393475e-01,0.000000000000000000e+00
9.887897499777787980e-01,0.000000000000000000e+00,-1.493145349216938866e-01,0.000000000000000000e+00
9.883753966654040823e-01,0.000000000000000000e+00,-1.520331387116150290e-01,0.000000000000000000e+00
9.879496996952487065e-01,0.000000000000000000e+00,-1.547752915425067433e-01,0.000000000000000000e+00
9.875124566849080576e-01,0.000000000000000000e+00,-1.575409403683294685e-01,0.000000000000000000e+00
9.870634636396551365e-01,0.000000000000000000e+00,-1.603300307106785838e-01,0.000000000000000000e+00
9.866025149619345180e-01,0.000000000000000000e+00,-1.631425066338807739e-01,0.000000000000000000e+00
9.861294034611082227e-01,0.000000000000000000e+00,-1.659783107199218899e-01,0.000000000000000000e+00
9.856444565722259910e-01,0.000000000000000000e+00,-1.688342537177849045e-01,0.000000000000000000e+00
9.851481148232911211e-01,0.000000000000000000e+00,-1.717067030145174311e-01,0.000000000000000000e+00
9.846407977705836645e-01,0.000000000000000000e+00,-1.745923806061092931e-01,0.000000000000000000e+00
9.841229054057056835e-01,0.000000000000000000e+00,-1.774883293510662319e-01,0.000000000000000000e+00
9.835948194019862312e-01,0.000000000000000000e+00,-1.803918824270484278e-01,0.000000000000000000e+00
9.830569042311658734e-01,0.000000000000000000e+00,-1.833006356874859466e-01,0.000000000000000000e+00
9.825095081744426029e-01,0.000000000000000000e+00,-1.862124226436434882e-01,0.000000000000000000e+00
9.819529642466033881e-01,0.000000000000000000e+00,-1.891252918234599401e-01,0.000000000000000000e+00
9.813875910477509734e-01,0.000000000000000000e+00,-1.920374862819553552e-01,0.000000000000000000e+00
9.808136935538630530e-01,0.000000000000000000e+00,-1.949474250592421465e-01,0.000000000000000000e+00
9.802315638548669829e-01,0.000000000000000000e+00,-1.978536864014462937e-01,0.000000000000000000e+00
9.796414818469516561e-01,0.000000000000000000e+00,-2.007549925772922073e-01,0.000000000000000000e+00
9.790437158843211529e-01,0.000000000000000000e+00,-2.036501961389203252e-01,0.000000000000000000e+00
9.784385233944441485e-01,0.000000000000000000e+00,-2.065382674898282589e-01,0.000000000000000000e+00
9.778261514599797533e-01,0.000000000000000000e+00,-2.094182836358009780e-01,0.000000000000000000e+00
9.772068373698998833e-01,0.000000000000000000e+00,-2.122894180064516245e-01,0.000000000000000000e+00
9.765808091418410886e-01,0.000000000000000000e+00,-2.151509312456417466e-01,0.000000000000000000e+00
9.759482860173576135e-01,0.000000000000000000e+00,-2.180021628786787680e-01,0.000000000000000000e+00
9.753094789314828983e-01,0.000000000000000000e+00,-2.208425237729347845e-01,0.000000000000000000e+00
9.746645909578186551e-01,0.000000000000000000e+00,-2.236714893164261642e-01,0.000000000000000000e+00
9.740138177302327671e-01,0.000000000000000000e+00,-2.264885932460547480e-01,0.000000000000000000e+00
9.733573478421575498e-01,0.000000000000000000e+00,-2.292934220636980713e-01,0.000000000000000000e+00
9.726953632244089709e-01,0.000000000000000000e+00,-2.320856099841931974e-01,0.000000000000000000e+00
9.720280395024063491e-01,0.000000000000000000e+00,-2.348648343645943493e-01,0.000000000000000000e+00
9.713555463336394080e-01,0.000000000000000000e+00,-2.376308115688637868e-01,0.000000000000000000e+00
9.706780477262070272e-01,0.000000000000000000e+00,-2.403832932265454192e-01,0.000000000000000000e+00
9.699957023392385969e-01,0.000000000000000000e+00,-2.431220628478771573e-01,0.000000000000000000e+00
9.693086637659910076e-01,0.000000000000000000e+00,-2.458469327614012101e-01,0.000000000000000000e+00
9.686170808004068711e-01,0.000000000000000000e+00,-2.485577413433307237e-01,0.000000000000000000e+00
9.679210976879040196e-01,0.000000000000000000e+00,-2.512543505108778552e-01,0.000000000000000000e+00
9.672208543611553466e-01,0.000000000000000000e+00,-2.539366434543797735e-01,0.000000000000000000e+00
9.665164866616021699e-01,0.000000000000000000e+00,-2.566045225854622358e-01,0.000000000000000000e+00
9.658081265474285360e-01,0.000000000000000000e+00,-2.592579076806457716e-01,0.000000000000000000e+00
9.650959022887078964e-01,0.000000000000000000e+00,-2.618967342017550215e-01,0.000000000000000000e+00
9.643799386504110505e-01,0.000000000000000000e+00,-2.645209517762808216e-01,0.000000000000000000e+00
9.636603570639469263e-01,0.000000000000000000e+00,-2.671305228224327699e-01,0.000000000000000000e+00
9.629372757878845723e-01,0.000000000000000000e+00,-2.697254213050886418e-01,0.000000000000000000e+00
9.622108100584781942e-01,0.000000000000000000e+00,-2.723056316101581387e-01,0.000000000000000000e+00
9.614810722306005308e-01,0.000000000000000000e+00,-2.748711475260631198e-01,0.000000000000000000e+00
9.607481719096586659e-01,0.000000000000000000e+00,-2.774219713221161565e-01,0.000000000000000000e+00
9.600122160750442779e-01,0.000000000000000000e+00,-2.799581129145618519e-01,0.000000000000000000e+00
9.592733091956452407e-01,0.000000000000000000e+00,-2.824795891119145641e-01,0.000000000000000000e+00
9.585315533379203945e-01,0.000000000000000000e+00,-2.849864229320292486e-01,0.000000000000000000e+00
9.577870482670144403e-01,0.000000000000000000e+00,-2.874786429840654467e-01,0.000000000000000000e+00
9.570398915413639296e-01,0.000000000000000000e+00,-2.899562829091558158e-01,0.000000000000000000e+00
9.562901786012245609e-01,0.000000000000000000e+00,-2.924193808741787359e-01,0.000000000000000000e+00
9.555380028515226831e-01,0.000000000000000000e+00,-2.948679791135744299e-01,0.000000000000000000e+00
9.547834557394149213e-01,0.000000000000000000e+00,-2.973021235146172669e-01,0.000000000000000000e+00
9.540266268269117500e-01,0.000000000000000000e+00,-2.997218632420137752e-01,0.000000000000000000e+00
9.532676038589096290e-01,0.000000000000000000e+00,-3.021272503980615420e-01,0.000000000000000000e+00
9.525064728269420078e-01,0.000000000000000000e+00,-3.045183397149964777e-01,0.000000000000000000e+00
9.517433180289549544e-01,0.000000000000000000e+00,-3.068951882764464623e-01,0.000000000000000000e+00
9.509782221253796353e-01,0.000000000000000000e+00,-3.092578552652334167e-01,0.000000000000000000e+00
9.502112661917698766e-01,0.000000000000000000e+00,-3.116064017349986504e-01,0.000000000000000000e+00
9.494425297682422826e-01,0.000000000000000000e+00,-3.139408904034011183e-01,0.000000000000000000e+00
9.486720909059540574e-01,0.000000000000000000e+00,-3.162613854648164136e-01,0.000000000000000000e+00
9.479000262108253638e-01,0.000000000000000000e+00,-3.185679524206987412e-01,0.000000000000000000e+00
9.471264108847088359e-01,0.000000000000000000e+00,-3.208606579259127289e-01,0.000000000000000000e+00
9.463513187641883206e-01,0.000000000000000000e+00,-3.231395696495270586e-01,0.000000000000000000e+00
9.455748223571811550e-01,0.000000000000000000e+00,-3.254047561486851370e-01,0.000000000000000000e+00
9.447969928775004078e-01,0.000000000000000000e+00,-3.276562867543250657e-01,0.000000000000000000e+00
9.440179002775296313e-01,0.000000000000000000e+00,-3.298942314676087117e-01,0.000000000000000000e+00
9.432376132791445711e-01,0.000000000000000000e+00,-3.321186608660569028e-01,0.000000000000000000e+00
9.424561994030111745e-01,0.000000000000000000e+00,-3.343296460184643215e-01,0.000000000000000000e+00
9.416737249963781364e-01,0.000000000000000000e+00,-3.365272584077635409e-01,0.000000000000000000e+00
9.408902552594737845e-01,0.000000000000000000e+00,-3.387115698610873582e-01,0.000000000000000000e+00
9.401058542706085541e-01,0.000000000000000000e+00,-3.408826524863495799e-01,0.000000000000000000e+00
9.393205850100778687e-01,0.000000000000000000e+00,-3.430405786147248115e-01,0.000000000000000000e+00
9.385345093829521312e-01,0.000000000000000000e+00,-3.451854207484743586e-01,0.000000000000000000e+00
9.377476882408343206e-01,0.000000000000000000e+00,-3.473172515136139782e-01,0.000000000000000000e+00
9.369601814026582431e-01,0.000000000000000000e+00,-3.494361436169672319e-01,0.000000000000000000e+00
9.361720476745991615e-01,0.000000000000000000e+00,-3.515421698071912182e-01,0.000000000000000000e+00
9.353833448691567520e-01,0.000000000000000000e+00,-3.536354028394049775e-01,0.000000000000000000e+00
9.345941298234721195e-01,0.000000000000000000e+00,-3.557159154430779013e-01,0.000000000000000000e+00
9.338044584169300499e-01,0.000000000000000000e+00,-3.577837802928802713e-01,0.000000000000000000e+00
9.330143855880980164e-01,0.000000000000000000e+00,-3.598390699822131000e-01,0.000000000000000000e+00
9.322239653510483448e-01,0.000000000000000000e+00,-3.618818569991696377e-01,0.000000000000000000e+00
9.314332508111032860e-01,0.000000000000000000e+00,-3.639122137047071104e-01,0.000000000000000000e+00
9.306422941800461812e-01,0.000000000000000000e+00,-3.659302123128130857e-01,0.000000000000000000e+00
9.298511467908294748e-01,0.000000000000000000e+00,-3.679359248724963227e-01,0.000000000000000000e+00
9.290598591118193195e-01,0.000000000000000000e+00,-3.699294232514176439e-01,0.000000000000000000e+00
9.282684807605994237e-01,0.000000000000000000e+00,-3.719107791210259362e-01,0.000000000000000000e+00
9.274770605173701110e-01,0.000000000000000000e+00,-3.738800639430492345e-01,0.000000000000000000e+00
9.266856463379627984e-01,0.000000000000000000e+00,-3.758373489572212067e-01,0.000000000000000000e+00
9.258942853664963168e-01,0.000000000000000000e+00,-3.777827051701349026e-01,0.000000000000000000e+00
9.251030239476966122e-01,0.000000000000000000e+00,-3.797162033451132457e-01,0.000000000000000000e+00
9.243119076389006983e-01,0.000000000000000000e+00,-3.816379139930102249e-01,0.000000000000000000e+00
9.235209812217614056e-01,0.000000000000000000e+00,-3.835479073638584091e-01,0.000000000000000000e+00
9.227302887136729082e-01,0.000000000000000000e+00,-3.854462534392853468e-01,0.000000000000000000e+00
9.219398733789306855e-01,0.000000000000000000e+00,-3.873330219256309603e-01,0.000000000000000000e+00
9.211497777396413511e-01,0.000000000000000000e+00,-3.892082822477051507e-01,0.000000000000000000e+00
9.203600435863964480e-01,0.000000000000000000e+00,-3.910721035431272696e-01,0.000000000000000000e+00
9.195707119887202019e-01,0.000000000000000000e+00,-3.929245546571989434e-01,0.000000000000000000e+00
9.187818233053064443e-01,0.000000000000000000e+00,-3.947657041382605092e-01,0.000000000000000000e+00
9.179934171940508092e-01,0.000000000000000000e+00,-3.965956202334933733e-01,0.000000000000000000e+00
9.172055326218920834e-01,0.000000000000000000e+00,-3.984143708851266563e-01,0.000000000000000000e+00
9.164182078744678162e-01,0.000000000000000000e+00,-4.002220237270165959e-01,0.000000000000000000e+00
9.156314805655968447e-01,0.000000000000000000e+00,-4.020186460815630691e-01,0.000000000000000000e+00
9.148453876465905132e-01,0.000000000000000000e+00,-4.038043049569427501e-01,0.000000000000000000e+00
9.140599654154065723e-01,0.000000000000000000e+00,-4.055790670446216550e-01,0.000000000000000000e+00
9.132752495256460934e-01,0.000000000000000000e+00,-4.073429987171362510e-01,0.000000000000000000e+00
9.124912749954030566e-01,0.000000000000000000e+00,-4.090961660261114297e-01,0.000000000000000000e+00
9.117080762159712748e-01,0.000000000000000000e+00,-4.108386347005023032e-01,0.000000000000000000e+00
9.109256869604135387e-01,0.000000000000000000e+00,-4.125704701450392808e-01,0.000000000000000000e+00
9.101441403919980910e-01,0.000000000000000000e+00,-4.142917374388617735e-01,0.000000000000000000e+00
9.093634690725065362e-01,0.000000000000000000e+00,-4.160025013343266465e-01,0.000000000000000000e+00
9.085837049704181823e-01,0.000000000000000000e+00,-4.177028262559735472e-01,0.000000000000000000e+00
9.078048794689731471e-01,0.000000000000000000e+00,-4.193927762996438324e-01,0.000000000000000000e+00
9.070270233741198895e-01,0.000000000000000000e+00,-4.210724152317316116e-01,0.000000000000000000e+00
9.062501669223483880e-01,0.000000000000000000e+00,-4.227418064885655191e-01,0.000000000000000000e+00
9.054743397884136291e-01,0.000000000000000000e+00,-4.244010131759071158e-01,0.000000000000000000e+00
9.046995710929518486e-01,0.000000000000000000e+00,-4.260500980685593131e-01,0.000000000000000000e+00
9.039258894099913011e-01,0.000000000000000000e+00,-4.276891236100776039e-01,0.000000000000000000e+00
9.031533227743625547e-01,0.000000000000000000e+00,-4.293181519125741086e-01,0.000000000000000000e+00
9.023818986890079774e-01,0.000000000000000000e+00,-4.309372447566128805e-01,0.000000000000000000e+00
9.016116441321934127e-01,0.000000000000000000e+00,-4.325464635911880906e-01,0.000000000000000000e+00
9.008425855646265967e-01,0.000000000000000000e+00,-4.341458695337758744e-01,0.000000000000000000e+00
9.000747489364804288e-01,0.000000000000000000e+00,-4.357355233704635067e-01,0.000000000000000000e+00
8.993081596943258704e-01,0.000000000000000000e+00,-4.373154855561428023e-01,0.000000000000000000e+00
8.985428427879748048e-01,0.000000000000000000e+00,-4.388858162147699638e-01,0.000000000000000000e+00
8.977788226772360769e-01,0.000000000000000000e+00,-4.404465751396824391e-01,0.000000000000000000e+00
8.970161233385833821e-01,0.000000000000000000e+00,-4.419978217939759535e-01,0.000000000000000000e+00
8.962547682717414421e-01,0.000000000000000000e+00,-4.435396153109292805e-01,0.000000000000000000e+00
8.954947805061848065e-01,0.000000000000000000e+00,-4.450720144944858570e-01,0.000000000000000000e+00
8.947361826075601599e-01,0.000000000000000000e+00,-4.465950778197748661e-01,0.000000000000000000e+00
8.939789966840231417e-01,0.000000000000000000e+00,-4.481088634336831134e-01,0.000000000000000000e+00
8.932232443924985610e-01,0.000000000000000000e+00,-4.496134291554677032e-01,0.000000000000000000e+00
8.924689469448628953e-01,0.000000000000000000e+00,-4.511088324774051306e-01,0.000000000000000000e+00
8.917161251140485190e-01,0.000000000000000000e+00,-4.525951305654828949e-01,0.000000000000000000e+00
8.909647992400737682e-01,0.000000000000000000e+00,-4.540723802601244197e-01,0.000000000000000000e+00
8.902149892359970673e-01,0.000000000000000000e+00,-4.555406380769486674e-01,0.000000000000000000e+00
8.894667145937985575e-01,0.000000000000000000e+00,-4.569999602075628942e-01,0.000000000000000000e+00
8.887199943901893384e-01,0.000000000000000000e+00,-4.584504025203836597e-01,0.000000000000000000e+00
8.879748472923485458e-01,0.000000000000000000e+00,-4.598920205614903667e-01,0.000000000000000000e+00
8.872312915635897079e-01,0.000000000000000000e+00,-4.613248695555058343e-01,0.000000000000000000e+00
8.864893450689597110e-01,0.000000000000000000e+00,-4.627490044065000196e-01,0.000000000000000000e+00
8.857490252807650455e-01,0.000000000000000000e+00,-4.641644796989259913e-01,0.000000000000000000e+00
8.850103492840353248e-01,0.000000000000000000e+00,-4.655713496985718347e-01,0.000000000000000000e+00
8.842733337819149719e-01,0.000000000000000000e+00,-4.669696683535430881e-01,0.000000000000000000e+00
8.835379951009921795e-01,0.000000000000000000e+00,-4.683594892952624988e-01,0.000000000000000000e+00
8.828043491965620326e-01,0.000000000000000000e+00,-4.697408658394908176e-01,0.000000000000000000e+00
8.820724116578232410e-01,0.000000000000000000e+00,-4.711138509873717961e-01,0.000000000000000000e+00
8.813421977130140306e-01,0.000000000000000000e+00,-4.724784974264907289e-01,0.000000000000000000e+00
8.806137222344831983e-01,0.000000000000000000e+00,-4.738348575319554223e-01,0.000000000000000000e+00
8.798869997436989943e-01,0.000000000000000000e+00,-4.751829833674938164e-01,0.000000000000000000e+00
8.791620444161986070e-01,0.000000000000000000e+00,-4.765229266865655955e-01,0.000000000000000000e+00
8.784388700864746991e-01,0.000000000000000000e+00,-4.778547389334939499e-01,0.000000000000000000e+00
8.777174902528022127e-01,0.000000000000000000e+00,-4.791784712446104932e-01,0.000000000000000000e+00
8.769979180820085540e-01,0.000000000000000000e+00,-4.804941744494126699e-01,0.000000000000000000e+00
8.762801664141816049e-01,0.000000000000000000e+00,-4.818018990717390371e-01,0.000000000000000000e+00
8.755642477673222235e-01,0.000000000000000000e+00,-4.831016953309552608e-01,0.000000000000000000e+00
8.748501743419389021e-01,0.000000000000000000e+00,-4.843936131431535452e-01,0.000000000000000000e+00
8.741379580255854709e-01,0.000000000000000000e+00,-4.856777021223639967e-01,0.000000000000000000e+00
8.734276103973442895e-01,0.000000000000000000e+00,-4.869540115817764803e-01,0.000000000000000000e+00
8.727191427322519290e-01,0.000000000000000000e+00,-4.882225905349765194e-01,0.000000000000000000e+00
8.720125660056725625e-01,0.000000000000000000e+00,-4.894834876971872473e-01,0.000000000000000000e+00
8.713078908976159553e-01,0.000000000000000000e+00,-4.907367514865257907e-01,0.000000000000000000e+00
8.706051277970029423e-01,0.000000000000000000e+00,-4.919824300252643168e-01,0.000000000000000000e+00
8.699042868058770583e-01,0.000000000000000000e+00,-4.932205711411055127e-01,0.000000000000000000e+00
8.692053777435654327e-01,0.000000000000000000e+00,-4.944512223684615626e-01,0.000000000000000000e+00
8.685084101507866139e-01,0.000000000000000000e+00,-4.956744309497445045e-01,0.000000000000000000e+00
8.678133932937095452e-01,0.000000000000000000e+00,-4.968902438366620267e-01,0.000000000000000000e+00
8.671203361679590271e-01,0.000000000000000000e+00,-4.980987076915235345e-01,0.000000000000000000e+00
8.664292475025748841e-01,0.000000000000000000e+00,-4.992998688885486036e-01,0.000000000000000000e+00
8.657401357639195050e-01,0.000000000000000000e+00,-5.004937735151859801e-01,0.000000000000000000e+00
8.650530091595372006e-01,0.000000000000000000e+00,-5.016804673734365227e-01,0.000000000000000000e+00
8.643678756419661546e-01,0.000000000000000000e+00,-5.028599959811821396e-01,0.000000000000000000e+00
8.636847429125020792e-01,0.000000000000000000e+00,-5.040324045735206093e-01,0.000000000000000000e+00
