ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
8.775308972288043208e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.776488444149299539e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.777661724602356230e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.778828846147804654e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.779989841115634874e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.781144741666123821e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.782293579790731997e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.783436387312981708e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.784573195889352348e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.785704037010140155e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.786828942000343545e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.787947942020527137e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.789061068067681504e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.790168350976087197e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.791269821418164554e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.792365509905323506e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.793455446788814811e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.794539662260562807e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.795618186354006696e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.796691048944927616e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.797758279752285659e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.798819908339029894e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.799875964112931115e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.800926476327386183e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.801971474082230884e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.803010986324551368e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.804045041849477116e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.805073669300985273e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.806096897172692195e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.807114753808642149e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.808127267404091754e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.809134466006295838e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.810136377515274830e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.811133029684599194e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.812124450122149710e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.813110666290883444e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.814091705509598285e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.815067594953687546e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.816038361655890299e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.817004032507045963e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.817964634256830436e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.818920193514509265e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.819870736749662399e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.820816290292925999e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.821756880336717188e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.822692532935960230e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.823623274008811279e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.824549129337371767e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.825470124568407471e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.826386285214056215e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.827297636652532731e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.828204204128836352e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.829106012755443089e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.830003087513013327e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.830895453251069682e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.831783134688694759e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.832666156415213266e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.833544542890871298e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.834418318447517038e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.835287507289275766e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.836152133493214933e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.837012221010012070e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.837867793664625538e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.838718875156943966e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.839565489062452741e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.840407658832879179e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.841245407796847644e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.842078759160520463e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.842907736008245934e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.843732361303194978e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.844552657887997782e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.845368648485374763e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.846180355698771791e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.846987802012979785e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.847791009794761408e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.848590001293466401e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.849384798641655436e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.850175423855704082e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.850961898836419550e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.851744245369646080e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.852522485126863216e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.853296639665796874e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.854066730431003407e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.854832778754473566e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.855594805856219409e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.856352832844864054e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.857106880718221475e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.857856970363883420e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.858603122559796361e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.859345357974838464e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.860083697169390859e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.860818160595901816e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.861548768599463699e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.862275541418370040e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.862998499184676859e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.863717661924759739e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.864433049559872302e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.865144681906694757e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.865852578677881013e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.866556759482610062e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.867257243827124569e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.867954051115273728e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.868647200649050433e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.869336711629125602e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.870022603155378249e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.870704894227428383e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.871383603745159974e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.872058750509245328e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.872730353221666633e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.873398430486236066e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.874063000809104551e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.874724082599283292e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.875381694169142577e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.876035853734931891e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.876686579417275880e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.877333889241675990e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.877977801139014957e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.878618332946051339e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.879255502405909795e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.879889327168579882e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.880519824791399230e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.881147012739540969e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.881770908386498320e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.882391529014567766e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.883008891815320851e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.883623013890093034e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.884233912250441279e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.884841603818630063e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.885446105428091812e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.886047433823891595e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.886645605663201763e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.887240637515748176e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.887832545864281997e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.888421347105030179e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.889007057548151636e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.889589693418186300e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.890169270854508454e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.890745805911771527e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.891319314560351472e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.891889812686792993e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.892457316094248654e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.893021840502910891e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.893583401550455392e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.894142014792468842e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.894697695702885198e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.895250459674409171e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.895800322018943973e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.896347297968014800e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.896891402673195159e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.897432651206521825e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.897971058560911217e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.898506639650581462e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.899039409311460247e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.899569382301594089e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.900096573301564717e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.900620996914885552e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.901142667668419506e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.901661600012764097e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.902177808322669250e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.902691306897420986e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.903202109961250699e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.903710231663716002e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.904215686080102898e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.904718487211810896e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.905218648986742380e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.905716185259687734e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.906211109812709026e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.906703436355520864e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.907193178525874089e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.907680349889928095e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.908164963942633108e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.908647034108095397e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.909126573739958133e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.909603596121763758e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.910078114467327737e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.910550141921102352e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.911019691558539080e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.911486776386452391e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.911951409343382124e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.912413603299945919e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.912873371059204430e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.913330725357006656e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.913785678862350892e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.914238244177728632e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.914688433839479842e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.915136260318135442e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.915581736018768311e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.916024873281327245e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.916465684380989387e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.916904181528497020e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.917340376870487262e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.917774282489843074e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.918205910406020109e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.918635272575376405e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.919062380891507757e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.919487247185581680e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.919909883226655722e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.920330300722008587e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.920748511317464136e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.921164526597716815e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.921578358086644300e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.921990017247635762e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.922399515483904509e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.922806864138804883e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.923212074496146329e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.923615157780503182e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.924016125157535839e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.924414987734286342e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.924811756559493858e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.925206442623901637e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.925599056860556857e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.925989610145116160e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.926378113296146921e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.926764577075427098e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.927149012188240818e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.927531429283679643e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.927911838954932477e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.928290251739583994e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.928666678119898847e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.929041128523122950e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.929413613321763421e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.929784142833877070e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.930152727323364559e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.930519377000240411e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.930884102020930015e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.931246912488539635e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.931607818453143466e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.931966829912060746e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.932323956810130028e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.932679209039987711e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.933032596442339468e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.933384128806234514e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.933733815869337036e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.934081667318193354e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.934427692788506192e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.934771901865393318e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.935114304083658965e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.935454908928056739e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.935793725833549672e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.936130764185577391e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.936466033320309066e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.936799542524907736e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.937131301037784681e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.937461318048855219e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.937789602699793079e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.938116164084289039e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.938441011248292511e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.938764153190270179e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.939085598861456106e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.939405357166091903e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.939723436961681102e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.940039847059232159e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.940354596223497197e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.940667693173224961e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.940979146581392456e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.941288965075452211e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.941597157237569604e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.941903731604855921e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.942208696669611356e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.942512060879555236e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.942813832638066174e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.943114020304406608e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.943412632193961542e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.943709676578463075e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.944005161686224881e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.944299095702368163e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.944591486769046185e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.944882342985671642e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.945171672409141195e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.945459483054060001e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.945745782892960563e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.946030579856522991e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.946313881833800963e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.946595696672434883e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.946876032178869309e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.947154896118570377e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.947432296216243230e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.947708240156039494e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.947982735581778968e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.948255790097152840e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.948527411265941112e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.948797606612217237e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.949066383620559861e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.949333749736256038e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.949599712365517235e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.949864278875668333e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.950127456595366482e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.950389252814797203e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.950649674785877608e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.950908729722456769e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.951166424800517518e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.951422767158371130e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.951677763896860540e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.951931422079553613e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.952183748732936408e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.952434750846614975e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.952684435373501515e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.952932809230013333e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.953179879296259003e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.953425652416231628e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.953670135397999275e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.953913335013891128e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.954155258000687923e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.954395911059803836e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.954635300857476921e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.954873434024955259e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.955110317158673183e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.955345956820438857e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.955580359537619017e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.955813531803312344e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.956045480076534204e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.956276210782395708e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.956505730312279923e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.956734045024019508e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.956961161242072933e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.957187085257699266e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.957411823329135814e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.957635381681762965e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.957857766508287511e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.958078983968904652e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.958299040191475626e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.958517941271693985e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.958735693273254697e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.958952302228023257e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.959167774136199114e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.959382114966491883e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.959595330656270562e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.959807427111742584e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.960018410208112982e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.960228285789742131e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.960437059670312010e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.960644737632991053e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.960851325430586201e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.961056828785706330e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.961261253390921411e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.961464604908918830e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.961666888972662548e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.961868111185545160e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.962068277121547055e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.962267392325387050e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.962465462312681552e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.962662492570090933e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.962858488555473002e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.963053455698039329e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.963247399398498771e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.963440325029215217e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.963632237934344005e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.963823143429992513e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.964013046804362261e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.964201953317892446e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.964389868203411993e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.964576796666275982e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.964762743884521967e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.964947715008999296e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.965131715163525428e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.965314749445016673e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.965496822923637410e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.965677940642933663e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.965858107619979478e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.966037328845509080e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.966215609284064669e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.966392953874121474e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.966569367528235546e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.966744855133174497e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.966919421550052505e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.967093071614469579e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.967265810136636617e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.967437641901517509e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.967608571668959883e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.967778604173822998e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.967947744126114173e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.968115996211112417e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.968283365089506276e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.968449855397516046e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.968615471747025936e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.968780218725710540e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.968944100897164162e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.969107122801024445e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.969269288953097430e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.969430603845486871e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.969591071946713612e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.969750697701844899e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.969909485532612337e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.970067439837536938e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.970224564992049920e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.970380865348614918e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.970536345236850195e+01,0.000000000000000000e+00,0.000000000000000000e+00
