mag_x (uT),mag_y (uT),mag_z (uT)
2.902234784064963335e+01,-1.531006991806280126e+01,3.742980853991522849e+01
2.893516918186302433e+01,-1.547445383157737275e+01,3.742220209332261049e+01
2.884508385187721302e+01,-1.566067519273270037e+01,3.742669011665657308e+01
2.874888981380251352e+01,-1.579832249721992632e+01,3.743195172174119989e+01
2.866710443663805208e+01,-1.596839767539879418e+01,3.740392540520850417e+01
2.857464095221355649e+01,-1.613212649212239924e+01,3.741747918224503167e+01
2.848597527301134136e+01,-1.628303190011469681e+01,3.743072903986260513e+01
2.840994607942694117e+01,-1.641900142129928497e+01,3.741102922000325037e+01
2.830999511741769226e+01,-1.659067167020213773e+01,3.741625236426077095e+01
2.822840981879725319e+01,-1.673862331687575633e+01,3.742962789008090851e+01
2.813359119569966538e+01,-1.688329761908486404e+01,3.741669919080762696e+01
2.802380095330597598e+01,-1.703918910222032324e+01,3.742918266107256642e+01
2.794466793502327562e+01,-1.720305523796379177e+01,3.740702135491703473e+01
2.784978658935280649e+01,-1.735105144648435882e+01,3.742113437992118463e+01
2.776700042956446524e+01,-1.749540760742334911e+01,3.740622417612329542e+01
2.765697959259860284e+01,-1.765287809629657900e+01,3.742355751155429999e+01
2.756764511288459829e+01,-1.779298500360376778e+01,3.744230828536679923e+01
2.747808236295620077e+01,-1.793522139298127982e+01,3.740820377793590268e+01
2.739071705413488189e+01,-1.807816937619677944e+01,3.741132956084690875e+01
2.726602891701996256e+01,-1.822084737338854410e+01,3.742922664385435638e+01
2.721533376793772874e+01,-1.834578292539244515e+01,3.742832543011426338e+01
2.712215139205107661e+01,-1.849840348822985803e+01,3.743085256743176359e+01
2.702028485336247599e+01,-1.862424426751617190e+01,3.742254777699498192e+01
2.691637886022453685e+01,-1.876384608538953103e+01,3.741730061881138170e+01
2.680794729129825882e+01,-1.889905942440538311e+01,3.743114087859857619e+01
2.672156015329298384e+01,-1.903157507337452614e+01,3.741640793626616102e+01
2.661889749065810307e+01,-1.916590823289121559e+01,3.742440414455703035e+01
2.652680420550374052e+01,-1.928562625062190961e+01,3.744004390584097308e+01
2.643999002889811578e+01,-1.943641510177044651e+01,3.741386610787910172e+01
2.633341302301639431e+01,-1.953671642589742774e+01,3.741756732797053076e+01
2.625359581938948850e+01,-1.968368793885567314e+01,3.742002333555511484e+01
2.616007789204171985e+01,-1.980670042005322529e+01,3.741268005477036240e+01
2.605000917683504369e+01,-1.993064047424028828e+01,3.741480139593892318e+01
2.596788418350908856e+01,-2.006582749640810093e+01,3.742244560442919266e+01
2.585973360445110814e+01,-2.019312747331825619e+01,3.743400779725991612e+01
2.576180373167391480e+01,-2.032188939522061943e+01,3.744626163975487998e+01
2.567718008241478955e+01,-2.043628852108734506e+01,3.742492841066800935e+01
2.557912948066423553e+01,-2.056401922870542975e+01,3.743373855391494942e+01
2.548204811387743618e+01,-2.067156775617607778e+01,3.743792774170535154e+01
2.538779778108479945e+01,-2.081028277306614527e+01,3.743841501808705630e+01
2.528044061779429086e+01,-2.093157640296456989e+01,3.741193927831831445e+01
2.519772469960937045e+01,-2.102657617578353566e+01,3.739775750531967446e+01
2.508765832549636343e+01,-2.115061807033460894e+01,3.742277704875863975e+01
2.497913599926846473e+01,-2.124028156230669850e+01,3.743868972864770228e+01
2.490426531929416143e+01,-2.136387448905217212e+01,3.743473124420081177e+01
2.479544800898139556e+01,-2.145385860600146444e+01,3.743815794772606864e+01
2.468318850179514001e+01,-2.161810639534758494e+01,3.743198539491857701e+01
2.459855770402837649e+01,-2.170466594356814483e+01,3.742398710994520172e+01
2.450468891695632934e+01,-2.180959399793109554e+01,3.743186084572108996e+01
2.442144075556629801e+01,-2.193523685191007289e+01,3.744490955492282325e+01
2.431869133558856433e+01,-2.203759124694640548e+01,3.741108657148672023e+01
2.422709001998009981e+01,-2.214253121843382388e+01,3.741066111801383443e+01
2.411299139798069646e+01,-2.227072421603898889e+01,3.743740664852256828e+01
2.402893094545404651e+01,-2.235855474193711956e+01,3.743165651098207292e+01
2.392767075058639392e+01,-2.244541529860609685e+01,3.742809721814995072e+01
2.381887509135409786e+01,-2.256083871203995628e+01,3.741966844690564642e+01
2.374566774338671848e+01,-2.265039610216844679e+01,3.743765323637390452e+01
2.363951077051090977e+01,-2.275324480207163447e+01,3.740982307989114730e+01
2.352666298662348510e+01,-2.284746464377570518e+01,3.743364236659400035e+01
2.345256041312725870e+01,-2.295333580785018412e+01,3.743051409114921313e+01
2.333008686252241759e+01,-2.305048670641149755e+01,3.742191301558669636e+01
2.326249408390119200e+01,-2.314632265548420520e+01,3.741224001904084417e+01
2.316118081480555446e+01,-2.325893570598962867e+01,3.741170454407743051e+01
2.305822360271235993e+01,-2.335342647286961792e+01,3.742689697429821649e+01
2.294970461666201089e+01,-2.343765628591208738e+01,3.741589807804873402e+01
2.287277628360134329e+01,-2.351596316720022628e+01,3.741495143132813439e+01
2.275950748000380131e+01,-2.361588585182732913e+01,3.743642679066727652e+01
2.269431714855646831e+01,-2.371089037312381009e+01,3.744622772047878101e+01
2.257822176010977699e+01,-2.380808159053171025e+01,3.742038354431241487e+01
2.248558325472193431e+01,-2.388697140798838348e+01,3.741981271417507315e+01
2.240765038872531534e+01,-2.396906229725758664e+01,3.742321615275528046e+01
2.230373078184319624e+01,-2.407729250144792488e+01,3.741702096713338221e+01
2.219610241159431752e+01,-2.414278461970419798e+01,3.742316488449683476e+01
2.209880552518054131e+01,-2.422707292789909417e+01,3.741697034743885553e+01
2.201566481119872165e+01,-2.433178571027202608e+01,3.742035864855729699e+01
2.192306506642867703e+01,-2.440890247694184723e+01,3.741748798316451996e+01
2.182930926208842237e+01,-2.449968776081050237e+01,3.741267982106793966e+01
2.173470093115846424e+01,-2.457111199773534693e+01,3.742138198115659264e+01
2.164034294716338280e+01,-2.466088137998945840e+01,3.741913890835652268e+01
2.154473624177968816e+01,-2.474608929755193287e+01,3.741675517915248150e+01
2.144917282328548680e+01,-2.484932720529936745e+01,3.742715239947288097e+01
2.136204902240529080e+01,-2.490522115396274572e+01,3.740513121850945311e+01
2.128615679991524345e+01,-2.497498086332042888e+01,3.741329192655481251e+01
2.116774700043222879e+01,-2.505770600958428318e+01,3.742022389414743344e+01
2.109407961081176808e+01,-2.513281466897483796e+01,3.741870118423879177e+01
2.098445409259791106e+01,-2.521609020257598388e+01,3.741249408541521859e+01
2.090781695023633802e+01,-2.528847831103487565e+01,3.742707214364775581e+01
2.080654665873364451e+01,-2.537053393565329884e+01,3.744269776890983792e+01
2.071774021583916792e+01,-2.544440213275717610e+01,3.741957872475552449e+01
2.062468449326680897e+01,-2.550310795776626449e+01,3.741891772625815804e+01
2.053363250696503428e+01,-2.558309298758636174e+01,3.741992956631687406e+01
2.043826210628547457e+01,-2.567438314211524997e+01,3.742602698845836073e+01
2.034929329466037373e+01,-2.574086784340686052e+01,3.742309951931622436e+01
2.027045230208101856e+01,-2.580101435669686438e+01,3.742314270645553620e+01
2.016673967512062760e+01,-2.587185870038319990e+01,3.740237777353810600e+01
2.006039357687166103e+01,-2.594079838874098698e+01,3.744148975889383024e+01
2.000176420130969746e+01,-2.601736254697318174e+01,3.741892850468182985e+01
1.990752472862528322e+01,-2.609333601389337787e+01,3.742113338590795735e+01
1.980753651633900958e+01,-2.615933918026743399e+01,3.740730496681303663e+01
1.972085795841086764e+01,-2.622636176939833064e+01,3.741869196401389530e+01
1.962093932037427280e+01,-2.627565861036374173e+01,3.742585525421696246e+01
1.953147603012321554e+01,-2.635859154946256666e+01,3.742049072101139728e+01
