mag_x (uT),mag_y (uT),mag_z (uT)
2.228704325542438625e+01,2.408223977422720452e+01,3.742388048129770795e+01
2.219655735523256723e+01,2.414429161183383599e+01,3.740371464446223371e+01
2.211228615589375224e+01,2.423853500541425987e+01,3.742161429354304403e+01
2.200121698208587517e+01,2.433389823809040209e+01,3.740485781214159289e+01
2.195173761461452955e+01,2.442529680442565621e+01,3.742414418923316788e+01
2.184311501653980159e+01,2.449082698613668541e+01,3.742605121919730493e+01
2.173845606042845091e+01,2.457095298125106098e+01,3.742008967795145224e+01
2.165076942615255007e+01,2.465909696654552974e+01,3.742744406061211038e+01
2.154733135447186854e+01,2.475136678805977652e+01,3.741244284938788667e+01
2.147858301985360541e+01,2.483403996649925816e+01,3.742725047416085715e+01
2.135796001232997554e+01,2.490237631129897622e+01,3.742835719369668368e+01
2.126886472208197176e+01,2.497257781584777447e+01,3.742676923970341818e+01
2.118002901107836067e+01,2.506939165793058066e+01,3.742494160802043268e+01
2.107925134285856927e+01,2.514360857615629286e+01,3.741483184376907900e+01
2.098047237538414578e+01,2.523700866348382732e+01,3.741124942513490481e+01
2.089687202045132608e+01,2.529355787090977614e+01,3.742931359961311699e+01
2.082483046311224584e+01,2.535697539087544428e+01,3.743030228995862529e+01
2.070254432324713889e+01,2.543066145632373676e+01,3.743386253218409365e+01
2.062520895037037150e+01,2.550807536241611118e+01,3.744117359945530410e+01
2.054653313363287026e+01,2.558284973315339528e+01,3.741989360634794082e+01
2.046318593092028593e+01,2.565934052260320186e+01,3.742623748498582614e+01
2.034517763288370062e+01,2.572922336516974795e+01,3.740153242809147827e+01
2.026130539088729066e+01,2.581145132109057627e+01,3.741776406707086977e+01
2.017093478529726269e+01,2.588134536398644769e+01,3.742552654865118456e+01
2.008353806596132429e+01,2.593363388077861131e+01,3.743397461699800033e+01
2.000324017391366027e+01,2.600649891981521122e+01,3.739941152951539749e+01
1.990368252916129777e+01,2.610076295232818566e+01,3.743274934749747018e+01
1.981407181430850883e+01,2.613974087749280173e+01,3.743265536305490571e+01
1.971226762132098997e+01,2.620595528872850366e+01,3.741459994372102926e+01
1.964088610635287679e+01,2.627209328557885470e+01,3.739187810901285047e+01
1.956019836728846073e+01,2.634060086015027835e+01,3.741175012524572452e+01
1.946419355282558072e+01,2.640058242977304559e+01,3.742453862380855867e+01
1.937206897964674113e+01,2.649782572527888291e+01,3.740631881533779080e+01
1.928615865658656148e+01,2.655531292276629429e+01,3.741258180046454385e+01
1.920343622651743587e+01,2.662503247077831503e+01,3.743154167255421072e+01
1.909220705470174906e+01,2.667877745062666150e+01,3.741690392407078747e+01
1.901215609885337798e+01,2.673864919058253875e+01,3.741530674210027740e+01
1.892426445684708725e+01,2.679631788186014774e+01,3.742228113136413015e+01
1.883257978495476337e+01,2.687429039815315335e+01,3.742738038995180005e+01
1.875336044502012811e+01,2.693380150003028817e+01,3.741518959744436046e+01
1.867676225603811702e+01,2.698025374865782311e+01,3.739933214053385768e+01
1.858183759219917519e+01,2.702818801001730975e+01,3.741864793108380383e+01
1.850689945658655233e+01,2.708233039509407192e+01,3.740918280589391287e+01
1.844265318638574058e+01,2.715715866168347148e+01,3.741236003221332851e+01
1.834485784506669503e+01,2.720491965856855643e+01,3.740627653061832802e+01
1.824782801174422175e+01,2.729083238488730245e+01,3.743091033226230024e+01
1.817445572988243185e+01,2.732153107909722678e+01,3.742264284974096711e+01
1.807502695110767021e+01,2.739165886819795048e+01,3.739817274536935088e+01
1.799939752214740452e+01,2.743189362824307054e+01,3.742253819749734589e+01
1.790189081907803015e+01,2.748474906365677128e+01,3.741055321565880121e+01
1.782455329417513212e+01,2.755560925757608359e+01,3.743576034550289222e+01
1.773090145040357157e+01,2.758702690157462811e+01,3.743377741199879694e+01
1.765067155264725329e+01,2.764925447225891730e+01,3.742588131163929432e+01
1.758251619533497490e+01,2.769621923079377979e+01,3.743343948766827367e+01
1.750564832669308046e+01,2.775483883970651888e+01,3.741089138489075339e+01
1.741220144835641293e+01,2.780041351800616312e+01,3.742382970608974802e+01
1.733777423547396523e+01,2.786420524262803866e+01,3.741229848263114377e+01
1.724750567599613404e+01,2.792197954979756602e+01,3.742827518836626410e+01
1.719301754178224328e+01,2.796030692417165042e+01,3.741286435593251269e+01
1.709555948129989744e+01,2.802133672352036342e+01,3.743827369807189598e+01
1.700873291639405949e+01,2.806170313763164259e+01,3.740506831230026563e+01
1.691159894104436745e+01,2.810845388691319613e+01,3.740988171175396815e+01
1.684045316887326393e+01,2.815166360181862260e+01,3.741005103060134473e+01
1.675918413796587103e+01,2.821385957725716054e+01,3.742852893431874151e+01
1.669603449068861067e+01,2.824218332401139975e+01,3.742341150156305218e+01
1.660926145913004248e+01,2.828703203437457958e+01,3.742523700172520051e+01
1.651762849099601738e+01,2.833841294147058676e+01,3.740965360117564131e+01
1.645198281746389313e+01,2.839991310234763588e+01,3.742545136961838637e+01
1.637236424169509519e+01,2.843313117131006962e+01,3.743694594989440816e+01
1.628241858374275708e+01,2.847143437399390464e+01,3.741296081966316933e+01
1.618578982193140092e+01,2.853048053506289605e+01,3.742493535126811821e+01
1.613203821739585209e+01,2.855330815931251109e+01,3.743492095353840909e+01
1.607764889022453758e+01,2.862459677695700933e+01,3.742128229622343127e+01
1.600597313504547614e+01,2.863765096225177587e+01,3.740847102360335441e+01
1.590421986702650159e+01,2.869196462426591765e+01,3.743731433536983388e+01
1.583289869321461119e+01,2.873381256037265530e+01,3.742151810978860027e+01
1.575360937204960976e+01,2.876252778063425808e+01,3.742349839853857674e+01
1.568717641391017992e+01,2.882417891724345793e+01,3.741179326933310278e+01
1.560468735669615370e+01,2.886930838133567079e+01,3.741649156729773296e+01
1.552827602071617541e+01,2.890238271829976924e+01,3.743032448731571549e+01
1.545619147647041558e+01,2.892739350856855651e+01,3.741586170137588141e+01
1.537405975655261336e+01,2.898889152432271388e+01,3.740650950345086301e+01
1.530679584802536830e+01,2.903048558382769784e+01,3.742259580399017693e+01
1.522752103200720164e+01,2.904723704399021500e+01,3.743132214939456048e+01
1.518040465978145193e+01,2.909436441512279359e+01,3.741749021666861807e+01
1.508149265024383112e+01,2.914984889814746083e+01,3.740923524041775039e+01
1.502853490126529756e+01,2.916737161703306569e+01,3.741629894426851166e+01
1.493259626299044918e+01,2.922848389714896555e+01,3.741851459826268922e+01
1.488086149282975867e+01,2.923360648220256408e+01,3.741160266400134304e+01
