gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707029062406817451e+06,4.688710726845065132e+06,3.360419812016281299e+06,-4.709767027398240047e-02,-9.355828728403385586e-02,-4.000708729854876577e-02
-2.707028631000936963e+06,4.688723548975099809e+06,3.360433325165347662e+06,-1.716115470279030997e-02,6.269764225014487491e-02,-2.397486157287797084e-02
-2.707036671730391681e+06,4.688704534648211673e+06,3.360440475072689354e+06,5.427587675451428506e-02,5.747339273515618407e-02,-2.000700460528897356e-02
-2.707023245957716834e+06,4.688716502940332517e+06,3.360430046839660965e+06,-6.031314538934550579e-02,-3.020652693444458858e-02,3.245377831878609037e-02
-2.707036096031958703e+06,4.688708864032280631e+06,3.360433777681756765e+06,1.821745816885227479e-02,5.897832877566259319e-02,3.718921153119112560e-02
-2.707030256968895439e+06,4.688707511256112717e+06,3.360428970242376905e+06,3.069553089361286291e-02,7.312308554090971024e-02,-4.943206066166884460e-02
-2.707025695487507153e+06,4.688713623967853375e+06,3.360432882877076045e+06,2.297659470146312666e-02,-2.608535143950391905e-02,4.052088924341430698e-02
-2.707036972629758995e+06,4.688715743038170971e+06,3.360425331712386571e+06,-7.927585862556668639e-02,4.743936145444728469e-02,-7.891086899210281169e-03
-2.707026957950018346e+06,4.688713733442177996e+06,3.360427561800424475e+06,6.101299472353771680e-02,-5.285026548105697941e-03,7.036371950125827612e-02
-2.707024637102914043e+06,4.688718514280979522e+06,3.360441031273304019e+06,-1.510704261733872115e-02,6.676480574346603525e-02,1.308801428991827609e-01
-2.707024690983648412e+06,4.688708755745204166e+06,3.360430678055388387e+06,5.700066642114975934e-02,2.771161033993526160e-02,3.456972396243334581e-03
-2.707024188374336343e+06,4.688717618645215407e+06,3.360436759698129259e+06,-5.419679917656232415e-03,-4.391340684339637562e-02,1.961586502134621615e-02
-2.707025378026104532e+06,4.688709843866523355e+06,3.360433574932176620e+06,-1.605055918603161269e-02,7.055897078657390187e-02,3.947899396679422322e-03
-2.707029262927790638e+06,4.688714589894930832e+06,3.360437853265274316e+06,4.732750478785539838e-02,-1.136189648958789260e-02,-6.574816888478046684e-02
-2.707025041549986694e+06,4.688711712088197470e+06,3.360439324764008634e+06,-6.567419152522856185e-02,-4.092945798258000242e-03,-3.689348595315506546e-02
-2.707035406687670853e+06,4.688704926823514514e+06,3.360444327127818950e+06,4.934724575905094501e-02,-1.802033883748726736e-02,-2.522661899648874842e-02
-2.707029900704759173e+06,4.688708828473028727e+06,3.360439271211443003e+06,-1.119710040419861080e-01,-6.375378736302160509e-02,7.792385513438491139e-03
-2.707025748106508050e+06,4.688698263627909124e+06,3.360444075485913549e+06,4.862100051105001930e-02,-3.849215377218247192e-02,-1.250887996204345931e-02
-2.707036472801857628e+06,4.688720675472497940e+06,3.360433385333579965e+06,-4.108092019526765615e-02,-2.212376762988904622e-02,5.689658416578166622e-02
-2.707037058554682415e+06,4.688711668327452615e+06,3.360433782860607374e+06,-1.063143613855819592e-03,8.449976818280627300e-02,-8.854390985357918700e-03
-2.707014916588520631e+06,4.688706159591475502e+06,3.360425881486757193e+06,-7.082803358161414431e-02,1.000335964783628101e-01,3.855231786769672264e-02
-2.707026738699533045e+06,4.688702959053854458e+06,3.360422707373005338e+06,5.323014622188926293e-02,2.652995343664251576e-03,2.105269009625351795e-02
-2.707022319286949467e+06,4.688717421862445772e+06,3.360435820948173292e+06,8.067229802483000256e-02,-7.104854933933038574e-02,-3.711884242141543638e-02
-2.707029742267553695e+06,4.688718412251297385e+06,3.360430384840557352e+06,2.937536243985384987e-02,4.578146660718686312e-03,-2.821941392348426003e-02
-2.707027174552782904e+06,4.688712430669467896e+06,3.360432968199674971e+06,5.472752257907451817e-02,-2.802859056042058053e-02,8.880618522442674037e-03
-2.707025538087311201e+06,4.688714172461466864e+06,3.360435580259928945e+06,3.109906360266774875e-02,1.959778599982712338e-02,3.004213551855858949e-02
-2.707030900035900064e+06,4.688702978650900535e+06,3.360427762553531677e+06,-6.622070482112681067e-02,-4.487598497799349939e-02,3.917995916444504817e-02
-2.707026685032289475e+06,4.688715006899151951e+06,3.360439697731398046e+06,-5.784770782514060683e-02,7.925469073183549762e-02,2.387088480537270796e-02
-2.707021773178797681e+06,4.688711723364941776e+06,3.360434935015094001e+06,-5.468230921482052781e-02,-7.193322067956284260e-02,6.846606522442437448e-02
-2.707028983360531274e+06,4.688706458458419889e+06,3.360433353055952117e+06,2.232698841761373079e-02,-2.744843866663169291e-02,8.602936333101979249e-02
-2.707030501819088589e+06,4.688710217585391365e+06,3.360417352855016477e+06,2.040078365957480669e-02,4.491867511253271050e-02,3.197080365506210081e-02
-2.707036543204981834e+06,4.688714300620876253e+06,3.360428665423984639e+06,5.240730706749361506e-02,2.763731236667732460e-02,-1.104808063239805932e-02
-2.707031326978246216e+06,4.688716735027872026e+06,3.360431046738581266e+06,1.323053744069519269e-02,-5.827840669495332193e-02,3.112571591482913430e-02
-2.707031507874360774e+06,4.688711601669005118e+06,3.360413581023453269e+06,-5.501095427104152509e-03,-5.868490429321868151e-02,-2.924482648060335380e-02
