gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
9.055787274634015116e-01,3.109269017839747207e+01,8.421933958138022591e-01
8.266959507621081116e-01,3.109080713285405650e+01,8.445018748391510677e-01
7.745882756124791158e-01,3.105930090240958208e+01,8.413796166585094660e-01
9.004514103308051132e-01,3.098857029449197142e+01,8.357388297970251845e-01
8.542171581252177015e-01,3.098008625995989362e+01,8.201426203030117712e-01
8.678811728804332049e-01,3.084511948744774301e+01,8.116148485766563336e-01
8.965061940886686065e-01,3.072417132716281785e+01,8.911369190951629049e-01
8.252686451335019546e-01,3.066593796649275561e+01,8.502456304237118179e-01
7.969854691891283816e-01,3.053191078649658508e+01,8.252417720893886477e-01
8.572131475857284189e-01,3.043471644799202735e+01,8.366778859675473301e-01
8.297810345188615377e-01,3.025034509538237870e+01,8.508128344696086476e-01
8.831056135238124494e-01,3.019848410346842726e+01,8.054150425613821884e-01
8.302998526095293208e-01,3.013004659208753111e+01,8.341573266558003352e-01
8.562115865300198303e-01,2.999768400347969788e+01,8.604900715105766595e-01
8.273192999372370737e-01,2.983825278668817660e+01,8.277590822721596631e-01
7.679885205509583423e-01,2.969396200780295203e+01,7.323001140778595541e-01
8.699869500068672101e-01,2.958735269765299947e+01,8.140372950605995195e-01
8.516752432846733667e-01,2.952648860947675757e+01,7.849022099032981759e-01
7.439866341317843412e-01,2.933788533565903833e+01,8.323975864503276867e-01
8.099354452020200990e-01,2.930461778214705504e+01,7.643211654147725742e-01
8.262782837877590270e-01,2.911717379874736622e+01,7.774731725336756494e-01
8.170059108086527022e-01,2.896713405681309794e+01,8.126272605622546497e-01
8.024458227478559191e-01,2.890217258159781721e+01,7.748688389537083943e-01
7.878551906047883691e-01,2.869653105181546593e+01,8.727884454324597030e-01
8.161056595322411233e-01,2.851683549025042197e+01,8.828820498350125057e-01
8.599540417944456783e-01,2.841968735073557895e+01,8.314044970796323764e-01
7.535197835307456682e-01,2.833835225708243755e+01,7.563861525414327103e-01
8.813599239927327744e-01,2.809236314188535744e+01,8.861453232990940121e-01
8.192399682751190237e-01,2.800267936223667675e+01,8.203536178201840112e-01
8.039857583440134237e-01,2.787566320563760414e+01,8.209721388624250382e-01
7.815215298729015769e-01,2.773433382867006358e+01,7.986605041330977484e-01
8.246240744699553371e-01,2.756002285646429328e+01,7.265277081012530003e-01
8.472381337525741740e-01,2.745370813386025333e+01,8.075551439181480884e-01
8.313014139862129337e-01,2.727525625026783729e+01,7.776284848404427796e-01
7.698496485112553689e-01,2.718648907608941556e+01,8.314498073018019575e-01
8.238252423738035013e-01,2.700696706173162553e+01,7.971619471069023577e-01
8.789297399285228574e-01,2.691965886199817959e+01,8.132734383422135505e-01
7.997966509651799338e-01,2.686387887942468566e+01,8.098760039980343883e-01
8.094760534444291888e-01,2.665198941643789610e+01,7.760739512614797109e-01
7.752444155378601653e-01,2.654105480702809672e+01,8.231891510107729459e-01
8.112344089164311711e-01,2.630055504089954965e+01,7.717108485260968376e-01
7.753901701273684388e-01,2.624252888764726777e+01,7.667225007790633429e-01
7.573139295260417070e-01,2.610747965803507853e+01,7.426714706141365197e-01
8.057808910382578960e-01,2.596285116120905911e+01,7.047126721186643961e-01
6.985267068181909567e-01,2.589958232297548690e+01,7.766062586578089677e-01
7.327777692408316002e-01,2.577516368592030815e+01,7.845643737427314690e-01
7.559026334206750963e-01,2.552155947816542181e+01,7.177733031686254206e-01
8.530901405133362037e-01,2.545624621366933837e+01,8.296714101576150302e-01
8.239999240701696426e-01,2.537229495473158281e+01,8.103055129201683915e-01
7.676630594582715128e-01,2.527437537391831768e+01,7.637839238243530060e-01
7.536358800908559141e-01,2.508549565942350768e+01,7.304198133321531117e-01
7.343305908169153184e-01,2.501016010736047335e+01,7.584241301305377769e-01
8.101244556456128620e-01,2.480683525137424894e+01,7.231290567836731187e-01
8.066622102884581924e-01,2.465072828002939076e+01,7.873116281541049366e-01
7.923695730762547740e-01,2.459492040243607391e+01,7.448855878721633017e-01
7.147245128672226055e-01,2.435960384940569057e+01,7.507526666617401201e-01
7.787376974075653768e-01,2.433868848895016868e+01,7.604795131622228421e-01
7.685307251466925171e-01,2.417823271178310307e+01,7.404986824775500187e-01
7.734754454404964008e-01,2.401583585769345319e+01,9.240253638511380929e-01
8.029175181236216652e-01,2.400735528395768625e+01,7.548953290193040067e-01
8.138753007250896232e-01,2.385726251693897737e+01,7.508284144519276060e-01
7.451527249473952619e-01,2.376312975898721191e+01,7.557992818704297733e-01
7.284834669729514101e-01,2.352789389893852956e+01,7.505639575665963292e-01
7.482787945139189878e-01,2.336186375102330715e+01,7.416924513565233967e-01
7.305700084668057537e-01,2.333475983076815297e+01,7.418986905496276485e-01
7.674778844769113428e-01,2.323261395466012402e+01,7.741949771373668465e-01
7.486189381966392720e-01,2.305605749529986781e+01,8.343940135106591161e-01
7.280558723725166770e-01,2.292233842596070659e+01,7.933603792393189025e-01
7.477678382779675559e-01,2.292632580824475141e+01,7.724531578768100148e-01
7.592781992370584154e-01,2.273005892118080595e+01,8.153100255161783716e-01
8.327718106260934006e-01,2.266635774098703493e+01,6.438339376339605735e-01
7.779390225220669253e-01,2.249244888281558374e+01,8.102811629978569075e-01
6.349335434230344299e-01,2.236355824858191710e+01,7.426669255965885341e-01
6.809490686735947262e-01,2.228111174546996409e+01,7.603096806265481344e-01
8.230775985776209724e-01,2.225071092365709191e+01,8.242384165303481280e-01
7.420052739249727303e-01,2.204427839954918511e+01,7.316308109879249288e-01
