ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.302038196599564657e+00,0.000000000000000000e+00,-3.067737708906617566e+00
9.307155116597884970e+00,0.000000000000000000e+00,-3.052178385551979289e+00
9.312219355179037095e+00,0.000000000000000000e+00,-3.036692269999351268e+00
9.317231445355391273e+00,0.000000000000000000e+00,-3.021279109139968888e+00
9.322191914943090296e+00,0.000000000000000000e+00,-3.005938649176757238e+00
9.327101286608534991e+00,0.000000000000000000e+00,-2.990670635658550847e+00
9.331960077914528640e+00,0.000000000000000000e+00,-2.975474813513692141e+00
9.336768801366122972e+00,0.000000000000000000e+00,-2.960350927082991745e+00
9.341527964456100008e+00,0.000000000000000000e+00,-2.945298720152093264e+00
9.346238069710185670e+00,0.000000000000000000e+00,-2.930317935983214550e+00
9.350899614731883247e+00,0.000000000000000000e+00,-2.915408317346307676e+00
9.355513092247024431e+00,0.000000000000000000e+00,-2.900569606549622037e+00
9.360078990147979283e+00,0.000000000000000000e+00,-2.885801545469696805e+00
9.364597791537546456e+00,0.000000000000000000e+00,-2.871103875580783171e+00
9.369069974772527232e+00,0.000000000000000000e+00,-2.856476337983705260e+00
9.373496013506967373e+00,0.000000000000000000e+00,-2.841918673434178810e+00
9.377876376735089892e+00,0.000000000000000000e+00,-2.827430622370573410e+00
9.382211528833899195e+00,0.000000000000000000e+00,-2.813011924941155595e+00
9.386501929605479688e+00,0.000000000000000000e+00,-2.798662321030796818e+00
9.390748034318955106e+00,0.000000000000000000e+00,-2.784381550287172047e+00
9.394950293752142301e+00,0.000000000000000000e+00,-2.770169352146442332e+00
9.399109154232895946e+00,0.000000000000000000e+00,-2.756025465858448431e+00
9.403225057680119292e+00,0.000000000000000000e+00,-2.741949630511398617e+00
9.407298441644480036e+00,0.000000000000000000e+00,-2.727941585056074647e+00
9.411329739348785139e+00,0.000000000000000000e+00,-2.714001068329568334e+00
9.415319379728074978e+00,0.000000000000000000e+00,-2.700127819078541158e+00
9.419267787469381759e+00,0.000000000000000000e+00,-2.686321575982026033e+00
9.423175383051185960e+00,0.000000000000000000e+00,-2.672582077673770762e+00
9.427042582782558355e+00,0.000000000000000000e+00,-2.658909062764134301e+00
9.430869798842005380e+00,0.000000000000000000e+00,-2.645302269861544708e+00
9.434657439315991212e+00,0.000000000000000000e+00,-2.631761437593522324e+00
9.438405908237159636e+00,0.000000000000000000e+00,-2.618286304627277961e+00
9.442115605622259267e+00,0.000000000000000000e+00,-2.604876609689893208e+00
9.445786927509745468e+00,0.000000000000000000e+00,-2.591532091588080178e+00
9.449420265997108714e+00,0.000000000000000000e+00,-2.578252489227544686e+00
9.453016009277867227e+00,0.000000000000000000e+00,-2.565037541631943974e+00
9.456574541678286039e+00,0.000000000000000000e+00,-2.551886987961457187e+00
9.460096243693790541e+00,0.000000000000000000e+00,-2.538800567530957508e+00
9.463581492025076258e+00,0.000000000000000000e+00,-2.525778019827818799e+00
9.467030659613923760e+00,0.000000000000000000e+00,-2.512819084529335001e+00
9.470444115678734676e+00,0.000000000000000000e+00,-2.499923501519780267e+00
9.473822225749751524e+00,0.000000000000000000e+00,-2.487091010907104938e+00
9.477165351704000429e+00,0.000000000000000000e+00,-2.474321353039269145e+00
9.480473851799944285e+00,0.000000000000000000e+00,-2.461614268520234461e+00
9.483748080711841055e+00,0.000000000000000000e+00,-2.448969498225606944e+00
9.486988389563812518e+00,0.000000000000000000e+00,-2.436386783317936899e+00
9.490195125963641232e+00,0.000000000000000000e+00,-2.423865865261696229e+00
9.493368634036272624e+00,0.000000000000000000e+00,-2.411406485837916946e+00
9.496509254457029314e+00,0.000000000000000000e+00,-2.399008387158510391e+00
9.499617324484564307e+00,0.000000000000000000e+00,-2.386671311680273355e+00
9.502693177993508655e+00,0.000000000000000000e+00,-2.374395002218575357e+00
9.505737145506865104e+00,0.000000000000000000e+00,-2.362179201960746600e+00
9.508749554228113965e+00,0.000000000000000000e+00,-2.350023654479152846e+00
9.511730728073043650e+00,0.000000000000000000e+00,-2.337928103743989183e+00
9.514680987701307657e+00,0.000000000000000000e+00,-2.325892294135770477e+00
9.517600650547723973e+00,0.000000000000000000e+00,-2.313915970457531834e+00
9.520490030853283159e+00,0.000000000000000000e+00,-2.301998877946764832e+00
9.523349439695898866e+00,0.000000000000000000e+00,-2.290140762287049991e+00
9.526179185020900775e+00,0.000000000000000000e+00,-2.278341369619445889e+00
9.528979571671250426e+00,0.000000000000000000e+00,-2.266600446553583392e+00
9.531750901417490596e+00,0.000000000000000000e+00,-2.254917740178513430e+00
9.534493472987447760e+00,0.000000000000000000e+00,-2.243292998073288746e+00
9.537207582095669878e+00,0.000000000000000000e+00,-2.231725968317292086e+00
9.539893521472594173e+00,0.000000000000000000e+00,-2.220216399500312132e+00
9.542551580893469776e+00,0.000000000000000000e+00,-2.208764040732378309e+00
9.545182047207031673e+00,0.000000000000000000e+00,-2.197368641653346000e+00
9.547785204363902878e+00,0.000000000000000000e+00,-2.186029952442246405e+00
9.550361333444758571e+00,0.000000000000000000e+00,-2.174747723826410351e+00
9.552910712688241546e+00,0.000000000000000000e+00,-2.163521707090345636e+00
9.555433617518621858e+00,0.000000000000000000e+00,-2.152351654084407429e+00
9.557930320573211347e+00,0.000000000000000000e+00,-2.141237317233230186e+00
9.560401091729541889e+00,0.000000000000000000e+00,-2.130178449543951746e+00
9.562846198132291420e+00,0.000000000000000000e+00,-2.119174804614213592e+00
9.565265904219968363e+00,0.000000000000000000e+00,-2.108226136639963055e+00
9.567660471751365137e+00,0.000000000000000000e+00,-2.097332200423037918e+00
9.570030159831770078e+00,0.000000000000000000e+00,-2.086492751378545396e+00
9.572375224938932448e+00,0.000000000000000000e+00,-2.075707545542053278e+00
9.574695920948814276e+00,0.000000000000000000e+00,-2.064976339576571451e+00
9.576992499161082861e+00,0.000000000000000000e+00,-2.054298890779346021e+00
9.579265208324402536e+00,0.000000000000000000e+00,-2.043674957088466471e+00
9.581514294661465314e+00,0.000000000000000000e+00,-2.033104297089278312e+00
9.583740001893820804e+00,0.000000000000000000e+00,-2.022586670020621202e+00
9.585942571266462764e+00,0.000000000000000000e+00,-2.012121835780875667e+00
9.588122241572195392e+00,0.000000000000000000e+00,-2.001709554933849056e+00
9.590279249175782894e+00,0.000000000000000000e+00,-1.991349588714469432e+00
9.592413828037868129e+00,0.000000000000000000e+00,-1.981041699034324033e+00
9.594526209738679867e+00,0.000000000000000000e+00,-1.970785648487020980e+00
9.596616623501523335e+00,0.000000000000000000e+00,-1.960581200353386233e+00
9.598685296216038054e+00,0.000000000000000000e+00,-1.950428118606506889e+00
9.600732452461269162e+00,0.000000000000000000e+00,-1.940326167916603728e+00
9.602758314528495376e+00,0.000000000000000000e+00,-1.930275113655758767e+00
9.604763102443872214e+00,0.000000000000000000e+00,-1.920274721902481163e+00
9.606747033990849616e+00,0.000000000000000000e+00,-1.910324759446127230e+00
9.608710324732383512e+00,0.000000000000000000e+00,-1.900424993791172579e+00
9.610653188032948435e+00,0.000000000000000000e+00,-1.890575193161332823e+00
9.612575835080338749e+00,0.000000000000000000e+00,-1.880775126503548833e+00
9.614478474907263816e+00,0.000000000000000000e+00,-1.871024563491832549e+00
9.616361314412754879e+00,0.000000000000000000e+00,-1.861323274530968019e+00
9.618224558383360545e+00,0.000000000000000000e+00,-1.851671030760083658e+00
9.620068409514141550e+00,0.000000000000000000e+00,-1.842067604056089936e+00
9.621893068429482554e+00,0.000000000000000000e+00,-1.832512767036987400e+00
9.623698733703697883e+00,0.000000000000000000e+00,-1.823006293065043470e+00
9.625485601881440090e+00,0.000000000000000000e+00,-1.813547956249851101e+00
9.627253867497930884e+00,0.000000000000000000e+00,-1.804137531451257992e+00
9.629003723098993106e+00,0.000000000000000000e+00,-1.794774794282178787e+00
9.630735359260887307e+00,0.000000000000000000e+00,-1.785459521111286474e+00
9.632448964609979569e+00,0.000000000000000000e+00,-1.776191489065583884e+00
9.634144725842199719e+00,0.000000000000000000e+00,-1.766970476032873272e+00
9.635822827742330787e+00,0.000000000000000000e+00,-1.757796260664099108e+00
9.637483453203120831e+00,0.000000000000000000e+00,-1.748668622375590065e+00
9.639126783244195806e+00,0.000000000000000000e+00,-1.739587341351190641e+00
9.640752997030803684e+00,0.000000000000000000e+00,-1.730552198544283993e+00
9.642362271892386261e+00,0.000000000000000000e+00,-1.721562975679720386e+00
9.643954783340950243e+00,0.000000000000000000e+00,-1.712619455255627310e+00
9.645530705089303325e+00,0.000000000000000000e+00,-1.703721420545138754e+00
9.647090209069069999e+00,0.000000000000000000e+00,-1.694868655598010143e+00
9.648633465448568813e+00,0.000000000000000000e+00,-1.686060945242145781e+00
9.650160642650511988e+00,0.000000000000000000e+00,-1.677298075085033036e+00
9.651671907369522074e+00,0.000000000000000000e+00,-1.668579831515075274e+00
9.653167424589495837e+00,0.000000000000000000e+00,-1.659906001702842637e+00
9.654647357600792290e+00,0.000000000000000000e+00,-1.651276373602233782e+00
9.656111868017264399e+00,0.000000000000000000e+00,-1.642690735951539915e+00
9.657561115793122042e+00,0.000000000000000000e+00,-1.634148878274438443e+00
9.658995259239624431e+00,0.000000000000000000e+00,-1.625650590880889368e+00
9.660414455041625104e+00,0.000000000000000000e+00,-1.617195664867956850e+00
9.661818858273962363e+00,0.000000000000000000e+00,-1.608783892120547510e+00
9.663208622417663207e+00,0.000000000000000000e+00,-1.600415065312072116e+00
9.664583899376021137e+00,0.000000000000000000e+00,-1.592088977905025793e+00
9.665944839490508755e+00,0.000000000000000000e+00,-1.583805424151494501e+00
9.667291591556525177e+00,0.000000000000000000e+00,-1.575564199093588691e+00
9.668624302839003093e+00,0.000000000000000000e+00,-1.567365098563797909e+00
9.669943119087868411e+00,0.000000000000000000e+00,-1.559207919185285673e+00
9.671248184553331129e+00,0.000000000000000000e+00,-1.551092458372099525e+00
9.672539642001051874e+00,0.000000000000000000e+00,-1.543018514329322910e+00
9.673817632727139681e+00,0.000000000000000000e+00,-1.534985886053157111e+00
9.675082296573014773e+00,0.000000000000000000e+00,-1.526994373330933463e+00
9.676333771940131001e+00,0.000000000000000000e+00,-1.519043776741070051e+00
9.677572195804540200e+00,0.000000000000000000e+00,-1.511133897652954250e+00
9.678797703731323310e+00,0.000000000000000000e+00,-1.503264538226773084e+00
9.680010429888891821e+00,0.000000000000000000e+00,-1.495435501413272084e+00
9.681210507063122250e+00,0.000000000000000000e+00,-1.487646590953467518e+00
9.682398066671382253e+00,0.000000000000000000e+00,-1.479897611378290900e+00
9.683573238776393310e+00,0.000000000000000000e+00,-1.472188368008180870e+00
9.684736152099974404e+00,0.000000000000000000e+00,-1.464518666952618897e+00
9.685886934036654239e+00,0.000000000000000000e+00,-1.456888315109607257e+00
9.687025710667130696e+00,0.000000000000000000e+00,-1.449297120165103259e+00
9.688152606771616604e+00,0.000000000000000000e+00,-1.441744890592382422e+00
9.689267745843041624e+00,0.000000000000000000e+00,-1.434231435651376341e+00
9.690371250100138667e+00,0.000000000000000000e+00,-1.426756565387934383e+00
9.691463240500386433e+00,0.000000000000000000e+00,-1.419320090633057641e+00
9.692543836752836484e+00,0.000000000000000000e+00,-1.411921823002072918e+00
9.693613157330801755e+00,0.000000000000000000e+00,-1.404561574893759657e+00
9.694671319484436722e+00,0.000000000000000000e+00,-1.397239159489441995e+00
9.695718439253177223e+00,0.000000000000000000e+00,-1.389954390752025315e+00
9.696754631478063047e+00,0.000000000000000000e+00,-1.382707083424987715e+00
9.697780009813946833e+00,0.000000000000000000e+00,-1.375497053031342620e+00
9.698794686741571525e+00,0.000000000000000000e+00,-1.368324115872542102e+00
9.699798773579530575e+00,0.000000000000000000e+00,-1.361188089027354886e+00
9.700792380496116252e+00,0.000000000000000000e+00,-1.354088790350689742e+00
9.701775616521043588e+00,0.000000000000000000e+00,-1.347026038472394438e+00
9.702748589557057102e+00,0.000000000000000000e+00,-1.339999652796005636e+00
9.703711406391436256e+00,0.000000000000000000e+00,-1.333009453497466801e+00
9.704664172707365921e+00,0.000000000000000000e+00,-1.326055261523804152e+00
9.705606993095205581e+00,0.000000000000000000e+00,-1.319136898591779961e+00
9.706539971063653738e+00,0.000000000000000000e+00,-1.312254187186496113e+00
9.707463209050786190e+00,0.000000000000000000e+00,-1.305406950559971468e+00
9.708376808434996619e+00,0.000000000000000000e+00,-1.298595012729686138e+00
9.709280869545812820e+00,0.000000000000000000e+00,-1.291818198477089563e+00
9.710175491674633008e+00,0.000000000000000000e+00,-1.285076333346085509e+00
9.711060773085318232e+00,0.000000000000000000e+00,-1.278369243641477748e+00
9.711936811024717287e+00,0.000000000000000000e+00,-1.271696756427385555e+00
9.712803701733058404e+00,0.000000000000000000e+00,-1.265058699525639208e+00
9.713661540454245014e+00,0.000000000000000000e+00,-1.258454901514142188e+00
9.714510421446057364e+00,0.000000000000000000e+00,-1.251885191725196522e+00
9.715350437990245780e+00,0.000000000000000000e+00,-1.245349400243818128e+00
9.716181682402515563e+00,0.000000000000000000e+00,-1.238847357906011082e+00
9.717004246042430182e+00,0.000000000000000000e+00,-1.232378896297029458e+00
9.717818219323193674e+00,0.000000000000000000e+00,-1.225943847749596527e+00
9.718623691721356650e+00,0.000000000000000000e+00,-1.219542045342119518e+00
9.719420751786408630e+00,0.000000000000000000e+00,-1.213173322896868633e+00
9.720209487150279770e+00,0.000000000000000000e+00,-1.206837514978135628e+00
9.720989984536752004e+00,0.000000000000000000e+00,-1.200534456890365087e+00
9.721762329770772482e+00,0.000000000000000000e+00,-1.194263984676277479e+00
9.722526607787665753e+00,0.000000000000000000e+00,-1.188025935114958909e+00
9.723282902642266023e+00,0.000000000000000000e+00,-1.181820145719929549e+00
9.724031297517957029e+00,0.000000000000000000e+00,-1.175646454737204527e+00
9.724771874735601784e+00,0.000000000000000000e+00,-1.169504701143321057e+00
9.725504715762411934e+00,0.000000000000000000e+00,-1.163394724643356026e+00
9.726229901220708740e+00,0.000000000000000000e+00,-1.157316365668920488e+00
9.726947510896593485e+00,0.000000000000000000e+00,-1.151269465376136392e+00
9.727657623748550364e+00,0.000000000000000000e+00,-1.145253865643601765e+00
9.728360317915933919e+00,0.000000000000000000e+00,-1.139269409070332584e+00
9.729055670727404959e+00,0.000000000000000000e+00,-1.133315938973691983e+00
9.729743758709245682e+00,0.000000000000000000e+00,-1.127393299387298375e+00
9.730424657593621518e+00,0.000000000000000000e+00,-1.121501335058929572e+00
9.731098442326739928e+00,0.000000000000000000e+00,-1.115639891448400256e+00
9.731765187076938162e+00,0.000000000000000000e+00,-1.109808814725432358e+00
9.732424965242682191e+00,0.000000000000000000e+00,-1.104007951767507212e+00
9.733077849460485709e+00,0.000000000000000000e+00,-1.098237150157709507e+00
9.733723911612759849e+00,0.000000000000000000e+00,-1.092496258182553470e+00
9.734363222835563434e+00,0.000000000000000000e+00,-1.086785124829796834e+00
9.734995853526292819e+00,0.000000000000000000e+00,-1.081103599786250147e+00
9.735621873351286482e+00,0.000000000000000000e+00,-1.075451533435560769e+00
9.736241351253351439e+00,0.000000000000000000e+00,-1.069828776856001973e+00
9.736854355459220400e+00,0.000000000000000000e+00,-1.064235181818238951e+00
9.737460953486923643e+00,0.000000000000000000e+00,-1.058670600783088167e+00
9.738061212153093393e+00,0.000000000000000000e+00,-1.053134886899269818e+00
9.738655197580188272e+00,0.000000000000000000e+00,-1.047627894001144755e+00
9.739242975203659114e+00,0.000000000000000000e+00,-1.042149476606448744e+00
9.739824609779013542e+00,0.000000000000000000e+00,-1.036699489914012728e+00
9.740400165388846787e+00,0.000000000000000000e+00,-1.031277789801479106e+00
9.740969705449764149e+00,0.000000000000000000e+00,-1.025884232823004671e+00
9.741533292719257275e+00,0.000000000000000000e+00,-1.020518676206960240e+00
9.742090989302505832e+00,0.000000000000000000e+00,-1.015180977853621602e+00
9.742642856659101014e+00,0.000000000000000000e+00,-1.009870996332850934e+00
9.743188955609710433e+00,0.000000000000000000e+00,-1.004588590881778432e+00
9.743729346342679065e+00,0.000000000000000000e+00,-9.993336214024693964e-01
9.744264088420539593e+00,0.000000000000000000e+00,-9.941059484595891060e-01
9.744793240786489008e+00,0.000000000000000000e+00,-9.889054332780620182e-01
9.745316861770774608e+00,0.000000000000000000e+00,-9.837319377407262033e-01
9.745835009097028490e+00,0.000000000000000000e+00,-9.785853243859790052e-01
9.746347739888530981e+00,0.000000000000000000e+00,-9.734654564054232573e-01
9.746855110674410128e+00,0.000000000000000000e+00,-9.683721976415042842e-01
9.747357177395780781e+00,0.000000000000000000e+00,-9.633054125851472360e-01
9.747853995411826844e+00,0.000000000000000000e+00,-9.582649663733835421e-01
9.748345619505803583e+00,0.000000000000000000e+00,-9.532507247869823619e-01
9.748832103891000855e+00,0.000000000000000000e+00,-9.482625542480709324e-01
9.749313502216626404e+00,0.000000000000000000e+00,-9.433003218177566929e-01
9.749789867573646518e+00,0.000000000000000000e+00,-9.383638951937450789e-01
9.750261252500548537e+00,0.000000000000000000e+00,-9.334531427079520993e-01
9.750727708989062492e+00,0.000000000000000000e+00,-9.285679333241187994e-01
9.751189288489809925e+00,0.000000000000000000e+00,-9.237081366354222833e-01
9.751646041917908292e+00,0.000000000000000000e+00,-9.188736228620828506e-01
9.752098019658500760e+00,0.000000000000000000e+00,-9.140642628489694665e-01
9.752545271572250485e+00,0.000000000000000000e+00,-9.092799280632082315e-01
9.752987847000758492e+00,0.000000000000000000e+00,-9.045204905917836324e-01
9.753425794771942492e+00,0.000000000000000000e+00,-8.997858231391459016e-01
9.753859163205351734e+00,0.000000000000000000e+00,-8.950757990248047191e-01
9.754288000117426805e+00,0.000000000000000000e+00,-8.903902921809431215e-01
9.754712352826713229e+00,0.000000000000000000e+00,-8.857291771500083177e-01
9.755132268159011133e+00,0.000000000000000000e+00,-8.810923290823180487e-01
9.755547792452487599e+00,0.000000000000000000e+00,-8.764796237336596185e-01
9.755958971562712634e+00,0.000000000000000000e+00,-8.718909374628939224e-01
9.756365850867670275e+00,0.000000000000000000e+00,-8.673261472295552554e-01
9.756768475272700414e+00,0.000000000000000000e+00,-8.627851305914553404e-01
9.757166889215399763e+00,0.000000000000000000e+00,-8.582677657022838025e-01
9.757561136670458879e+00,0.000000000000000000e+00,-8.537739313092176374e-01
9.757951261154472533e+00,0.000000000000000000e+00,-8.493035067505207980e-01
9.758337305730677258e+00,0.000000000000000000e+00,-8.448563719531573257e-01
9.758719313013651586e+00,0.000000000000000000e+00,-8.404324074303907155e-01
9.759097325173975435e+00,0.000000000000000000e+00,-8.360314942794033755e-01
9.759471383942820211e+00,0.000000000000000000e+00,-8.316535141789038743e-01
9.759841530616512273e+00,0.000000000000000000e+00,-8.272983493867389626e-01
9.760207806061044877e+00,0.000000000000000000e+00,-8.229658827375145869e-01
9.760570250716533280e+00,0.000000000000000000e+00,-8.186559976402069116e-01
9.760928904601637868e+00,0.000000000000000000e+00,-8.143685780757886628e-01
9.761283807317928662e+00,0.000000000000000000e+00,-8.101035085948505854e-01
9.761634998054224965e+00,0.000000000000000000e+00,-8.058606743152278984e-01
9.761982515590860388e+00,0.000000000000000000e+00,-8.016399609196244169e-01
9.762326398303939001e+00,0.000000000000000000e+00,-7.974412546532527735e-01
9.762666684169511555e+00,0.000000000000000000e+00,-7.932644423214610940e-01
9.763003410767742807e+00,0.000000000000000000e+00,-7.891094112873761057e-01
9.763336615287013132e+00,0.000000000000000000e+00,-7.849760494695406932e-01
9.763666334527986379e+00,0.000000000000000000e+00,-7.808642453395612248e-01
9.763992604907631545e+00,0.000000000000000000e+00,-7.767738879197574331e-01
9.764315462463210693e+00,0.000000000000000000e+00,-7.727048667808094073e-01
9.764634942856218913e+00,0.000000000000000000e+00,-7.686570720394215739e-01
9.764951081376286979e+00,0.000000000000000000e+00,-7.646303943559740190e-01
9.765263912945043145e+00,0.000000000000000000e+00,-7.606247249321903547e-01
9.765573472119930543e+00,0.000000000000000000e+00,-7.566399555088103579e-01
9.765879793097999695e+00,0.000000000000000000e+00,-7.526759783632561707e-01
9.766182909719637095e+00,0.000000000000000000e+00,-7.487326863073110461e-01
9.766482855472288449e+00,0.000000000000000000e+00,-7.448099726848033120e-01
9.766779663494109087e+00,0.000000000000000000e+00,-7.409077313692867817e-01
9.767073366577601945e+00,0.000000000000000000e+00,-7.370258567617360423e-01
9.767363997173204027e+00,0.000000000000000000e+00,-7.331642437882431862e-01
9.767651587392848000e+00,0.000000000000000000e+00,-7.293227878977122103e-01
9.767936169013470504e+00,0.000000000000000000e+00,-7.255013850595679603e-01
9.768217773480502686e+00,0.000000000000000000e+00,-7.216999317614676279e-01
9.768496431911311007e+00,0.000000000000000000e+00,-7.179183250070149125e-01
9.768772175098607846e+00,0.000000000000000000e+00,-7.141564623134768475e-01
9.769045033513828358e+00,0.000000000000000000e+00,-7.104142417095142825e-01
9.769315037310466465e+00,0.000000000000000000e+00,-7.066915617329104782e-01
9.769582216327384216e+00,0.000000000000000000e+00,-7.029883214283106918e-01
9.769846600092087385e+00,0.000000000000000000e+00,-6.993044203449584328e-01
9.770108217823947783e+00,0.000000000000000000e+00,-6.956397585344485934e-01
9.770367098437427344e+00,0.000000000000000000e+00,-6.919942365484812452e-01
9.770623270545234718e+00,0.000000000000000000e+00,-6.883677554366137707e-01
9.770876762461471188e+00,0.000000000000000000e+00,-6.847602167440302035e-01
9.771127602204733975e+00,0.000000000000000000e+00,-6.811715225093133430e-01
9.771375817501189331e+00,0.000000000000000000e+00,-6.776015752622179811e-01
9.771621435787618992e+00,0.000000000000000000e+00,-6.740502780214554512e-01
9.771864484214423996e+00,0.000000000000000000e+00,-6.705175342924785120e-01
9.772104989648610740e+00,0.000000000000000000e+00,-6.670032480652787754e-01
9.772342978676736180e+00,0.000000000000000000e+00,-6.635073238121885764e-01
9.772578477607826386e+00,0.000000000000000000e+00,-6.600296664856818429e-01
9.772811512476268447e+00,0.000000000000000000e+00,-6.565701815161959498e-01
9.773042109044663306e+00,0.000000000000000000e+00,-6.531287748099394719e-01
9.773270292806659043e+00,0.000000000000000000e+00,-6.497053527467269163e-01
9.773496088989745090e+00,0.000000000000000000e+00,-6.462998221778081254e-01
9.773719522558028672e+00,0.000000000000000000e+00,-6.429120904237060063e-01
9.773940618214970399e+00,0.000000000000000000e+00,-6.395420652720608112e-01
9.774159400406107423e+00,0.000000000000000000e+00,-6.361896549754816332e-01
9.774375893321726849e+00,0.000000000000000000e+00,-6.328547682494025661e-01
9.774590120899530277e+00,0.000000000000000000e+00,-6.295373142699504099e-01
9.774802106827261028e+00,0.000000000000000000e+00,-6.262372026718155960e-01
9.775011874545313617e+00,0.000000000000000000e+00,-6.229543435461266654e-01
9.775219447249302362e+00,0.000000000000000000e+00,-6.196886474383352938e-01
9.775424847892606905e+00,0.000000000000000000e+00,-6.164400253461095325e-01
9.775628099188907072e+00,0.000000000000000000e+00,-6.132083887172289360e-01
9.775829223614671548e+00,0.000000000000000000e+00,-6.099936494474921256e-01
9.776028243411628793e+00,0.000000000000000000e+00,-6.067957198786249062e-01
9.776225180589218411e+00,0.000000000000000000e+00,-6.036145127962012635e-01
9.776420056926999891e+00,0.000000000000000000e+00,-6.004499414275673574e-01
9.776612893977057794e+00,0.000000000000000000e+00,-5.973019194397726217e-01
9.776803713066366086e+00,0.000000000000000000e+00,-5.941703609375103001e-01
9.776992535299136478e+00,0.000000000000000000e+00,-5.910551804610619797e-01
9.777179381559138349e+00,0.000000000000000000e+00,-5.879562929842532260e-01
9.777364272511990251e+00,0.000000000000000000e+00,-5.848736139124068867e-01
9.777547228607447849e+00,0.000000000000000000e+00,-5.818070590803211539e-01
9.777728270081638584e+00,0.000000000000000000e+00,-5.787565447502303062e-01
9.777907416959290998e+00,0.000000000000000000e+00,-5.757219876097977584e-01
9.778084689055944523e+00,0.000000000000000000e+00,-5.727033047700961221e-01
9.778260105980127292e+00,0.000000000000000000e+00,-5.697004137636032528e-01
9.778433687135505537e+00,0.000000000000000000e+00,-5.667132325422108430e-01
9.778605451723029418e+00,0.000000000000000000e+00,-5.637416794752262428e-01
9.778775418743045122e+00,0.000000000000000000e+00,-5.607856733473939315e-01
9.778943606997378524e+00,0.000000000000000000e+00,-5.578451333569185433e-01
9.779110035091413522e+00,0.000000000000000000e+00,-5.549199791134896698e-01
9.779274721436133078e+00,0.000000000000000000e+00,-5.520101306363318638e-01
9.779437684250151364e+00,0.000000000000000000e+00,-5.491155083522403224e-01
9.779598941561715719e+00,0.000000000000000000e+00,-5.462360330936363306e-01
9.779758511210694394e+00,0.000000000000000000e+00,-5.433716260966263700e-01
9.779916410850537645e+00,0.000000000000000000e+00,-5.405222089990708856e-01
9.780072657950226400e+00,0.000000000000000000e+00,-5.376877038386604912e-01
9.780227269796192502e+00,0.000000000000000000e+00,-5.348680330509884007e-01
9.780380263494219406e+00,0.000000000000000000e+00,-5.320631194676495035e-01
9.780531655971335780e+00,0.000000000000000000e+00,-5.292728863143321139e-01
9.780681463977670020e+00,0.000000000000000000e+00,-5.264972572089197111e-01
9.780829704088301213e+00,0.000000000000000000e+00,-5.237361561596028947e-01
9.780976392705083455e+00,0.000000000000000000e+00,-5.209895075629968897e-01
9.781121546058452410e+00,0.000000000000000000e+00,-5.182572362022697110e-01
9.781265180209210541e+00,0.000000000000000000e+00,-5.155392672452667746e-01
9.781407311050301701e+00,0.000000000000000000e+00,-5.128355262426601557e-01
9.781547954308564385e+00,0.000000000000000000e+00,-5.101459391260891874e-01
9.781687125546453032e+00,0.000000000000000000e+00,-5.074704322063151585e-01
9.781824840163764634e+00,0.000000000000000000e+00,-5.048089321713857824e-01
9.781961113399333385e+00,0.000000000000000000e+00,-5.021613660847997762e-01
9.782095960332705786e+00,0.000000000000000000e+00,-4.995276613836852619e-01
9.782229395885805090e+00,0.000000000000000000e+00,-4.969077458769846078e-01
9.782361434824576207e+00,0.000000000000000000e+00,-4.943015477436430993e-01
9.782492091760614628e+00,0.000000000000000000e+00,-4.917089955308057148e-01
9.782621381152779350e+00,0.000000000000000000e+00,-4.891300181520218393e-01
9.782749317308775616e+00,0.000000000000000000e+00,-4.865645448854636346e-01
9.782875914386744753e+00,0.000000000000000000e+00,-4.840125053721372472e-01
9.783001186396822035e+00,0.000000000000000000e+00,-4.814738296141141127e-01
9.783125147202676786e+00,0.000000000000000000e+00,-4.789484479727665334e-01
9.783247810523043597e+00,0.000000000000000000e+00,-4.764362911670064760e-01
9.783369189933239340e+00,0.000000000000000000e+00,-4.739372902715360825e-01
9.783489298866653527e+00,0.000000000000000000e+00,-4.714513767150979029e-01
9.783608150616235122e+00,0.000000000000000000e+00,-4.689784822787463892e-01
9.783725758335950928e+00,0.000000000000000000e+00,-4.665185390941135046e-01
9.783842135042249311e+00,0.000000000000000000e+00,-4.640714796416876564e-01
9.783957293615481277e+00,0.000000000000000000e+00,-4.616372367490955697e-01
9.784071246801330446e+00,0.000000000000000000e+00,-4.592157435893951534e-01
9.784184007212218148e+00,0.000000000000000000e+00,-4.568069336793785240e-01
9.784295587328692534e+00,0.000000000000000000e+00,-4.544107408778761958e-01
9.784405999500803475e+00,0.000000000000000000e+00,-4.520270993840660445e-01
9.784515255949472134e+00,0.000000000000000000e+00,-4.496559437357989242e-01
9.784623368767830343e+00,0.000000000000000000e+00,-4.472972088079237296e-01
9.784730349922563519e+00,0.000000000000000000e+00,-4.449508298106251702e-01
9.784836211255223404e+00,0.000000000000000000e+00,-4.426167422877642643e-01
9.784940964483539005e+00,0.000000000000000000e+00,-4.402948821152238845e-01
9.785044621202708015e+00,0.000000000000000000e+00,-4.379851854992725113e-01
9.785147192886682888e+00,0.000000000000000000e+00,-4.356875889749163844e-01
9.785248690889421397e+00,0.000000000000000000e+00,-4.334020294042823518e-01
9.785349126446158508e+00,0.000000000000000000e+00,-4.311284439749872854e-01
