vel_x (m/s),vel_y (m/s),vel_z (m/s)
1.243846519037519016e+01,-1.248449250329626992e+01,4.170047056226824922e-03
1.243145557283730440e+01,-1.247727126822687360e+01,4.185827298025835384e-03
1.242439990250392334e+01,-1.247029105091388956e+01,4.115367849356742908e-03
1.241737081017195976e+01,-1.246328619237949553e+01,4.063630674780551247e-03
1.241023233422059846e+01,-1.245617460056010373e+01,4.074022842142123457e-03
1.240312985153892988e+01,-1.244914934502138770e+01,4.047728020926356571e-03
1.239597665556919281e+01,-1.244214877048607981e+01,3.944808678585670463e-03
1.238892542518687634e+01,-1.243510342266960933e+01,3.784325454832906856e-03
1.238186747966819290e+01,-1.242812534932480517e+01,3.874544565465758150e-03
1.237480604107543769e+01,-1.242099432631109224e+01,3.899992194689249660e-03
1.236765518290084387e+01,-1.241391379015138696e+01,3.787919876711414238e-03
1.236047083460623419e+01,-1.240690204424723397e+01,3.726392998619147690e-03
1.235336306470835055e+01,-1.239980717597387461e+01,3.542205228031347370e-03
1.234630693273566848e+01,-1.239277450319841734e+01,3.658808060499030637e-03
1.233913741867671909e+01,-1.238565512730717622e+01,3.739096167135671101e-03
1.233204104283449531e+01,-1.237859168487319295e+01,3.796431108066144859e-03
1.232496416232848624e+01,-1.237148432150288180e+01,3.755179607419102845e-03
1.231791524558538420e+01,-1.236443636292426440e+01,3.744149237988320458e-03
1.231081656308441552e+01,-1.235730150261360905e+01,3.660931149483586614e-03
1.230373273263163547e+01,-1.235019661261081403e+01,3.791572879526659834e-03
1.229670849769751939e+01,-1.234318839115678301e+01,3.689323730604337440e-03
1.228960677327337336e+01,-1.233612231155090022e+01,3.670982539526101898e-03
1.228256487114490803e+01,-1.232901714253245018e+01,3.686399893071272242e-03
1.227543747461876045e+01,-1.232194166169102978e+01,3.812972815741332098e-03
1.226840566247062192e+01,-1.231488431342990353e+01,3.852196195649618474e-03
1.226135019982069529e+01,-1.230786148477930197e+01,3.714510885235429091e-03
1.225421356753405533e+01,-1.230075946148503263e+01,3.631500690904217264e-03
1.224708960863767615e+01,-1.229376167947194176e+01,3.635798833916392084e-03
1.223994510692863891e+01,-1.228677262553848948e+01,3.528150412708838321e-03
1.223274802326648469e+01,-1.227977333949146121e+01,3.704575471039572680e-03
1.222569049568341804e+01,-1.227276018389783019e+01,3.605930376723567084e-03
1.221858273204016143e+01,-1.226575100180020961e+01,3.542470988184961197e-03
1.221153365723483653e+01,-1.225874157100185435e+01,3.478760099222764132e-03
1.220439725910211948e+01,-1.225173273376713645e+01,3.428605977000006438e-03
1.219733133976900419e+01,-1.224470676828117099e+01,3.359300148809461241e-03
1.219031416064057005e+01,-1.223760825626392545e+01,3.361199637923340065e-03
1.218325902684896178e+01,-1.223054666959511572e+01,3.442583828809724338e-03
1.217619229636848388e+01,-1.222353754405310688e+01,3.400798664832776954e-03
1.216911243257698239e+01,-1.221644308261593004e+01,3.311074395956111437e-03
1.216194194336283019e+01,-1.220951801764004685e+01,3.339895471520921977e-03
1.215481347248359434e+01,-1.220246924555244306e+01,3.269853659270558800e-03
1.214763991563266643e+01,-1.219534244105675391e+01,3.234313183358029226e-03
1.214058803803989406e+01,-1.218826550535266229e+01,3.265592342352441856e-03
1.213341575487304347e+01,-1.218129880369655815e+01,3.175731998620979525e-03
1.212631810895419981e+01,-1.217423856208302091e+01,3.167058803418732957e-03
1.211920379787038016e+01,-1.216730460578887296e+01,3.109107633521352842e-03
1.211222450712350707e+01,-1.216030658567363609e+01,3.151213957138399718e-03
1.210501753733180230e+01,-1.215322100995939358e+01,3.205910144450653011e-03
1.209795961455940372e+01,-1.214619831729922161e+01,3.177144195115084915e-03
1.209084082330431364e+01,-1.213924695053080960e+01,3.113664654740353008e-03
1.208374362302967242e+01,-1.213219296876386544e+01,3.055730144934033516e-03
1.207670803442656293e+01,-1.212509192410047199e+01,2.999678412752701355e-03
1.206957132880601513e+01,-1.211809712551464457e+01,3.098699575839604630e-03
1.206241056896317509e+01,-1.211103717418037107e+01,3.094746856969970462e-03
1.205536234745880186e+01,-1.210400866870164016e+01,3.045181325970748761e-03
1.204830979991260875e+01,-1.209704778924382040e+01,2.913339206944466804e-03
1.204118746198428092e+01,-1.208982457970049396e+01,2.863131667231831080e-03
1.203417741550968678e+01,-1.208288973645080411e+01,2.852352464435485135e-03
1.202707396607986112e+01,-1.207586581182682828e+01,2.819388388274729138e-03
1.201997454950290312e+01,-1.206884623767216702e+01,2.863227480395910858e-03
1.201292435904693079e+01,-1.206176805746884817e+01,2.958406429979511861e-03
1.200581326849258090e+01,-1.205474834840205922e+01,3.038772822980420271e-03
1.199875434623707271e+01,-1.204764669696993451e+01,2.988301211804933900e-03
1.199172150821603111e+01,-1.204069198346272707e+01,2.951257914020986601e-03
1.198464279436208280e+01,-1.203356047569353215e+01,2.833527885213659933e-03
1.197753616606481231e+01,-1.202650951925872214e+01,2.927561736426467082e-03
1.197039253735699660e+01,-1.201945629754776768e+01,2.874879072488734089e-03
1.196333366496329376e+01,-1.201241358059198205e+01,2.867214553202402164e-03
1.195625414252834418e+01,-1.200527898186429709e+01,2.887797593342950400e-03
1.194921717470489675e+01,-1.199821210791500192e+01,2.845084178916682145e-03
1.194218002677832047e+01,-1.199118352798535980e+01,2.894919942460728521e-03
1.193510086813871673e+01,-1.198407458980429396e+01,2.978207468123594652e-03
1.192792033702883003e+01,-1.197712738281244071e+01,3.027174080111629233e-03
1.192073125025305913e+01,-1.197001208995154897e+01,3.085251923053772532e-03
1.191359355019167054e+01,-1.196295798959240919e+01,3.017227732321085213e-03
1.190645820411154965e+01,-1.195591926770791069e+01,2.990819346235624836e-03
1.189936652846234999e+01,-1.194885157425572864e+01,2.861885150129879225e-03
1.189234019027903244e+01,-1.194179248542905292e+01,2.968959210791153377e-03
1.188529938171758715e+01,-1.193474742026509716e+01,2.981350070585662548e-03
1.187821672187837407e+01,-1.192767346193055644e+01,2.963055751910739864e-03
1.187111453149242557e+01,-1.192060603756258175e+01,2.936205870982122688e-03
1.186406516910327191e+01,-1.191356636780371048e+01,2.940465918278104343e-03
1.185699686503324557e+01,-1.190657773488752724e+01,2.963368240940394884e-03
1.184991275098632357e+01,-1.189955042186094580e+01,3.024434993802856304e-03
1.184291769514337567e+01,-1.189252245462618518e+01,3.099860138400750784e-03
1.183574887373719164e+01,-1.188548476260078779e+01,3.072711926962272237e-03
1.182867955421682638e+01,-1.187837685886357519e+01,2.988195460013270445e-03
1.182155695123637784e+01,-1.187131390553319932e+01,3.084832162703667405e-03
1.181448640403453965e+01,-1.186422134719614974e+01,3.138594335242861442e-03
1.180748055347627101e+01,-1.185717955830593695e+01,3.115468084175450174e-03
1.180033819564303244e+01,-1.185019189750910229e+01,3.143588882416216163e-03
1.179326759355402565e+01,-1.184316636721469784e+01,3.119136052396154907e-03
1.178628138454382857e+01,-1.183609250006553637e+01,3.114083318950677196e-03
1.177923309538941687e+01,-1.182914819097562287e+01,3.051802816604223638e-03
1.177217435271341017e+01,-1.182213795948501911e+01,3.022936233839423458e-03
1.176514067220951532e+01,-1.181506057067815263e+01,3.139902629527631384e-03
1.175803944413587665e+01,-1.180806993619420808e+01,3.216417700927732583e-03
1.175097021753977344e+01,-1.180105224612531245e+01,3.259820727541046584e-03
1.174391014982573012e+01,-1.179397754821001776e+01,3.079698591300877256e-03
1.173673316217010409e+01,-1.178687211777506860e+01,3.124660056162685204e-03
1.172963109750975796e+01,-1.177977218248870273e+01,3.252956589467943631e-03
1.172262007910534720e+01,-1.177275615790396479e+01,3.199871484235250821e-03
1.171548592356021956e+01,-1.176573191925224116e+01,3.104585480093699154e-03
1.170836409716561910e+01,-1.175863334333916832e+01,3.086288585533951585e-03
1.170119661467196082e+01,-1.175163599531488323e+01,3.089603996072034977e-03
1.169414460179283743e+01,-1.174451826631200646e+01,3.112605715693909578e-03
1.168711062480634943e+01,-1.173745000216260159e+01,3.223938610620564072e-03
1.168005245367803013e+01,-1.173047964770287699e+01,3.159399576873897410e-03
1.167291592663871391e+01,-1.172347110162274220e+01,3.008731486632360008e-03
1.166580401165870562e+01,-1.171645759871644898e+01,3.032635268748816275e-03
1.165875502929325158e+01,-1.170939373687368779e+01,3.011974630522477273e-03
1.165166999567170336e+01,-1.170235941770767241e+01,3.019847457411657145e-03
1.164455843965748905e+01,-1.169533193530709170e+01,3.009461279431779965e-03
1.163746489026937425e+01,-1.168824039391518710e+01,3.053983559230434228e-03
1.163037455609557824e+01,-1.168127678412547077e+01,3.030955473588317541e-03
1.162330188422542143e+01,-1.167428127623971790e+01,3.169412887021918514e-03
1.161620398849665747e+01,-1.166716578580733987e+01,3.147280514667987177e-03
1.160911008928064092e+01,-1.166007768408086420e+01,3.081620332392610156e-03
1.160205016113522625e+01,-1.165306373881743163e+01,2.981415143226486941e-03
1.159499372902682524e+01,-1.164597194368437805e+01,2.989787674331488045e-03
1.158785804223410665e+01,-1.163886286709879059e+01,2.878758540313568551e-03
1.158080231218035827e+01,-1.163185135596558517e+01,2.850661587024409544e-03
1.157359900427272947e+01,-1.162489242342829243e+01,2.785618247053736965e-03
1.156650296891585228e+01,-1.161780682792048047e+01,2.884212139522996168e-03
1.155934576328473895e+01,-1.161063798527735891e+01,2.841131685508340408e-03
1.155225962722030708e+01,-1.160358589401350038e+01,2.901124359587369146e-03
1.154505783901734084e+01,-1.159658775266148112e+01,2.955436706253602996e-03
1.153789284425724126e+01,-1.158958690159371052e+01,2.947967025260779701e-03
1.153083459434560254e+01,-1.158253767206178253e+01,3.025865207827436228e-03
1.152375739554658729e+01,-1.157543680635799710e+01,3.081737642193905450e-03
1.151662239610022631e+01,-1.156833367234170851e+01,2.977873854077675575e-03
1.150951180686087305e+01,-1.156127212878944555e+01,2.895977255472001292e-03
1.150242362273042573e+01,-1.155428062581791693e+01,2.918071611922785392e-03
1.149524919601828898e+01,-1.154728046783863071e+01,2.760925205019719095e-03
1.148812508564837209e+01,-1.154019738053181143e+01,2.801383297184687187e-03
1.148101123755991892e+01,-1.153309542636020879e+01,2.831782648406982322e-03
1.147391655178811476e+01,-1.152604354261467101e+01,2.785343373821350631e-03
1.146685902617331898e+01,-1.151895555050153774e+01,2.664998688762342319e-03
1.145971091375819562e+01,-1.151196133608561745e+01,2.628557196767915445e-03
1.145262979003925530e+01,-1.150496120189935745e+01,2.494419731992511633e-03
1.144559708283297716e+01,-1.149781235840127280e+01,2.526911393395313461e-03
1.143851026287453898e+01,-1.149081130997931943e+01,2.439668587641722914e-03
1.143141574137098182e+01,-1.148372857051847618e+01,2.530416607597346310e-03
1.142421742868472023e+01,-1.147673053561087997e+01,2.647712221006143056e-03
1.141715376753047906e+01,-1.146971282236623502e+01,2.717330980233136854e-03
1.141008060107941979e+01,-1.146271298493037882e+01,2.891763558862414131e-03
1.140304160082703433e+01,-1.145562329821370007e+01,2.861630213485679645e-03
1.139599849979408930e+01,-1.144854098619616245e+01,2.763971634116454273e-03
1.138894639534080611e+01,-1.144151680618315936e+01,2.724815890093535559e-03
1.138192932632594001e+01,-1.143443543419940767e+01,2.764152564692968789e-03
1.137482543045940453e+01,-1.142734467993112801e+01,2.648998556888589127e-03
1.136772383685193688e+01,-1.142031226286983525e+01,2.536076984719791341e-03
1.136066203104146410e+01,-1.141332375493072959e+01,2.720000039727472375e-03
1.135358099403384458e+01,-1.140626573075356909e+01,2.769197146391093409e-03
1.134649213924150324e+01,-1.139919669045419859e+01,2.913673142212476908e-03
1.133942230799917539e+01,-1.139211552864315458e+01,2.867325175667515685e-03
1.133236505445520592e+01,-1.138507314410804128e+01,2.928723226589839603e-03
1.132521692014034365e+01,-1.137796362117704874e+01,2.955906042870130521e-03
1.131811089230944312e+01,-1.137082806336264618e+01,3.051999517165245642e-03
1.131102766618164068e+01,-1.136374847491832796e+01,3.095408619437276226e-03
1.130385000864247225e+01,-1.135682324507750529e+01,3.097419435358874512e-03
1.129676071481495114e+01,-1.134973978962610985e+01,3.113514008101562341e-03
1.128964884517128198e+01,-1.134274988277719665e+01,2.955815850384568844e-03
1.128258274862087696e+01,-1.133570160667667892e+01,2.934779895528991014e-03
1.127550554612984257e+01,-1.132857251331259896e+01,2.884354169725620708e-03
1.126842478259472280e+01,-1.132151079898385326e+01,2.966347212498957921e-03
1.126131397579464100e+01,-1.131444874871461082e+01,2.913724476082100306e-03
1.125421021985138914e+01,-1.130730357303769829e+01,2.878058848315802332e-03
1.124714252272812764e+01,-1.130033114799227256e+01,2.881628261279037696e-03
1.124004176160829793e+01,-1.129325198825438470e+01,2.865417622371434214e-03
1.123297695408331798e+01,-1.128621604520553845e+01,2.821769762392524125e-03
1.122579532028062665e+01,-1.127918781754843991e+01,2.906264272632778315e-03
1.121875342965746647e+01,-1.127219358486357770e+01,2.926399018833736321e-03
1.121164378981296572e+01,-1.126526415028972750e+01,2.964069598206093333e-03
1.120460738440962878e+01,-1.125817546280948989e+01,3.015098474346812607e-03
1.119741704841870522e+01,-1.125116951414664968e+01,3.167263160647866994e-03
1.119033770042422127e+01,-1.124415071909880304e+01,3.173854964490191964e-03
1.118333912510654926e+01,-1.123711368267673549e+01,3.115284909677712346e-03
1.117625867643603321e+01,-1.123012771003084787e+01,3.049311421364720321e-03
1.116913840437145389e+01,-1.122300213716423478e+01,2.922419650182971583e-03
1.116211124251108799e+01,-1.121598301010829779e+01,2.841198537013677090e-03
1.115491204780673939e+01,-1.120886999432539000e+01,2.729223505940089108e-03
1.114778427161771290e+01,-1.120173864673692776e+01,2.624569872944636489e-03
1.114064027920434086e+01,-1.119469930701953331e+01,2.619109113265447476e-03
1.113350473060056522e+01,-1.118772807793152957e+01,2.513946314691838969e-03
1.112648359081625493e+01,-1.118074660322012548e+01,2.447262849360380167e-03
1.111943193944932418e+01,-1.117360279392609357e+01,2.478507637862543186e-03
1.111227108542960096e+01,-1.116648316710051425e+01,2.533907381014614997e-03
1.110529066957977840e+01,-1.115950513719147885e+01,2.455907770327230184e-03
1.109824677159547690e+01,-1.115243504876394276e+01,2.519726519344516087e-03
1.109117899440875199e+01,-1.114542564354476362e+01,2.502833416957473637e-03
1.108404464008558676e+01,-1.113841378102459068e+01,2.524082832198446414e-03
1.107694949240323545e+01,-1.113139366771271987e+01,2.439671965167849749e-03
1.106988673017277947e+01,-1.112439475039884407e+01,2.522792384325093715e-03
1.106283425723117020e+01,-1.111736152696230917e+01,2.489537772714134865e-03
1.105578815439802298e+01,-1.111029177327864836e+01,2.402867755989442859e-03
1.104869768064610192e+01,-1.110327196038947584e+01,2.325919224410647693e-03
1.104156812717007341e+01,-1.109621872906698847e+01,2.249016692639277913e-03
1.103447748487667468e+01,-1.108915672703158606e+01,2.236102827329201036e-03
1.102748143541719905e+01,-1.108211622254502871e+01,2.199831965842848156e-03
1.102037329975219038e+01,-1.107501370118070838e+01,2.202596963210311232e-03
1.101332111526979318e+01,-1.106794828954742016e+01,2.253726317227103260e-03
1.100622998967412869e+01,-1.106083244882916894e+01,2.117372486116439381e-03
1.099909590382963032e+01,-1.105371429751426682e+01,2.032080758945000506e-03
1.099197515364670608e+01,-1.104664411374593236e+01,1.982745040416029197e-03
1.098486390029620274e+01,-1.103955399207361943e+01,1.983541417847054823e-03
1.097782627099633146e+01,-1.103244597929904813e+01,1.953239432045979999e-03
1.097071851921731067e+01,-1.102543729355694957e+01,1.812949733924005017e-03
1.096371399803285485e+01,-1.101846344487049656e+01,1.789476701412694767e-03
1.095667741135846995e+01,-1.101141062748970256e+01,1.834028544030152225e-03
1.094953483177667408e+01,-1.100429970523983414e+01,1.891899189940079561e-03
1.094242481404567613e+01,-1.099724869297122964e+01,2.019400179282051632e-03
1.093533676399629684e+01,-1.099017620449797406e+01,1.993955810001335049e-03
1.092816197662609135e+01,-1.098306433804143367e+01,1.891679051279860843e-03
1.092109047384512266e+01,-1.097601473358870017e+01,1.761907288486832569e-03
1.091397665157576569e+01,-1.096896421833116619e+01,1.721146321759838178e-03
1.090685904717103050e+01,-1.096193270670571707e+01,1.773793195812979617e-03
1.089982100122285580e+01,-1.095482600706245968e+01,1.972474265729810220e-03
1.089276958485423563e+01,-1.094775196212602175e+01,1.868040579435304924e-03
1.088563287080588893e+01,-1.094062780615828601e+01,1.879473036907109741e-03
1.087853430742690009e+01,-1.093359091771881708e+01,1.864046188448456338e-03
1.087140987023684779e+01,-1.092645388479705026e+01,1.947985826120158994e-03
1.086430523136852955e+01,-1.091942090819759592e+01,1.933872267578848943e-03
1.085727850045319620e+01,-1.091229451484506363e+01,1.764498045755063345e-03
1.085013054005129796e+01,-1.090524447022721510e+01,1.841509575940848036e-03
1.084308182451617775e+01,-1.089821086376748838e+01,1.943637081818842946e-03
1.083599421522453277e+01,-1.089109913734621671e+01,1.840888139516367802e-03
1.082887418940395641e+01,-1.088405028958383269e+01,1.843830679241369392e-03
1.082171455915333169e+01,-1.087696552884408341e+01,1.709778481742447922e-03
1.081469599111377278e+01,-1.086990158335926004e+01,1.774916395899316449e-03
1.080762381967842600e+01,-1.086281735514869951e+01,1.802787018173565873e-03
1.080055890900050564e+01,-1.085569963092737567e+01,1.788789250375370007e-03
1.079360313742114919e+01,-1.084867281681863993e+01,1.781940195927197729e-03
1.078645793007194342e+01,-1.084163042693858259e+01,1.766804772659080888e-03
1.077940353680692454e+01,-1.083455743861067333e+01,1.780987561996071576e-03
1.077236449468771617e+01,-1.082750330114810922e+01,1.740425845789650428e-03
1.076520927483729650e+01,-1.082044705137016827e+01,1.771693560433226268e-03
1.075808254058647861e+01,-1.081332220632442898e+01,1.805464434610853279e-03
1.075100144768115129e+01,-1.080629496741943640e+01,1.949763692991834897e-03
1.074391027226805839e+01,-1.079924900135050336e+01,1.757179406013670807e-03
1.073685985165253065e+01,-1.079224885586754290e+01,1.662878882932486251e-03
1.072972787335292644e+01,-1.078515631707580447e+01,1.710628096311082869e-03
1.072265197748552801e+01,-1.077808043909317171e+01,1.713426206390745738e-03
1.071563439527826667e+01,-1.077103374498073585e+01,1.687018435580210987e-03
1.070858760374900598e+01,-1.076398858500473565e+01,1.723476076497743514e-03
1.070157672609241395e+01,-1.075691459118135462e+01,1.800741793778606447e-03
1.069443851605880802e+01,-1.074987488072726904e+01,1.825131906790540028e-03
1.068731544751334717e+01,-1.074277485516320141e+01,1.744025937381479038e-03
1.068015018035154284e+01,-1.073565655596769730e+01,1.778977916845914022e-03
1.067315741920092087e+01,-1.072853782349288210e+01,1.723980721342542946e-03
1.066596812537336447e+01,-1.072143219488642707e+01,1.648320428608938482e-03
1.065891300952859844e+01,-1.071442299694810352e+01,1.561269617816028700e-03
1.065179725012251488e+01,-1.070732293628655540e+01,1.532727454258977877e-03
1.064476726637629689e+01,-1.070031338601692283e+01,1.525727177636543004e-03
1.063763332514414373e+01,-1.069317458438780122e+01,1.601240911716765320e-03
1.063055179902577940e+01,-1.068615485633353224e+01,1.681275030249773693e-03
1.062346320515686848e+01,-1.067919335024715899e+01,1.556505168905300898e-03
1.061646071075030662e+01,-1.067231055038581289e+01,1.709904639780699277e-03
1.060935971646800802e+01,-1.066537074463715129e+01,1.747979533386434612e-03
1.060225689550708061e+01,-1.065842608997747831e+01,1.609774806047464032e-03
1.059519670929660862e+01,-1.065138353859434162e+01,1.678337038610517142e-03
1.058810904151976118e+01,-1.064433156876728503e+01,1.695492408821835809e-03
1.058101843277889387e+01,-1.063736363014027120e+01,1.747228450464516792e-03
1.057389427119557190e+01,-1.063033732609941318e+01,1.753533308805129733e-03
1.056684567126550967e+01,-1.062323649550376281e+01,1.695372218199437796e-03
1.055972425754913857e+01,-1.061615528394302288e+01,1.747522399626442232e-03
1.055268091875221437e+01,-1.060911134037807102e+01,1.723386620297995622e-03
1.054552272030927185e+01,-1.060197260287950449e+01,1.887951889434208701e-03
1.053842938647564331e+01,-1.059497812041655607e+01,1.897850003049195416e-03
1.053131492322750162e+01,-1.058792824385249176e+01,1.845218517875909722e-03
1.052417751347947572e+01,-1.058084463705221623e+01,1.877005589155072117e-03
1.051710820681539182e+01,-1.057372513889538723e+01,1.816802416461864951e-03
1.051006704287886429e+01,-1.056668400530164753e+01,1.752165232857410843e-03
1.050298988001748413e+01,-1.055960682993942612e+01,1.753778338336687550e-03
1.049587122951156992e+01,-1.055247663801170788e+01,1.751666382592254132e-03
1.048885812057386779e+01,-1.054538211014488702e+01,1.831249015865490199e-03
1.048182495000120262e+01,-1.053827825457722511e+01,1.991490436369162433e-03
1.047470790665881246e+01,-1.053117967909042640e+01,1.975449409638348197e-03
1.046755748110410167e+01,-1.052410455228682196e+01,1.913641515008215974e-03
1.046049757897943699e+01,-1.051702170091410515e+01,1.804453954306678952e-03
1.045332047341422843e+01,-1.051000059166124778e+01,1.775024697464528236e-03
1.044624504069526338e+01,-1.050286792929773583e+01,1.773350793039373896e-03
1.043909602650461110e+01,-1.049581165010489237e+01,1.858938564745785159e-03
1.043206404068715543e+01,-1.048886509767112329e+01,1.850677086382204349e-03
1.042502330435278957e+01,-1.048183105155445816e+01,1.847706008182809206e-03
1.041792396201197768e+01,-1.047480934612930170e+01,1.870881443926184461e-03
1.041082439849717289e+01,-1.046775536507820448e+01,2.007677884612517599e-03
1.040380760701209084e+01,-1.046067015103365883e+01,1.945929821809523966e-03
1.039675110367541855e+01,-1.045368816388157107e+01,1.833904339530738510e-03
1.038963779487131944e+01,-1.044658922110719601e+01,1.925946596840894627e-03
1.038253441830919499e+01,-1.043948236322198042e+01,1.823927926364527115e-03
1.037556057953124444e+01,-1.043246590681099661e+01,1.896738616105478944e-03
1.036851812917165105e+01,-1.042533645726821412e+01,1.963586582281218705e-03
1.036141248648621982e+01,-1.041828312039223015e+01,1.925320373905766488e-03
1.035426549949746367e+01,-1.041124355869713369e+01,1.982217512733956515e-03
1.034711171492527981e+01,-1.040404806461945597e+01,2.021345685161541998e-03
1.034002322490163728e+01,-1.039693424995253856e+01,2.001499663673539636e-03
1.033292325156240032e+01,-1.038987692833230447e+01,1.868313667616321519e-03
1.032578572645731008e+01,-1.038277734221035331e+01,1.867150244756618765e-03
1.031870676224058236e+01,-1.037578449206172770e+01,1.884542338565950567e-03
1.031168981159233944e+01,-1.036861410023734642e+01,1.964318823225901563e-03
1.030466384047045381e+01,-1.036160468255575928e+01,1.898988274967377534e-03
1.029755140933425217e+01,-1.035449910682830321e+01,1.880898912858508173e-03
1.029040876634266510e+01,-1.034740848453143869e+01,1.830628111319184933e-03
1.028330620241669990e+01,-1.034034907151251836e+01,1.863717552539741803e-03
1.027627663697776228e+01,-1.033328359014295827e+01,1.933259101548026604e-03
1.026911731094471314e+01,-1.032622521544893779e+01,2.039468155427560155e-03
1.026204547659881605e+01,-1.031925471862023258e+01,1.991415497857036698e-03
1.025493595400691049e+01,-1.031214499163696097e+01,1.959903251427078195e-03
1.024781430440498120e+01,-1.030510913500900294e+01,2.008437751504040924e-03
1.024070708003865704e+01,-1.029802065165428537e+01,2.008996321303583438e-03
1.023356659647984479e+01,-1.029100590854079833e+01,1.967340251724502501e-03
1.022645324903145969e+01,-1.028394498804261126e+01,1.983977733685350370e-03
1.021950214786954803e+01,-1.027680228354413750e+01,1.970560968479923968e-03
1.021244580410629510e+01,-1.026985115389867609e+01,2.057859801639624463e-03
1.020534390877548425e+01,-1.026277012298798397e+01,2.103788193431762894e-03
1.019824373871288614e+01,-1.025573840286374327e+01,2.056402922879040258e-03
1.019111628246326617e+01,-1.024864155928529463e+01,2.084218696782865442e-03
1.018397779639830603e+01,-1.024165714026239371e+01,2.038637265116695785e-03
1.017701606306667728e+01,-1.023465636860723293e+01,1.971403561196159466e-03
1.016986306601089929e+01,-1.022758494408258123e+01,1.834362779064383723e-03
1.016274214714370849e+01,-1.022053478502122381e+01,1.823930690236458783e-03
1.015564973889672906e+01,-1.021350978499536843e+01,1.878121531485450225e-03
1.014850496628732479e+01,-1.020634141708748821e+01,1.760753549920754217e-03
1.014138256574548791e+01,-1.019927182321855952e+01,1.780643845734428609e-03
1.013425251860265419e+01,-1.019226535315691073e+01,1.674007072594000181e-03
1.012721545503936937e+01,-1.018520088968877246e+01,1.576468161648202125e-03
1.012010550000848141e+01,-1.017816998837045972e+01,1.465989390593495922e-03
1.011299234675499825e+01,-1.017110591924048002e+01,1.466032060316153256e-03
1.010599034809035679e+01,-1.016411210932801268e+01,1.525241202631818539e-03
1.009891820618968161e+01,-1.015719017128605728e+01,1.453496884556843873e-03
1.009186137201647071e+01,-1.015005081531723974e+01,1.430796462127981736e-03
1.008468872402783312e+01,-1.014307537070976117e+01,1.353162642590539791e-03
1.007768291744333311e+01,-1.013598040372951559e+01,1.263294203246811184e-03
1.007056189157089676e+01,-1.012893456365519462e+01,1.317637922865519656e-03
1.006349109049300417e+01,-1.012187717070887594e+01,1.347110769212649843e-03
1.005647232709294947e+01,-1.011477832306952429e+01,1.347250927134735661e-03
1.004937444755793940e+01,-1.010771977248144715e+01,1.347648167782129888e-03
1.004223810463536104e+01,-1.010055934128361699e+01,1.356211627002911141e-03
1.003519496845598269e+01,-1.009351529125912528e+01,1.428382305620681282e-03
1.002810239614935028e+01,-1.008642000757781787e+01,1.377601279696930763e-03
1.002099968749828030e+01,-1.007939074663413592e+01,1.399099528398699797e-03
1.001388927055519673e+01,-1.007231233125433434e+01,1.390287544846741758e-03
1.000686463227890499e+01,-1.006520707650940416e+01,1.547181389256288998e-03
9.999794113704098208e+00,-1.005808269418569800e+01,1.457331362029214194e-03
9.992666458307386534e+00,-1.005098417965075797e+01,1.592198860621670681e-03
9.985506389557476936e+00,-1.004387640256034686e+01,1.558516072192056828e-03
9.978412055360605493e+00,-1.003686937402077994e+01,1.475349554347501427e-03
9.971274646849673573e+00,-1.002980501097800392e+01,1.473520536145732276e-03
9.964227103360006055e+00,-1.002272781314792383e+01,1.586926540229478344e-03
9.957169830287062595e+00,-1.001566388603254687e+01,1.469895004429069233e-03
9.950180789829230932e+00,-1.000859932938801578e+01,1.587461729972928105e-03
9.943197980588237783e+00,-1.000148747402115923e+01,1.411946872950094883e-03
9.936077789357664614e+00,-9.994452597067633448e+00,1.509158505949893120e-03
9.929009200126907686e+00,-9.987362245014992368e+00,1.507359794097592586e-03
9.922039361305184713e+00,-9.980410590522033942e+00,1.365214666517342631e-03
9.914965237937511944e+00,-9.973371692999869254e+00,1.414575770897236618e-03
9.907918038300431718e+00,-9.966352613249936709e+00,1.266836185656022374e-03
9.900873022375462185e+00,-9.959399318815359337e+00,1.107686861757858736e-03
9.893821834881888933e+00,-9.952407609655146814e+00,9.936513041052723403e-04
9.886730758620984716e+00,-9.945368863811989257e+00,1.037453744636670713e-03
9.879802494942577340e+00,-9.938250234715676257e+00,9.864760686714131935e-04
9.872630928914020387e+00,-9.931117682052411411e+00,1.068413235839774187e-03
9.865583972431991810e+00,-9.924109134604719884e+00,1.077869520345579087e-03
9.858525223931113857e+00,-9.917143656761954418e+00,9.707343579145189926e-04
9.851356741517507842e+00,-9.910102555825396564e+00,1.015442388734903072e-03
9.844301849628934065e+00,-9.903052031716397252e+00,1.027017841595134371e-03
9.837216812768671659e+00,-9.896007771087790061e+00,1.075004914506702850e-03
9.830080830996374530e+00,-9.889068013156277814e+00,1.147570343553640498e-03
9.822943860327521648e+00,-9.882085202980812610e+00,1.233151930685487917e-03
9.815845655850891305e+00,-9.875073455114545595e+00,1.245535063912234751e-03
9.808841074879419253e+00,-9.868018053640183140e+00,1.097753945128091598e-03
9.801770576150666159e+00,-9.860992703681763061e+00,1.161343013907305656e-03
9.794689758194875751e+00,-9.853931816253608034e+00,1.268911209460216703e-03
9.787551279507844981e+00,-9.846916633244058303e+00,1.378962782563037661e-03
9.780310400875684707e+00,-9.839856260654368469e+00,1.310306316118672702e-03
9.773227071831936286e+00,-9.832761542640954033e+00,1.268803165113461737e-03
