pos_x (m),pos_y (m),pos_z (m)
-2.707371754605236929e+06,4.688613496593091637e+06,3.360102334570396226e+06
-2.707371668741556350e+06,4.688613410602081567e+06,3.360102334634538740e+06
-2.707371582808180247e+06,4.688613324540355243e+06,3.360102334698145278e+06
-2.707371496803854592e+06,4.688613238407294266e+06,3.360102334761992563e+06
-2.707371410728574265e+06,4.688613152203024365e+06,3.360102334826441482e+06
-2.707371324582572095e+06,4.688613065927597694e+06,3.360102334891350474e+06
-2.707371238365766592e+06,4.688612979581216350e+06,3.360102334955521394e+06
-2.707371152078578714e+06,4.688612893164085224e+06,3.360102335020532366e+06
-2.707371065720682498e+06,4.688612806676083244e+06,3.360102335086582694e+06
-2.707370979292584583e+06,4.688612720117047429e+06,3.360102335150728002e+06
-2.707370892794094048e+06,4.688612633487361483e+06,3.360102335213825107e+06
-2.707370806225350127e+06,4.688612546786401421e+06,3.360102335277708713e+06
-2.707370719586114399e+06,4.688612460014364682e+06,3.360102335342025384e+06
-2.707370632876754738e+06,4.688612373171880841e+06,3.360102335407246370e+06
-2.707370546097645070e+06,4.688612286258616485e+06,3.360102335473579820e+06
-2.707370459248368628e+06,4.688612199274208397e+06,3.360102335540548898e+06
-2.707370372327606194e+06,4.688612112218810245e+06,3.360102335606336128e+06
-2.707370285336837638e+06,4.688612025092208758e+06,3.360102335671416949e+06
-2.707370198274925817e+06,4.688611937894578092e+06,3.360102335737213958e+06
-2.707370111141886096e+06,4.688611850625954568e+06,3.360102335801910609e+06
-2.707370023938743863e+06,4.688611763286733069e+06,3.360102335867453367e+06
-2.707369936664869078e+06,4.688611675877900794e+06,3.360102335932774004e+06
-2.707369849321324378e+06,4.688611588398049586e+06,3.360102335998060647e+06
-2.707369761907101609e+06,4.688611500847064890e+06,3.360102336062410381e+06
-2.707369674422162585e+06,4.688611413225794211e+06,3.360102336125954054e+06
-2.707369586867022794e+06,4.688611325533365831e+06,3.360102336189026479e+06
-2.707369499240607489e+06,4.688611237769596279e+06,3.360102336252016015e+06
-2.707369411542514805e+06,4.688611149933965877e+06,3.360102336314100772e+06
-2.707369323773845565e+06,4.688611062027911656e+06,3.360102336375268176e+06
-2.707369235935091041e+06,4.688610974050991237e+06,3.360102336435008328e+06
-2.707369148026247043e+06,4.688610886003056541e+06,3.360102336495835334e+06
-2.707369060045964085e+06,4.688610797882834449e+06,3.360102336557260249e+06
-2.707368971995203290e+06,4.688610709691142663e+06,3.360102336618630681e+06
-2.707368883874252439e+06,4.688610621428983286e+06,3.360102336679354310e+06
-2.707368795683168340e+06,4.688610533095004968e+06,3.360102336739132646e+06
-2.707368707421364263e+06,4.688610444689476863e+06,3.360102336799782235e+06
-2.707368619089712389e+06,4.688610356212883256e+06,3.360102336860329378e+06
-2.707368530687879305e+06,4.688610267665519379e+06,3.360102336921015754e+06
-2.707368442214570940e+06,4.688610179047228768e+06,3.360102336981087457e+06
-2.707368353670446202e+06,4.688610090357593261e+06,3.360102337039311882e+06
-2.707368265055008698e+06,4.688610001596200280e+06,3.360102337097281590e+06
-2.707368176369553898e+06,4.688609912763202563e+06,3.360102337155400775e+06
-2.707368087613239419e+06,4.688609823859188706e+06,3.360102337214206345e+06
-2.707367998785356525e+06,4.688609734883798286e+06,3.360102337274399586e+06
-2.707367909886474255e+06,4.688609645837510005e+06,3.360102337334348354e+06
-2.707367820916661061e+06,4.688609556719776243e+06,3.360102337394181639e+06
-2.707367731875623111e+06,4.688609467530564405e+06,3.360102337453874759e+06
-2.707367642764660064e+06,4.688609378269865178e+06,3.360102337514864746e+06
-2.707367553581842687e+06,4.688609288938156329e+06,3.360102337574607693e+06
-2.707367464328345843e+06,4.688609199535268359e+06,3.360102337633305695e+06
-2.707367375003416557e+06,4.688609110062146559e+06,3.360102337692025583e+06
-2.707367285608166829e+06,4.688609020517883822e+06,3.360102337750000879e+06
-2.707367196142975241e+06,4.688608930902464315e+06,3.360102337808274664e+06
-2.707367106606371235e+06,4.688608841216024943e+06,3.360102337865866255e+06
-2.707367016997991130e+06,4.688608751458908431e+06,3.360102337922920007e+06
-2.707366927319161128e+06,4.688608661630396731e+06,3.360102337980456650e+06
-2.707366837568972260e+06,4.688608571730987169e+06,3.360102338038401678e+06
-2.707366747748942580e+06,4.688608481759828515e+06,3.360102338095131796e+06
-2.707366657858470455e+06,4.688608391718084924e+06,3.360102338151609991e+06
-2.707366567896528635e+06,4.688608301604799926e+06,3.360102338207831141e+06
-2.707366477863453794e+06,4.688608211420178413e+06,3.360102338262753095e+06
-2.707366387759291567e+06,4.688608121165223420e+06,3.360102338318135589e+06
-2.707366297584899236e+06,4.688608030838673934e+06,3.360102338374081999e+06
-2.707366207339275628e+06,4.688607940441254526e+06,3.360102338431053795e+06
-2.707366117022810038e+06,4.688607849972784519e+06,3.360102338487419765e+06
-2.707366026636050548e+06,4.688607759433191270e+06,3.360102338545098435e+06
-2.707365936179211363e+06,4.688607668822223321e+06,3.360102338602544274e+06
-2.707365845651842188e+06,4.688607578140947036e+06,3.360102338660596870e+06
-2.707365755054683425e+06,4.688607487388085574e+06,3.360102338718520012e+06
-2.707365664386042859e+06,4.688607396564398892e+06,3.360102338776799850e+06
-2.707365573646584991e+06,4.688607305670262314e+06,3.360102338835378177e+06
-2.707365482836466748e+06,4.688607214704697952e+06,3.360102338894038927e+06
-2.707365391955957282e+06,4.688607123667806387e+06,3.360102338954701088e+06
-2.707365301006202120e+06,4.688607032559589483e+06,3.360102339015043806e+06
-2.707365209986024536e+06,4.688606941379345022e+06,3.360102339074890595e+06
-2.707365118896165397e+06,4.688606850127751008e+06,3.360102339135770686e+06
-2.707365027735612355e+06,4.688606758806305937e+06,3.360102339196009096e+06
-2.707364936505036894e+06,4.688606667413994670e+06,3.360102339255820494e+06
-2.707364845203721896e+06,4.688606575950470753e+06,3.360102339315899182e+06
-2.707364753831325099e+06,4.688606484416254796e+06,3.360102339374942239e+06
-2.707364662387315650e+06,4.688606392811228521e+06,3.360102339433846995e+06
-2.707364570871920791e+06,4.688606301134947687e+06,3.360102339492847212e+06
-2.707364479285208508e+06,4.688606209387302399e+06,3.360102339552398771e+06
-2.707364387627786025e+06,4.688606117568785325e+06,3.360102339612212963e+06
-2.707364295899674762e+06,4.688606025677946396e+06,3.360102339672220871e+06
-2.707364204101013485e+06,4.688605933716011234e+06,3.360102339731747750e+06
-2.707364112231785897e+06,4.688605841683732346e+06,3.360102339792495128e+06
-2.707364020292118657e+06,4.688605749580569565e+06,3.360102339853340760e+06
-2.707363928282181267e+06,4.688605657406412065e+06,3.360102339914965443e+06
-2.707363836201739497e+06,4.688605565160233527e+06,3.360102339974718168e+06
-2.707363744050411042e+06,4.688605472843404859e+06,3.360102340034557506e+06
-2.707363651828517206e+06,4.688605380455537699e+06,3.360102340094517451e+06
-2.707363559535713401e+06,4.688605287996896543e+06,3.360102340154872742e+06
-2.707363467172686942e+06,4.688605195467214100e+06,3.360102340214532800e+06
-2.707363374739148654e+06,4.688605102866753004e+06,3.360102340274410322e+06
-2.707363282234917860e+06,4.688605010194174014e+06,3.360102340335013345e+06
-2.707363189660253003e+06,4.688604917451383546e+06,3.360102340395576321e+06
-2.707363097014733590e+06,4.688604824637507088e+06,3.360102340455269441e+06
-2.707363004298221786e+06,4.688604731752019376e+06,3.360102340514783282e+06
-2.707362911511999089e+06,4.688604638794855215e+06,3.360102340573211201e+06
-2.707362818655150011e+06,4.688604545766308904e+06,3.360102340632609092e+06
-2.707362725727484562e+06,4.688604452666529454e+06,3.360102340692371130e+06
-2.707362632728722412e+06,4.688604359495026059e+06,3.360102340750140604e+06
-2.707362539659081493e+06,4.688604266252494417e+06,3.360102340809410904e+06
-2.707362446519417688e+06,4.688604172938375734e+06,3.360102340868934523e+06
-2.707362353308634833e+06,4.688604079553861171e+06,3.360102340927486774e+06
-2.707362260026203003e+06,4.688603986098796129e+06,3.360102340985652059e+06
-2.707362166673712898e+06,4.688603892573513091e+06,3.360102341043490916e+06
-2.707362073249860667e+06,4.688603798977854662e+06,3.360102341102436185e+06
-2.707361979755646549e+06,4.688603705311132595e+06,3.360102341162438039e+06
-2.707361886191338301e+06,4.688603611572749913e+06,3.360102341221352108e+06
-2.707361792555481661e+06,4.688603517763730139e+06,3.360102341280641500e+06
-2.707361698848837987e+06,4.688603423883753829e+06,3.360102341340789106e+06
-2.707361605070983991e+06,4.688603329932898283e+06,3.360102341401121113e+06
-2.707361511222436093e+06,4.688603235911353491e+06,3.360102341461565346e+06
-2.707361417303581256e+06,4.688603141818321310e+06,3.360102341520623304e+06
-2.707361323313925415e+06,4.688603047654088587e+06,3.360102341579330154e+06
-2.707361229253681377e+06,4.688602953418624587e+06,3.360102341636655387e+06
-2.707361135122122243e+06,4.688602859111824073e+06,3.360102341693433933e+06
-2.707361040919769555e+06,4.688602764734792523e+06,3.360102341749438085e+06
-2.707360946647389792e+06,4.688602670286417939e+06,3.360102341804644093e+06
-2.707360852304051165e+06,4.688602575767281465e+06,3.360102341859992594e+06
-2.707360757889884058e+06,4.688602481176865287e+06,3.360102341914221179e+06
-2.707360663405221887e+06,4.688602386515160091e+06,3.360102341968889814e+06
-2.707360568850362208e+06,4.688602291782209650e+06,3.360102342023133766e+06
-2.707360474224714097e+06,4.688602196978622116e+06,3.360102342077853624e+06
-2.707360379528722260e+06,4.688602102103791200e+06,3.360102342131727375e+06
-2.707360284761593677e+06,4.688602007157817483e+06,3.360102342185567133e+06
-2.707360189924104139e+06,4.688601912140850909e+06,3.360102342239246238e+06
-2.707360095015207771e+06,4.688601817053475417e+06,3.360102342292735353e+06
-2.707360000036080834e+06,4.688601721895504743e+06,3.360102342345703393e+06
-2.707359904987304937e+06,4.688601626666564494e+06,3.360102342398578767e+06
-2.707359809867850039e+06,4.688601531366429292e+06,3.360102342453075573e+06
-2.707359714678607881e+06,4.688601435995186679e+06,3.360102342506811023e+06
-2.707359619418855757e+06,4.688601340553048998e+06,3.360102342559854500e+06
-2.707359524088722188e+06,4.688601245039256290e+06,3.360102342612711247e+06
-2.707359428687829990e+06,4.688601149454822764e+06,3.360102342665456235e+06
-2.707359333215858787e+06,4.688601053800446913e+06,3.360102342717994004e+06
-2.707359237673845142e+06,4.688600958074601367e+06,3.360102342770933174e+06
-2.707359142061145976e+06,4.688600862277833745e+06,3.360102342824831605e+06
-2.707359046378195286e+06,4.688600766408954747e+06,3.360102342878258787e+06
-2.707358950624316931e+06,4.688600670469227247e+06,3.360102342929920182e+06
-2.707358854800277390e+06,4.688600574458375573e+06,3.360102342982381117e+06
-2.707358758906092495e+06,4.688600478376622312e+06,3.360102343034929130e+06
-2.707358662941500079e+06,4.688600382223391905e+06,3.360102343087652232e+06
-2.707358566906615626e+06,4.688600285999351181e+06,3.360102343138901982e+06
-2.707358470801590942e+06,4.688600189704184420e+06,3.360102343189779203e+06
-2.707358374626936391e+06,4.688600093337960541e+06,3.360102343241207302e+06
-2.707358278382765595e+06,4.688599996900854632e+06,3.360102343293184880e+06
-2.707358182068126742e+06,4.688599900393430144e+06,3.360102343345608562e+06
-2.707358085683338344e+06,4.688599803814705461e+06,3.360102343398003839e+06
-2.707357989228055812e+06,4.688599707165018655e+06,3.360102343450750224e+06
-2.707357892702163197e+06,4.688599610444013961e+06,3.360102343503991608e+06
-2.707357796105672605e+06,4.688599513652075082e+06,3.360102343556750566e+06
-2.707357699438328855e+06,4.688599416789443232e+06,3.360102343610404525e+06
-2.707357602701296099e+06,4.688599319856090471e+06,3.360102343663032632e+06
-2.707357505893909838e+06,4.688599222851418890e+06,3.360102343715848401e+06
-2.707357409016370773e+06,4.688599125775684603e+06,3.360102343768976163e+06
-2.707357312068497296e+06,4.688599028628549539e+06,3.360102343822410330e+06
-2.707357215050483588e+06,4.688598931410859339e+06,3.360102343875365797e+06
-2.707357117961623706e+06,4.688598834122262895e+06,3.360102343927029520e+06
-2.707357020801527891e+06,4.688598736763909459e+06,3.360102343979700934e+06
-2.707356923571548425e+06,4.688598639334190637e+06,3.360102344033167232e+06
-2.707356826271095313e+06,4.688598541833647527e+06,3.360102344086402096e+06
-2.707356728901362978e+06,4.688598444263136946e+06,3.360102344140380155e+06
-2.707356631460781675e+06,4.688598346621377394e+06,3.360102344193317462e+06
-2.707356533950286452e+06,4.688598248907980509e+06,3.360102344246113673e+06
-2.707356436369055416e+06,4.688598151123723947e+06,3.360102344298775773e+06
-2.707356338716627564e+06,4.688598053268437274e+06,3.360102344351865817e+06
-2.707356240994026419e+06,4.688597955342249013e+06,3.360102344403792173e+06
-2.707356143200980965e+06,4.688597857345694676e+06,3.360102344455086160e+06
-2.707356045337379910e+06,4.688597759278407320e+06,3.360102344507001806e+06
-2.707355947403954808e+06,4.688597661139908247e+06,3.360102344559019897e+06
-2.707355849399826489e+06,4.688597562930352055e+06,3.360102344611950684e+06
-2.707355751325119287e+06,4.688597464650821872e+06,3.360102344664425589e+06
-2.707355653179743327e+06,4.688597366300546564e+06,3.360102344718278851e+06
-2.707355554964357056e+06,4.688597267880088650e+06,3.360102344771948643e+06
-2.707355456678216811e+06,4.688597169388224371e+06,3.360102344826052431e+06
-2.707355358321443200e+06,4.688597070824411698e+06,3.360102344880116638e+06
-2.707355259894000366e+06,4.688596972189112566e+06,3.360102344935019035e+06
-2.707355161396128591e+06,4.688596873483399861e+06,3.360102344991591293e+06
-2.707355062827925198e+06,4.688596774707131088e+06,3.360102345049341675e+06
-2.707354964188611601e+06,4.688596675859430805e+06,3.360102345107472502e+06
-2.707354865478684660e+06,4.688596576940111816e+06,3.360102345166157000e+06
-2.707354766697869170e+06,4.688596477949250489e+06,3.360102345223908313e+06
-2.707354667846468277e+06,4.688596378887225874e+06,3.360102345281462185e+06
-2.707354568924769294e+06,4.688596279753694311e+06,3.360102345338832121e+06
-2.707354469932416920e+06,4.688596180549367331e+06,3.360102345396833960e+06
-2.707354370869757608e+06,4.688596081275228411e+06,3.360102345454288181e+06
-2.707354271736610681e+06,4.688595981930088252e+06,3.360102345513322391e+06
-2.707354172532371711e+06,4.688595882514284924e+06,3.360102345573040657e+06
-2.707354073257635813e+06,4.688595783027659170e+06,3.360102345632225741e+06
-2.707353973911773879e+06,4.688595683469888754e+06,3.360102345690098125e+06
-2.707353874495808501e+06,4.688595583841090091e+06,3.360102345748288091e+06
-2.707353775008928962e+06,4.688595484141681343e+06,3.360102345806921832e+06
-2.707353675451337360e+06,4.688595384371032007e+06,3.360102345865982585e+06
-2.707353575822949875e+06,4.688595284528478980e+06,3.360102345925687812e+06
-2.707353476123969071e+06,4.688595184614837170e+06,3.360102345985146239e+06
-2.707353376354200300e+06,4.688595084629931487e+06,3.360102346046130639e+06
-2.707353276513806079e+06,4.688594984574121423e+06,3.360102346106592100e+06
-2.707353176602762192e+06,4.688594884447449818e+06,3.360102346166000701e+06
-2.707353076620524283e+06,4.688594784250525758e+06,3.360102346225443296e+06
-2.707352976567398757e+06,4.688594683982161805e+06,3.360102346285454929e+06
-2.707352876443531830e+06,4.688594583643494174e+06,3.360102346345725935e+06
-2.707352776249001268e+06,4.688594483234685846e+06,3.360102346408005804e+06
-2.707352675983335823e+06,4.688594382754836231e+06,3.360102346471722703e+06
-2.707352575647786725e+06,4.688594282204950228e+06,3.360102346534973476e+06
-2.707352475241960492e+06,4.688594181583840400e+06,3.360102346598824486e+06
-2.707352374764806125e+06,4.688594080892292783e+06,3.360102346663217060e+06
-2.707352274217815604e+06,4.688593980130225420e+06,3.360102346725726034e+06
-2.707352173600382637e+06,4.688593879297816195e+06,3.360102346788552124e+06
-2.707352072911947966e+06,4.688593778395189904e+06,3.360102346851801500e+06
-2.707351972153068520e+06,4.688593677421666682e+06,3.360102346915223170e+06
-2.707351871323063038e+06,4.688593576376969926e+06,3.360102346977378242e+06
-2.707351770423273090e+06,4.688593475261004642e+06,3.360102347038464155e+06
-2.707351669451979455e+06,4.688593374074300751e+06,3.360102347098518163e+06
-2.707351568409509957e+06,4.688593272816995159e+06,3.360102347158752847e+06
-2.707351467296428513e+06,4.688593171489606611e+06,3.360102347219768446e+06
-2.707351366112367716e+06,4.688593070091955364e+06,3.360102347282075789e+06
-2.707351264857042115e+06,4.688592968623166904e+06,3.360102347344617825e+06
-2.707351163531480357e+06,4.688592867084170692e+06,3.360102347407834604e+06
-2.707351062135662418e+06,4.688592765473809093e+06,3.360102347470817622e+06
-2.707350960669303779e+06,4.688592663792281412e+06,3.360102347533541732e+06
-2.707350859132362530e+06,4.688592562039658427e+06,3.360102347597142681e+06
-2.707350757525205147e+06,4.688592460216836073e+06,3.360102347660402302e+06
-2.707350655847403686e+06,4.688592358323327266e+06,3.360102347722424660e+06
-2.707350554099435452e+06,4.688592256359328516e+06,3.360102347784869839e+06
-2.707350452280840371e+06,4.688592154325567186e+06,3.360102347847127356e+06
-2.707350350391370244e+06,4.688592052220668644e+06,3.360102347908379510e+06
-2.707350248432301451e+06,4.688591950045386329e+06,3.360102347969286609e+06
-2.707350146402121522e+06,4.688591847798964009e+06,3.360102348031883128e+06
-2.707350044301355723e+06,4.688591745481555350e+06,3.360102348094769754e+06
-2.707349942130282521e+06,4.688591643093403429e+06,3.360102348157471046e+06
-2.707349839888354298e+06,4.688591540634488687e+06,3.360102348220949527e+06
-2.707349737576639280e+06,4.688591438104117289e+06,3.360102348285016604e+06
-2.707349635193834081e+06,4.688591335503121838e+06,3.360102348347543739e+06
-2.707349532739529386e+06,4.688591232831334695e+06,3.360102348409296013e+06
-2.707349430215152446e+06,4.688591130087946542e+06,3.360102348472101614e+06
-2.707349327620254830e+06,4.688591027273229323e+06,3.360102348534298595e+06
-2.707349224955040496e+06,4.688590924386992119e+06,3.360102348595940508e+06
-2.707349122218988370e+06,4.688590821429342963e+06,3.360102348656548653e+06
-2.707349019412624650e+06,4.688590718401123770e+06,3.360102348717003595e+06
-2.707348916536554694e+06,4.688590615302418359e+06,3.360102348777845036e+06
-2.707348813590202946e+06,4.688590512133354321e+06,3.360102348838395439e+06
-2.707348710573038552e+06,4.688590408893273212e+06,3.360102348897804506e+06
-2.707348607485062443e+06,4.688590305582617410e+06,3.360102348956675734e+06
-2.707348504327434115e+06,4.688590202200584114e+06,3.360102349015470129e+06
-2.707348401099628769e+06,4.688590098747373559e+06,3.360102349074380938e+06
-2.707348297802027315e+06,4.688589995223371312e+06,3.360102349133824464e+06
-2.707348194434620440e+06,4.688589891628530808e+06,3.360102349192523863e+06
-2.707348090996699408e+06,4.688589787962939590e+06,3.360102349251599982e+06
-2.707347987488226965e+06,4.688589684226437472e+06,3.360102349310481921e+06
-2.707347883908855729e+06,4.688589580419163220e+06,3.360102349368712865e+06
-2.707347780259221792e+06,4.688589476540975273e+06,3.360102349425220862e+06
-2.707347676538737956e+06,4.688589372592230327e+06,3.360102349481272977e+06
-2.707347572747567203e+06,4.688589268572930247e+06,3.360102349535980728e+06
-2.707347468885686249e+06,4.688589164482934400e+06,3.360102349591286387e+06
-2.707347364953976125e+06,4.688589060322657228e+06,3.360102349645877723e+06
-2.707347260951864999e+06,4.688588956091568805e+06,3.360102349701642990e+06
-2.707347156880002934e+06,4.688588851789322682e+06,3.360102349757321645e+06
-2.707347052737824153e+06,4.688588747416684404e+06,3.360102349814074580e+06
-2.707346948524713051e+06,4.688588642973121256e+06,3.360102349869726226e+06
-2.707346844241907820e+06,4.688588538458124734e+06,3.360102349925201852e+06
-2.707346739887654316e+06,4.688588433872035705e+06,3.360102349981747568e+06
-2.707346635462898761e+06,4.688588329214772210e+06,3.360102350038364995e+06
-2.707346530967599247e+06,4.688588224486625753e+06,3.360102350095810369e+06
-2.707346426401999313e+06,4.688588119688070379e+06,3.360102350153410342e+06
-2.707346321766545065e+06,4.688588014817679301e+06,3.360102350211590994e+06
-2.707346217060196679e+06,4.688587909877667204e+06,3.360102350269237068e+06
-2.707346112283734605e+06,4.688587804867273197e+06,3.360102350327479187e+06
-2.707346007436044049e+06,4.688587699785864912e+06,3.360102350385334808e+06
-2.707345902517627925e+06,4.688587594634021632e+06,3.360102350443266798e+06
-2.707345797528379597e+06,4.688587489410272799e+06,3.360102350500817411e+06
-2.707345692468351219e+06,4.688587384115344845e+06,3.360102350557920057e+06
-2.707345587336877827e+06,4.688587278748985380e+06,3.360102350614746567e+06
-2.707345482134539634e+06,4.688587173311679624e+06,3.360102350670919288e+06
-2.707345376861905679e+06,4.688587067804150283e+06,3.360102350728149991e+06
-2.707345271517752670e+06,4.688586962226153351e+06,3.360102350785327144e+06
-2.707345166102671064e+06,4.688586856576968916e+06,3.360102350842143875e+06
-2.707345060617234092e+06,4.688586750856583007e+06,3.360102350898374803e+06
-2.707344955060422886e+06,4.688586645066676661e+06,3.360102350955908652e+06
-2.707344849433276802e+06,4.688586539206295274e+06,3.360102351013281383e+06
-2.707344743735514581e+06,4.688586433275099844e+06,3.360102351071892772e+06
-2.707344637967284769e+06,4.688586327273190953e+06,3.360102351132150739e+06
-2.707344532127705403e+06,4.688586221200341359e+06,3.360102351192093920e+06
-2.707344426218776498e+06,4.688586115057041869e+06,3.360102351251371671e+06
-2.707344320238837507e+06,4.688586008842412382e+06,3.360102351311078295e+06
-2.707344214188106358e+06,4.688585902556665242e+06,3.360102351370002609e+06
-2.707344108066267334e+06,4.688585796200799756e+06,3.360102351427723188e+06
-2.707344001874359790e+06,4.688585689774397761e+06,3.360102351485254709e+06
-2.707343895612397697e+06,4.688585583277700469e+06,3.360102351542210206e+06
-2.707343789280749392e+06,4.688585476711117662e+06,3.360102351600403432e+06
-2.707343682878382970e+06,4.688585370074185543e+06,3.360102351657852530e+06
-2.707343576406233013e+06,4.688585263366878964e+06,3.360102351715035737e+06
-2.707343469863039441e+06,4.688585156589056365e+06,3.360102351772359572e+06
-2.707343363249040209e+06,4.688585049741158262e+06,3.360102351829949301e+06
-2.707343256564365700e+06,4.688584942822773941e+06,3.360102351887977216e+06
-2.707343149810001254e+06,4.688584835833607242e+06,3.360102351945070550e+06
-2.707343042984887492e+06,4.688584728772896342e+06,3.360102352000549901e+06
-2.707342936088317540e+06,4.688584621642068028e+06,3.360102352057007607e+06
-2.707342829121804796e+06,4.688584514440841042e+06,3.360102352113690693e+06
-2.707342722084320616e+06,4.688584407168645412e+06,3.360102352171352133e+06
-2.707342614975990728e+06,4.688584299825320952e+06,3.360102352229881566e+06
-2.707342507796889171e+06,4.688584192411195487e+06,3.360102352287720423e+06
-2.707342400547673460e+06,4.688584084926511161e+06,3.360102352345621679e+06
-2.707342293228310999e+06,4.688583977371732704e+06,3.360102352403103840e+06
-2.707342185837829486e+06,4.688583869746653363e+06,3.360102352461654693e+06
-2.707342078376508318e+06,4.688583762050863355e+06,3.360102352520593442e+06
-2.707341970844189636e+06,4.688583654284168035e+06,3.360102352579103783e+06
-2.707341863242271822e+06,4.688583546446778812e+06,3.360102352637940086e+06
-2.707341755568551365e+06,4.688583438538228162e+06,3.360102352697080933e+06
-2.707341647823333740e+06,4.688583330558266491e+06,3.360102352756215259e+06
-2.707341540007660165e+06,4.688583222508072853e+06,3.360102352814389393e+06
-2.707341432121055201e+06,4.688583114386701956e+06,3.360102352872866672e+06
-2.707341324163671117e+06,4.688583006194578484e+06,3.360102352930121124e+06
-2.707341216135671828e+06,4.688582897930192761e+06,3.360102352987601422e+06
-2.707341108037008904e+06,4.688582789595114999e+06,3.360102353045503609e+06
-2.707340999868068844e+06,4.688582681189682335e+06,3.360102353104217909e+06
-2.707340891628417186e+06,4.688582572714250535e+06,3.360102353164283093e+06
-2.707340783318759408e+06,4.688582464166742750e+06,3.360102353224652354e+06
-2.707340674938479438e+06,4.688582355548575521e+06,3.360102353285911493e+06
-2.707340566487916280e+06,4.688582246860303916e+06,3.360102353345849086e+06
-2.707340457967519294e+06,4.688582138101285324e+06,3.360102353406017646e+06
-2.707340349376743659e+06,4.688582029271152802e+06,3.360102353465334512e+06
-2.707340240715779830e+06,4.688581920370696113e+06,3.360102353524457663e+06
-2.707340131982875057e+06,4.688581811399132013e+06,3.360102353583131451e+06
-2.707340023179807700e+06,4.688581702356516384e+06,3.360102353643120266e+06
-2.707339914306516293e+06,4.688581593243621290e+06,3.360102353702923749e+06
-2.707339805362707004e+06,4.688581484060175717e+06,3.360102353761584964e+06
-2.707339696349315345e+06,4.688581374805804342e+06,3.360102353820409626e+06
-2.707339587265648413e+06,4.688581265480831265e+06,3.360102353878367692e+06
-2.707339478111077100e+06,4.688581156084690243e+06,3.360102353937093168e+06
-2.707339368885923177e+06,4.688581046617629007e+06,3.360102353995168582e+06
-2.707339259589838330e+06,4.688580937080188654e+06,3.360102354053782765e+06
-2.707339150224320125e+06,4.688580827472557314e+06,3.360102354112352710e+06
-2.707339040788134560e+06,4.688580717793588527e+06,3.360102354172651190e+06
-2.707338931281776633e+06,4.688580608044255525e+06,3.360102354232603684e+06
-2.707338821704530157e+06,4.688580498224149458e+06,3.360102354294151533e+06
-2.707338712055564392e+06,4.688580388333427720e+06,3.360102354356254917e+06
-2.707338602336251177e+06,4.688580278371873312e+06,3.360102354417336639e+06
-2.707338492547053378e+06,4.688580168339647353e+06,3.360102354479605798e+06
-2.707338382687605917e+06,4.688580058236627840e+06,3.360102354539935477e+06
-2.707338272757721599e+06,4.688579948063184507e+06,3.360102354599860497e+06
-2.707338162757409271e+06,4.688579837818884291e+06,3.360102354659387842e+06
-2.707338052685746457e+06,4.688579727504315786e+06,3.360102354718318675e+06
-2.707337942543340381e+06,4.688579617119736038e+06,3.360102354777006432e+06
-2.707337832330481149e+06,4.688579506663993932e+06,3.360102354835533071e+06
-2.707337722046983428e+06,4.688579396136975847e+06,3.360102354893221520e+06
-2.707337611693035346e+06,4.688579285538974218e+06,3.360102354949499015e+06
-2.707337501268257387e+06,4.688579174870450981e+06,3.360102355006528087e+06
-2.707337390772330109e+06,4.688579064132289030e+06,3.360102355064987205e+06
-2.707337280206158292e+06,4.688578953323964030e+06,3.360102355122584384e+06
-2.707337169569033198e+06,4.688578842444377020e+06,3.360102355178447440e+06
-2.707337058861686848e+06,4.688578731494595297e+06,3.360102355233801994e+06
-2.707336948083947878e+06,4.688578620474343188e+06,3.360102355288191698e+06
-2.707336837234864943e+06,4.688578509383620694e+06,3.360102355341603048e+06
-2.707336726315258071e+06,4.688578398222214542e+06,3.360102355395408813e+06
-2.707336615324374288e+06,4.688578286989952438e+06,3.360102355449167546e+06
-2.707336504262038972e+06,4.688578175686111674e+06,3.360102355502338614e+06
-2.707336393129266798e+06,4.688578064310697839e+06,3.360102355555963702e+06
-2.707336281926392112e+06,4.688577952864388004e+06,3.360102355608975980e+06
-2.707336170653325040e+06,4.688577841347565874e+06,3.360102355663493741e+06
-2.707336059309569187e+06,4.688577729760160670e+06,3.360102355717661791e+06
-2.707335947896191850e+06,4.688577618102234788e+06,3.360102355773558374e+06
-2.707335836412226316e+06,4.688577506373524666e+06,3.360102355828516185e+06
-2.707335724857672118e+06,4.688577394574359991e+06,3.360102355883483775e+06
-2.707335613233222626e+06,4.688577282703887671e+06,3.360102355939133558e+06
-2.707335501538510434e+06,4.688577170762226917e+06,3.360102355994752608e+06
-2.707335389772512950e+06,4.688577058750217780e+06,3.360102356050082482e+06
-2.707335277936202940e+06,4.688576946666171774e+06,3.360102356106229126e+06
-2.707335166029235348e+06,4.688576834510617889e+06,3.360102356162015814e+06
-2.707335054052593186e+06,4.688576722283692099e+06,3.360102356218264904e+06
-2.707334942006097175e+06,4.688576609986670315e+06,3.360102356275348458e+06
-2.707334829889507033e+06,4.688576497619086877e+06,3.360102356331252027e+06
-2.707334717701910529e+06,4.688576385180424899e+06,3.360102356387543492e+06
-2.707334605442628730e+06,4.688576272671068087e+06,3.360102356443016324e+06
-2.707334493113366421e+06,4.688576160091111436e+06,3.360102356498031877e+06
