ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,-8.751678134817686328e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.752981652165482274e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.754278326952420741e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.755568195097184514e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.756851292329926650e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.758127654193226874e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.759397316043104809e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.760660313049966419e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.761916680199620089e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.763166452294213116e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.764409663953195206e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.765646349614304711e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.766876543534492328e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.768100279790894547e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.769317592281763041e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.770528514727408265e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.771733080671117477e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.772931323480126764e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.774123276346489320e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.775308972288044629e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.776488444149300960e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.777661724602356230e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.778828846147806075e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.779989841115634874e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.781144741666123821e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.782293579790729154e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.783436387312980287e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.784573195889349506e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.785704037010138734e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.786828942000344966e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.787947942020524295e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.789061068067681504e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.790168350976087197e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.791269821418161712e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.792365509905320664e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.793455446788816232e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.794539662260562807e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.795618186354005275e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.796691048944927616e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.797758279752284238e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.798819908339027052e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.799875964112931115e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.800926476327384762e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.801971474082228042e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.803010986324551368e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.804045041849475695e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.805073669300986694e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.806096897172690774e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.807114753808639307e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.808127267404091754e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.809134466006294417e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.810136377515276251e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.811133029684597773e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.812124450122146868e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.813110666290882023e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.814091705509601127e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.815067594953684704e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.816038361655890299e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.817004032507045963e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.817964634256831857e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.818920193514509265e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.819870736749662399e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.820816290292925999e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.821756880336715767e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.822692532935960230e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.823623274008812700e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.824549129337371767e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.825470124568404628e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.826386285214057636e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.827297636652531310e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.828204204128837773e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.829106012755445931e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.830003087513014748e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.830895453251069682e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.831783134688696180e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.832666156415213266e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.833544542890871298e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.834418318447519880e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.835287507289275766e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.836152133493213512e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.837012221010013491e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.837867793664626959e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.838718875156946808e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.839565489062452741e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.840407658832880600e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.841245407796850486e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.842078759160523305e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.842907736008248776e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.843732361303193557e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.844552657887999203e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.845368648485374763e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.846180355698771791e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.846987802012982627e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.847791009794762829e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.848590001293464979e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.849384798641652594e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.850175423855702661e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.850961898836419550e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.851744245369646080e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.852522485126863216e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.853296639665798295e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.854066730431003407e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.854832778754473566e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.855594805856219409e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.856352832844865475e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.857106880718221475e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.857856970363884841e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.858603122559794940e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.859345357974838464e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.860083697169389438e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.860818160595901816e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.861548768599463699e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.862275541418370040e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.862998499184674017e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.863717661924759739e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.864433049559872302e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.865144681906691915e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.865852578677882434e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.866556759482610062e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.867257243827124569e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.867954051115273728e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.868647200649049012e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.869336711629124181e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.870022603155375407e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.870704894227429804e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.871383603745159974e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.872058750509242486e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.872730353221669475e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.873398430486233224e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.874063000809104551e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.874724082599280450e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.875381694169145419e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.876035853734933312e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.876686579417277301e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.877333889241677412e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.877977801139016378e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.878618332946049918e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.879255502405911216e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.879889327168577040e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.880519824791397809e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.881147012739539548e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.881770908386501162e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.882391529014567766e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.883008891815322272e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.883623013890095876e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.884233912250441279e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.884841603818631484e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.885446105428090391e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.886047433823891595e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.886645605663204606e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.887240637515748176e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.887832545864283418e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.888421347105028758e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.889007057548151636e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.889589693418186300e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.890169270854508454e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.890745805911770105e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.891319314560350051e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.891889812686792993e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.892457316094248654e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.893021840502909470e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.893583401550455392e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.894142014792467421e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.894697695702886620e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.895250459674410592e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.895800322018942552e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.896347297968014800e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.896891402673196581e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.897432651206520404e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.897971058560911217e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.898506639650580041e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.899039409311461668e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.899569382301595510e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.900096573301564717e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.900620996914885552e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.901142667668418085e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.901661600012764097e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.902177808322669250e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.902691306897420986e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.903202109961252120e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.903710231663714580e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.904215686080102898e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.904718487211813738e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.905218648986745222e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.905716185259689155e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.906211109812706184e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.906703436355519443e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.907193178525872668e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.907680349889926674e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.908164963942633108e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.908647034108093976e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.909126573739958133e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.909603596121763758e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.910078114467326316e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.910550141921105194e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.911019691558537659e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.911486776386453812e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.911951409343382124e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.912413603299947340e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.912873371059205851e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.913330725357008077e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.913785678862349471e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.914238244177727211e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.914688433839478421e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.915136260318135442e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.915581736018766890e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.916024873281324403e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.916465684380989387e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.916904181528497020e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.917340376870490104e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.917774282489841653e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.918205910406018688e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.918635272575374984e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.919062380891509179e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.919487247185581680e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.919909883226657143e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.920330300722007166e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.920748511317462714e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.921164526597718236e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.921578358086647142e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.921990017247634341e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.922399515483905930e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.922806864138804883e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.923212074496146329e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.923615157780503182e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.924016125157535839e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.924414987734286342e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.924811756559493858e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.925206442623901637e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.925599056860558278e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.925989610145119002e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.926378113296144079e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.926764577075427098e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.927149012188239396e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.927531429283681064e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.927911838954931056e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.928290251739581151e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.928666678119897426e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.929041128523124371e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.929413613321762000e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.929784142833877070e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.930152727323365980e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.930519377000240411e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.930884102020931437e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.931246912488538214e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.931607818453146308e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.931966829912057904e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.932323956810131449e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.932679209039989132e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.933032596442339468e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.933384128806237356e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.933733815869334194e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.934081667318196196e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.934427692788504771e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.934771901865393318e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.935114304083660386e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.935454908928055318e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.935793725833549672e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.936130764185577391e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.936466033320309066e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.936799542524909157e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.937131301037783260e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.937461318048858061e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.937789602699793079e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.938116164084291881e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.938441011248291090e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.938764153190273021e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.939085598861454685e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.939405357166089061e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.939723436961682523e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.940039847059230738e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.940354596223497197e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.940667693173222119e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.940979146581391035e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.941288965075449369e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.941597157237568183e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.941903731604858763e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.942208696669609935e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.942512060879553815e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.942813832638069016e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.943114020304408029e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.943412632193962963e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.943709676578464496e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.944005161686227723e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.944299095702371005e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.944591486769049027e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.944882342985673063e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.945171672409144037e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.945459483054061423e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.945745782892961984e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.946030579856521570e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.946313881833800963e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.946595696672432041e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.946876032178869309e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.947154896118570377e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.947432296216244652e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.947708240156039494e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.947982735581778968e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.948255790097154261e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.948527411265938269e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.948797606612217237e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.949066383620557019e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.949333749736254617e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.949599712365518656e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.949864278875669754e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.950127456595367903e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.950389252814800045e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.950649674785880450e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.950908729722456769e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.951166424800514676e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.951422767158371130e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.951677763896863382e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.951931422079555034e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.952183748732936408e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.952434750846616396e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.952684435373500094e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.952932809230011912e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.953179879296257582e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.953425652416234470e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.953670135397999275e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.953913335013889707e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.954155258000687923e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.954395911059805258e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.954635300857475499e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.954873434024953838e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.955110317158674604e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.955345956820440279e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.955580359537617596e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.955813531803313765e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.956045480076534204e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.956276210782397129e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.956505730312278502e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.956734045024018087e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.956961161242072933e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.957187085257697845e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.957411823329137235e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.957635381681761544e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.957857766508286090e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.958078983968904652e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.958299040191472784e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.958517941271693985e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.958735693273251854e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.958952302228021836e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.959167774136201956e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.959382114966489041e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.959595330656270562e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.959807427111744005e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.960018410208114403e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.960228285789742131e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.960437059670314852e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.960644737632993895e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.960851325430587622e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.961056828785707751e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.961261253390919990e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.961464604908921672e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.961666888972661127e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.961868111185545160e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.962068277121547055e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.962267392325388471e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.962465462312680131e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.962662492570090933e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.962858488555473002e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.963053455698036487e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.963247399398497350e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.963440325029215217e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.963632237934346847e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.963823143429992513e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.964013046804363682e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.964201953317891025e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.964389868203409151e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.964576796666277403e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.964762743884523388e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.964947715008997875e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.965131715163526849e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.965314749445016673e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.965496822923638831e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.965677940642932242e+01
