gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707023117354053073e+06,4.688710274208372459e+06,3.360434849755978212e+06,-1.895220318982534027e-02,-1.198602697316521470e-01,3.119423622316860878e-02
-2.707031657362165395e+06,4.688715174647834152e+06,3.360425808482936583e+06,-6.106617454021169566e-02,2.501023993159017314e-02,3.224407974528304549e-02
-2.707029408124051057e+06,4.688710802232185379e+06,3.360432810405645985e+06,1.035147125146219649e-01,1.410820424480172322e-02,1.202862078372388989e-02
-2.707035432576043531e+06,4.688713158097164705e+06,3.360421034963749349e+06,3.794782089550305382e-02,-6.457402796938373213e-02,-2.354018471400038878e-02
-2.707022799020384438e+06,4.688707983073965646e+06,3.360436815422532614e+06,-2.547734703108459065e-02,-2.955649220207081165e-02,-9.586369299345774914e-04
-2.707029725683644880e+06,4.688715491387108341e+06,3.360437589473984670e+06,1.750837281382600433e-02,5.022774420257617584e-02,-8.852983933582518616e-03
-2.707035480866211466e+06,4.688708121928665787e+06,3.360433106832426507e+06,5.186961840437551499e-03,-2.479009082198050870e-02,-9.564910578809813699e-03
-2.707024832976637874e+06,4.688706670178747736e+06,3.360427184080635197e+06,-1.041437132636779603e-02,1.771983423509134944e-02,6.329107265425083784e-02
-2.707038797003855929e+06,4.688710910316453315e+06,3.360427452567714732e+06,-3.596405046135357081e-02,8.442365748112726220e-02,6.005055755675126061e-02
-2.707030426565933973e+06,4.688708205676738173e+06,3.360429769778420217e+06,1.952861489973145570e-02,-8.260296908370762248e-02,-9.812992721252711617e-03
-2.707025487152584363e+06,4.688705676539232023e+06,3.360440061861393042e+06,5.957712638498344898e-02,2.468202258389886466e-02,2.234236025545559626e-02
-2.707033555213571992e+06,4.688713597414575517e+06,3.360430036462910008e+06,5.212489242102580356e-02,2.326572179156106979e-02,-2.024380615962607932e-02
-2.707033336943977512e+06,4.688706241423188709e+06,3.360444965029616840e+06,1.196320415725143568e-02,5.575554317484822386e-02,-5.402857328019342736e-02
-2.707041021761890966e+06,4.688711521508065052e+06,3.360444702620478347e+06,3.957068590017729509e-02,4.704667273475799522e-02,3.951422820497606236e-02
-2.707029228075503372e+06,4.688709455014323816e+06,3.360426224256204907e+06,5.930899590759789591e-02,3.163500758752720715e-02,3.474425716108723444e-02
-2.707036264828091022e+06,4.688708396884203888e+06,3.360438641110701486e+06,4.082967979428413913e-02,-2.900245028819627147e-02,2.414156728075876612e-02
-2.707019956118176691e+06,4.688708491315959953e+06,3.360436757722887211e+06,-4.628126575892916456e-02,-3.253519834625381857e-02,1.503736127812559803e-02
-2.707029192129779141e+06,4.688703718044632114e+06,3.360430520405667368e+06,-4.419055468199906654e-03,-6.785291870855862661e-02,5.411444626551312892e-02
-2.707030766585379839e+06,4.688714423947447911e+06,3.360435546456002165e+06,1.029830603425538511e-02,-3.077777139865222125e-02,-6.922307843705997887e-02
-2.707033237830471713e+06,4.688702123728483915e+06,3.360424959079843014e+06,1.027738781653350780e-01,-2.081855190104574607e-02,-3.448808411840947191e-02
-2.707033638439398259e+06,4.688715087206514552e+06,3.360438730612481944e+06,2.521784891106962356e-02,-2.075394826446924634e-02,-3.253402352725897478e-02
-2.707026581185033545e+06,4.688713088856292889e+06,3.360429821631899569e+06,-2.297902692419269421e-02,7.888441516817652419e-03,-4.782005351350858760e-03
-2.707024170491161291e+06,4.688707973504301161e+06,3.360431820534049068e+06,-4.394998238815565200e-02,-3.330354530893737258e-02,1.644989929049547536e-02
-2.707026066359134391e+06,4.688711712964735925e+06,3.360439452448125463e+06,-6.457392244336927767e-02,-5.730804945940676243e-02,3.592774746115692114e-02
-2.707027007489527110e+06,4.688707600735628046e+06,3.360446792657187209e+06,-1.051095250993772656e-01,1.189690454663065999e-01,-9.937646119075063678e-02
-2.707024222892619204e+06,4.688717233503497206e+06,3.360426325536441058e+06,1.032093972244378099e-01,-7.833544445829544733e-02,-1.237886027319672066e-02
-2.707022187782995868e+06,4.688718050244797021e+06,3.360423535130122676e+06,1.483584563272933969e-02,-4.943082845936681152e-02,-3.287195871553055121e-02
-2.707022325677102432e+06,4.688712153513889760e+06,3.360437994857849553e+06,2.449952626890919763e-02,1.152673740854432555e-02,-2.671385365137389847e-02
-2.707033130420793314e+06,4.688702319902362302e+06,3.360426718137410935e+06,-1.548248315340170801e-02,5.470517501197913295e-03,-1.311892374078665012e-03
-2.707027294038982131e+06,4.688712660587879829e+06,3.360433550098855514e+06,3.594951797079844885e-02,-2.800562067825504431e-02,3.009237500189913123e-02
-2.707034938941293396e+06,4.688718812277141958e+06,3.360437203963487409e+06,3.633435752678079722e-02,-3.959516373027686942e-02,-3.179045982292212982e-03
-2.707034345857579261e+06,4.688710557232256047e+06,3.360420278637805022e+06,-6.376816379250606348e-02,1.345367493857026024e-02,6.865834797516334742e-02
-2.707036430093391333e+06,4.688718710527071729e+06,3.360427340912559070e+06,7.410841816542894367e-02,2.971602522546804015e-02,-4.364965244599511296e-02
-2.707025177875073627e+06,4.688710938520967960e+06,3.360427369092199486e+06,-3.070506659387151061e-02,2.806527238146682215e-02,-3.717811519678731330e-02
-2.707030160799961071e+06,4.688718553395218216e+06,3.360433508175184485e+06,5.418838278779114503e-02,-5.224671911153289106e-02,-5.409883508072184377e-02
-2.707032322476302274e+06,4.688700870972569101e+06,3.360427332885527052e+06,-4.223296137191691335e-02,4.318020084069185138e-02,5.417753614443961141e-02
-2.707019435345067643e+06,4.688705996210497804e+06,3.360436163223930635e+06,-5.997101849769001514e-02,4.161969145231302417e-03,-1.394086752702521949e-02
-2.707034675686634146e+06,4.688714530228837393e+06,3.360431653873516247e+06,-1.666844630901033117e-02,8.027686028556986486e-02,-6.257939794302924685e-02
-2.707030534817805979e+06,4.688725501149984077e+06,3.360425914524864405e+06,-5.095813674135613036e-02,-1.793155699512274590e-02,7.290556839465446581e-02
-2.707023545844781678e+06,4.688715867170150392e+06,3.360423761969258543e+06,-2.057063533186049079e-02,-8.214052352266176804e-02,-1.057223240343304477e-02
-2.707041863812696654e+06,4.688715560169012286e+06,3.360429960105455481e+06,7.246114993794162962e-02,-7.272747023164845281e-02,-1.273295526936464063e-02
-2.707021702838180121e+06,4.688711032472319901e+06,3.360428552901970223e+06,-8.801993857737674953e-02,-1.229092560719769467e-01,-4.574955688541035292e-02
-2.707024368186369073e+06,4.688715818209624849e+06,3.360424036738529801e+06,-7.678746282489544960e-03,-5.428031307771959135e-02,-6.734782817782257631e-03
-2.707028726729881484e+06,4.688709418841437437e+06,3.360441373800675850e+06,1.285282688149724274e-02,5.838983058656616043e-02,5.583378757379804658e-02
-2.707024504093178548e+06,4.688714926792319864e+06,3.360437269172122702e+06,2.800846213614334446e-02,-1.831388303221144487e-02,-4.147937137510931439e-03
-2.707029895433239639e+06,4.688713071956469677e+06,3.360414274134435225e+06,-5.431139637680855448e-02,8.579323860967241755e-02,7.849579008408798589e-03
-2.707033243891231250e+06,4.688704721775379032e+06,3.360419819804650731e+06,6.316753320699863838e-03,1.523118757004846870e-02,7.186962264940421896e-02
-2.707025012467879802e+06,4.688706091559231281e+06,3.360428282634800766e+06,8.872961556549358031e-02,1.901547929300303683e-02,3.698732666747213405e-02
-2.707029742103054654e+06,4.688707444284389727e+06,3.360433658904877026e+06,-1.545226716889864238e-01,2.160402429710513161e-02,2.621628510980741900e-02
-2.707027608821826987e+06,4.688720545216705650e+06,3.360428571812048089e+06,-7.015829826404135217e-02,-2.884124941538841053e-02,-8.946797938772516057e-02
-2.707030749387918506e+06,4.688707979859923944e+06,3.360426385930337477e+06,2.777410005175581006e-03,-5.122671807336351933e-03,-2.678298944919119823e-02
-2.707031001493562013e+06,4.688715769875144586e+06,3.360426977386808023e+06,-7.469977302694781607e-03,-1.335993468133374884e-01,3.266581893337174025e-02
-2.707027724199071527e+06,4.688709955009022728e+06,3.360434020348296501e+06,-1.410957686278598855e-01,2.185295324706411010e-02,-8.390691579405144818e-02
-2.707033901703058276e+06,4.688717591299450025e+06,3.360417558254576754e+06,1.837875134450012854e-03,2.686435371541499167e-02,-6.266071941671959820e-03
-2.707021239359827247e+06,4.688712740248086862e+06,3.360425073128594086e+06,-3.492665572904474908e-02,-7.275409527700603396e-02,4.182476430581061333e-02
-2.707034355826169718e+06,4.688714620176032186e+06,3.360440933112404309e+06,5.410150180551427657e-02,-6.524832778816945511e-02,7.109612985027471965e-02
-2.707033196200267877e+06,4.688723453724425286e+06,3.360431761097170878e+06,-1.167600769737427435e-01,-4.196013334664486227e-02,3.315063708314038710e-02
-2.707019594289274886e+06,4.688715954142531380e+06,3.360431582476996351e+06,8.679738715983369157e-02,-5.247859211207444446e-02,-8.938820405908055530e-03
-2.707031337838313077e+06,4.688706066302501597e+06,3.360435162224191707e+06,1.193549655281961192e-01,-7.297889036496441051e-02,8.840372070373489141e-03
-2.707024297543682158e+06,4.688714417449344881e+06,3.360425791539227124e+06,2.400922628398082653e-02,1.085720043018705179e-02,-2.486213828066334564e-02
-2.707033271868200973e+06,4.688704972354868427e+06,3.360433707632654347e+06,1.095835643299236661e-02,2.577989140500156623e-02,4.685539504425735406e-03
-2.707035095211096108e+06,4.688709743843802251e+06,3.360429103287001606e+06,-2.812639053123348193e-03,-3.436321188837460072e-02,6.185719883847278638e-02
-2.707025460760718212e+06,4.688714772975673899e+06,3.360428112645854708e+06,-1.893121302077514084e-02,-5.192705822050472375e-02,7.027250460573306046e-02
-2.707028220826565288e+06,4.688709323079476133e+06,3.360433930894501042e+06,3.158312388961353329e-02,-4.679322987144122342e-02,-6.271781447629601325e-02
-2.707023946865472011e+06,4.688701426218089648e+06,3.360421576946124900e+06,6.366574865444200870e-02,7.542499610346184435e-02,-5.249959071672447020e-02
-2.707017530715364963e+06,4.688721747358140536e+06,3.360434897052953020e+06,5.951982466351161266e-02,-7.481611556778161587e-02,-9.346431037679332754e-02
-2.707036606757656205e+06,4.688719970531884581e+06,3.360427848602359183e+06,5.701026051387227123e-02,-2.053570207762925315e-02,2.271206286912820504e-02
-2.707031934325394686e+06,4.688713561983095482e+06,3.360436406433475204e+06,4.412599983327561426e-03,5.066150917886581839e-02,3.710846209414538771e-02
-2.707021714521005750e+06,4.688703368404759094e+06,3.360434078596117441e+06,6.424930944745279107e-03,-3.077715427254196917e-02,4.438682820133698498e-02
-2.707026991012078244e+06,4.688698052436116152e+06,3.360434194549288601e+06,-7.095198840077809876e-02,-2.862978260214682491e-02,3.498159987293825851e-02
-2.707030700308999047e+06,4.688714653269030154e+06,3.360425330608157907e+06,7.434309652715889727e-02,1.957609584498279029e-02,-4.428929475002211895e-03
-2.707024561601903290e+06,4.688715415047089569e+06,3.360434672290244140e+06,8.304962341170114837e-02,5.144688971779829562e-02,-8.696687860440951989e-02
-2.707034178649227135e+06,4.688708792550783604e+06,3.360439333174508065e+06,-5.935393532436289248e-03,1.061876189982238206e-01,-2.369443594807025405e-02
-2.707029227894984186e+06,4.688711360848706216e+06,3.360426583961900324e+06,-1.587205435621667424e-02,8.676963980163800161e-02,-3.761082891408495943e-02
-2.707022076383288950e+06,4.688711569381287321e+06,3.360444392200774513e+06,-8.835402806574721435e-02,-8.617017183147902826e-02,9.839701431026706691e-03
-2.707023976379957981e+06,4.688714859150020406e+06,3.360432421280205715e+06,-3.630912883516529410e-02,-6.020775440962448238e-02,-7.187859410009750372e-02
-2.707023634707447141e+06,4.688714036883652210e+06,3.360426666844614781e+06,3.434903392220241269e-02,7.054735299587308606e-02,2.796897666944394775e-02
-2.707020723706292454e+06,4.688714499942395836e+06,3.360433138608183712e+06,-6.574685356859551189e-02,2.496275941706803392e-02,2.249122312512056784e-02
-2.707030920033773407e+06,4.688711519183056429e+06,3.360420275198049378e+06,-1.423476411856525008e-02,4.239984901389454858e-03,-7.445142284098908714e-02
-2.707031137439293321e+06,4.688708237393205054e+06,3.360433423051239457e+06,3.522595499386362711e-02,9.210014696751334107e-02,-1.879659742847572534e-02
-2.707031638283400796e+06,4.688712593371092342e+06,3.360431532002460212e+06,6.607130512308616310e-02,-3.228033220936198794e-02,1.142041981918601699e-02
-2.707026292589419987e+06,4.688712531518888660e+06,3.360436549466686323e+06,8.887304243266583303e-02,8.461855751493400912e-02,-4.524597118024371867e-02
-2.707033029929892160e+06,4.688711804674081504e+06,3.360432576625260059e+06,-2.651926439622904336e-02,2.932675495217580697e-02,8.936364194491893537e-03
-2.707026836995791644e+06,4.688708438793849200e+06,3.360443740663483273e+06,5.270080587006240047e-02,1.795342690341386604e-02,-8.496353010099540887e-03
-2.707026934872888494e+06,4.688707236714636907e+06,3.360438099341414869e+06,8.728170025324339136e-04,8.474287592542111350e-03,-7.642514955234105956e-02
-2.707020164697878063e+06,4.688713597031961195e+06,3.360441869660414290e+06,2.342522624149549759e-02,2.975443676053486555e-03,-2.063199301657804574e-02
-2.707032842951484956e+06,4.688708835471968167e+06,3.360430898365148809e+06,6.847322928200123837e-02,-2.279091132630306493e-02,-2.386057011571281194e-02
-2.707030857934192754e+06,4.688712527832970954e+06,3.360432143818417564e+06,-5.745305026424884359e-02,-5.716690428046560662e-02,-3.214846142875930901e-02
-2.707028298363013659e+06,4.688703480963341892e+06,3.360432631795042660e+06,-2.122487396103828194e-02,-1.299850337986728846e-02,2.654252481335912274e-03
-2.707023353909138124e+06,4.688715710519666784e+06,3.360434158611257561e+06,7.033326267795475539e-02,7.944843249285034326e-02,6.139237797550738812e-02
-2.707024759744960815e+06,4.688713834317629226e+06,3.360443298474631738e+06,3.152478492044358260e-02,3.178735822047876886e-02,8.643066542761065896e-02
-2.707030612629706040e+06,4.688711956495728344e+06,3.360434043892841320e+06,1.169684163655654177e-03,7.663882902669411079e-02,-2.890814852155978651e-02
-2.707023559810677543e+06,4.688704971018878743e+06,3.360429170178994071e+06,6.769834565750414146e-02,-3.390989932291455650e-02,-5.156569909812330071e-02
-2.707034597682438325e+06,4.688714624872064218e+06,3.360424406531693880e+06,-2.595117605490448662e-02,3.628042275142175782e-02,1.061280454382425992e-02
-2.707030621935071424e+06,4.688704191232370213e+06,3.360450541202676482e+06,-1.878649545664103082e-02,4.149265119581208722e-02,2.676632264170509395e-02
-2.707026723308531102e+06,4.688699389678736217e+06,3.360418600501907524e+06,-6.942162239841974392e-02,-2.621388158376813590e-02,4.629434047279846337e-02
