accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.077290595537143858e+01,1.042281473217030185e-01,9.397598218650729529e-02
1.077611740420253916e+01,1.010112635965760702e-01,1.061673398368964127e-01
1.078213948789744414e+01,9.843604279361585496e-02,9.976979394039207916e-02
1.078253136512827304e+01,9.167750676367573959e-02,9.473968313210104353e-02
1.078102570175296471e+01,9.701439165955909327e-02,1.046435123464241335e-01
1.077641267835586447e+01,9.873479724984143835e-02,9.256884637979549690e-02
1.077532464323298633e+01,9.730449968519480630e-02,1.009168568777787656e-01
1.077550977968388857e+01,9.888322279438484241e-02,1.078848012231937853e-01
1.077397411138233529e+01,8.971744302590017872e-02,1.001287213496524914e-01
1.077864323063625207e+01,9.998761324790225724e-02,9.487440188846300859e-02
1.077305341834810548e+01,9.563678943768581797e-02,9.594509732660122525e-02
1.076423636930136496e+01,9.828925599366662713e-02,9.727680460796002404e-02
1.077149937969509708e+01,9.423904434370232452e-02,1.057137497902155554e-01
1.077454427783869484e+01,1.048975120173110814e-01,9.787249978809638151e-02
1.078256574527463485e+01,9.983908740524827241e-02,9.433456142220382479e-02
1.077421812029394310e+01,1.025738086885789879e-01,9.487510919626811201e-02
1.077330453075911798e+01,9.057899105142450114e-02,1.012596113456010333e-01
1.077674712857673889e+01,1.028880868967167600e-01,9.968677729841576851e-02
1.077481598789634276e+01,1.070830422484291694e-01,1.031052917290963405e-01
1.077841414487035721e+01,1.007251903061799486e-01,9.576702688322788481e-02
1.076562657645488486e+01,1.053865248667777005e-01,9.738706346217650134e-02
1.078064295106630865e+01,1.036214379432100624e-01,1.082110221683423995e-01
1.077467883304093910e+01,1.045323030862587016e-01,9.874483542934441027e-02
1.077861693752676153e+01,1.088774033984107326e-01,1.007699599235827442e-01
1.077313040237822861e+01,1.048537966814540590e-01,9.824537013162711052e-02
1.077930954250906304e+01,9.298700621902401819e-02,9.535950317058414227e-02
1.077810235494402491e+01,9.997496568737894440e-02,1.013147902381960619e-01
1.077229906742932819e+01,9.713531369345418387e-02,9.874953158094337824e-02
1.076904591380684373e+01,9.771635640220550922e-02,9.973950384367542832e-02
1.077154250729238960e+01,9.993069777596072512e-02,9.399929312402645343e-02
1.078639185524769317e+01,9.412233424383147085e-02,9.163418523025242124e-02
1.077573108585983519e+01,9.781273365961011546e-02,1.029837128334158830e-01
1.077052330783523892e+01,1.000800819565903221e-01,1.016586362004939653e-01
1.077587472337771324e+01,9.540930838954199411e-02,9.511561664265646976e-02
1.077259825601899657e+01,9.064544393569030911e-02,9.527425208604724249e-02
1.077269121762105186e+01,9.425751346453825619e-02,9.957335296223110421e-02
1.078110743296127083e+01,9.843163166769017258e-02,9.401133151364574059e-02
1.077016994479290624e+01,9.533112364624490853e-02,9.715858392364817853e-02
1.077381041139845408e+01,9.189206985464733191e-02,1.009903375583227902e-01
1.077304189478710228e+01,8.763879153168729896e-02,1.000605174250793067e-01
1.077768744490684760e+01,9.719468588097987527e-02,9.417108872148854948e-02
1.076498447259043445e+01,1.043619687974035593e-01,9.441571753016488044e-02
