mag_x (uT),mag_y (uT),mag_z (uT)
3.282022069819687005e+01,1.068045159015835110e-03,3.741138856411074443e+01
3.282326787618298169e+01,-1.130511203289998740e-02,3.742361085069515525e+01
3.280886584156107943e+01,1.781091101871886892e-02,3.742654428489402108e+01
3.280999613086240885e+01,1.025026016391300532e-02,3.742755139244356144e+01
3.280842546431534146e+01,-5.270293751416505086e-03,3.742658852411896220e+01
3.281213793063968609e+01,6.588566418205313822e-03,3.742424019448878880e+01
3.281800600817575031e+01,-2.425172012395210991e-02,3.743025707134199109e+01
3.280342100399500538e+01,7.109789623172534448e-03,3.741642833185476036e+01
3.280388987488153418e+01,-3.208223069943600455e-03,3.741786369521251743e+01
3.282589924379242063e+01,-1.873701352200436102e-03,3.743467946013425518e+01
3.281379385376021673e+01,5.022497915769715817e-04,3.742892213155337799e+01
3.281166769430517860e+01,1.915511629745682634e-03,3.740818032881104926e+01
3.282329941147254715e+01,-1.587301260372398068e-03,3.742767531054476393e+01
3.280451032985546789e+01,-1.473950167444409163e-03,3.742036538935911238e+01
3.281112004105024482e+01,-5.800348844856856659e-03,3.743708791452308304e+01
3.283361197756414640e+01,-2.382012585982672820e-02,3.742237032220855752e+01
3.280947742128626032e+01,5.045711135163095593e-03,3.741449005871151456e+01
3.282195240877011599e+01,1.637377925370959303e-03,3.740311314198115866e+01
3.282636966850530058e+01,-3.874443485757117240e-03,3.742441341491000628e+01
3.280649284181319558e+01,-4.238140658871070166e-03,3.741493063277557951e+01
3.282021261055260908e+01,1.261819865652719173e-03,3.742172019425173346e+01
3.280216297021780036e+01,-4.827293829623775139e-04,3.741702955175647105e+01
3.280686521646305920e+01,-1.372337719612658907e-02,3.742284172809000609e+01
3.280772075347280747e+01,2.524966020265837635e-02,3.740741189696007041e+01
3.279916556069067468e+01,-1.133878475493728562e-02,3.741737834679623376e+01
3.281588173793693386e+01,2.346362489250400016e-03,3.742067519466047543e+01
3.281030789988457030e+01,-6.937842930764049655e-03,3.741171486043858607e+01
3.282473221814298370e+01,8.089140749201376157e-03,3.744586141841333671e+01
3.282386508213630094e+01,6.509620201031308603e-03,3.744697750425054750e+01
3.280377945488992708e+01,-9.342265607320605902e-03,3.742709997379684950e+01
3.282302027142313250e+01,3.948018423352814797e-03,3.742020391356209075e+01
3.280430953063201827e+01,7.261991885596424078e-03,3.741737913355989775e+01
3.281904974543526521e+01,-5.746515502129472333e-03,3.742542100993775023e+01
3.280852506731235962e+01,-1.643059126458354391e-02,3.741875257094209672e+01
3.281847400958339023e+01,6.783949913023771226e-03,3.742733972785976704e+01
3.281712889511987896e+01,-4.737806803242250279e-03,3.742438882547709511e+01
3.280125438907055724e+01,-5.728818527700350535e-03,3.742563104197232349e+01
3.280799974127575780e+01,-9.413652017395695779e-03,3.743663852915095447e+01
3.281588011397864335e+01,-9.482506751284543178e-03,3.741531395506647328e+01
3.281591431766680955e+01,1.049979627244622925e-02,3.744023666547134610e+01
3.280234612616142442e+01,2.167612108676103891e-03,3.741997895325264523e+01
3.281203966888570989e+01,9.020918834405778144e-03,3.740366632626574273e+01
3.280073372349443162e+01,-1.023459308062832189e-03,3.743226374017024227e+01
3.282199357518641136e+01,-8.460468913897857199e-03,3.742189566459458661e+01
3.281048706715897367e+01,5.307935335196887344e-03,3.741847313391249230e+01
3.282042830480884277e+01,-9.354241887897045069e-03,3.741497039890045073e+01
3.281416030844227549e+01,-1.118447572881236737e-02,3.743235255846506959e+01
3.279758046219208012e+01,6.557990303454253565e-03,3.739585027215621693e+01
3.279916861759783586e+01,-1.227102988131455880e-02,3.743087239110994346e+01
3.278565507204157115e+01,-7.077040879088431109e-03,3.743132953431030074e+01
3.280820433408762682e+01,6.887692939124770083e-03,3.743225445243793814e+01
3.281590268522190712e+01,-7.854266619364667565e-03,3.741617266198072400e+01
3.281565915143610113e+01,2.938029314280264561e-03,3.742255064804370335e+01
3.282475893908363673e+01,-1.253681477924280642e-03,3.742282621417196964e+01
3.281330400856464280e+01,-8.641116913531685095e-03,3.742188979959320250e+01
3.281449990287365637e+01,7.505269954290448922e-03,3.741315043867771806e+01
3.282938617688682115e+01,1.061626979301948700e-04,3.743257763566047913e+01
3.280272906925324605e+01,-2.162611614739614121e-02,3.741841825625093065e+01
3.280281057543632528e+01,-5.835429429377196608e-03,3.742199827480732210e+01
3.281862327915046507e+01,1.817777643471059010e-02,3.742071441520609909e+01
3.279331094984677009e+01,-9.378671142649594710e-05,3.741156027726010080e+01
3.280295877027229778e+01,7.249194757648800072e-03,3.742696647663387921e+01
3.281641616419562979e+01,-1.302240231926238972e-02,3.743049052578096081e+01
3.281709808633410574e+01,-9.323459357956636207e-04,3.742414325945110676e+01
3.279421448114739945e+01,-5.893288584725729640e-03,3.742461573435387123e+01
3.281214410581613805e+01,-1.154383345162070598e-02,3.743611820367689091e+01
3.280488648857249956e+01,-1.631774835347764643e-02,3.742735344172614731e+01
3.281400032122871835e+01,1.940428893293835375e-02,3.740843053864510637e+01
3.281727072490998154e+01,-1.016810410268242926e-02,3.741209714729676961e+01
3.281733231799876194e+01,-1.373424290683947571e-02,3.742335516886768687e+01
3.281830752762600412e+01,-1.783915141537643911e-02,3.742614194597577892e+01
3.281291747179245988e+01,1.966022260194317476e-03,3.742012799741356588e+01
3.280642887364183480e+01,-3.095458737107116272e-05,3.743037493221044798e+01
3.279638979613920213e+01,7.736053287307487376e-03,3.743534016099490458e+01
3.281278558006920321e+01,-6.152616168517388920e-03,3.742089752613915010e+01
3.282272134381401685e+01,-1.008999489303042361e-02,3.742401765043675255e+01
3.279874515498632093e+01,-1.485683870602373191e-03,3.743620645882240439e+01
3.279264575816200988e+01,1.161817526121212280e-02,3.740586393205832394e+01
3.281152261776382062e+01,8.677603191798366131e-03,3.740913106775443708e+01
3.281815719266050024e+01,8.063395954490643752e-03,3.741776845699956056e+01
3.281518024319737492e+01,6.623544946225292003e-03,3.742885359043615523e+01
3.280235758846199445e+01,1.111627089804296609e-03,3.740569980107835590e+01
3.281344580140282829e+01,4.649437019702057881e-03,3.742287883362006795e+01
3.280499928552309541e+01,-5.576536935970553008e-04,3.739506797011533479e+01
3.280266164155856501e+01,-2.760317408971367167e-03,3.741613633125180627e+01
3.281879770468820823e+01,2.015565828290344016e-02,3.742892819708986707e+01
3.281792235058397011e+01,-9.439403930930878248e-03,3.741783102514759918e+01
3.279754669315533988e+01,4.985555472376404290e-04,3.742419368995579987e+01
3.281114834486242415e+01,-8.383927811911620620e-03,3.741376773030987124e+01
3.281038789178440851e+01,-3.084038057237005492e-04,3.741437643215501652e+01
3.281065228846865267e+01,-1.335546407332708664e-02,3.739288889243756842e+01
3.281967559643939580e+01,1.130386687944459970e-02,3.743182186905424658e+01
3.279396493152269443e+01,-3.827531685627524275e-03,3.741529479429859606e+01
3.280622265316419828e+01,-8.459905071119187131e-03,3.741567112130040584e+01
3.281802218476205724e+01,3.556358533516119219e-03,3.744207496312856165e+01
3.281831154855467503e+01,-1.941018723013243435e-04,3.743527968454355914e+01
3.280767625702457480e+01,-1.414294823822713249e-04,3.741414798763208438e+01
3.281703217541095796e+01,-6.889254446931259400e-03,3.742339738618497336e+01
3.280418542635847956e+01,4.500434397076345100e-03,3.742360544038931636e+01
3.281916689283774247e+01,-7.336911828349906677e-03,3.742158630176853507e+01
3.280914190531083108e+01,2.880185272539069821e-03,3.741890672694636777e+01
3.279201457716202839e+01,1.709658834159452287e-02,3.741696197774904675e+01
3.281192158003421611e+01,1.387091106690884965e-02,3.741677581246974427e+01
3.281286274081335819e+01,1.748739846004277246e-02,3.741919940474476647e+01
3.279493533131716987e+01,-2.920487558167768338e-03,3.742332439231302743e+01
3.279707849631284233e+01,-2.655213900526204839e-03,3.741423937777998532e+01
3.280378405181842538e+01,-1.439842118544490401e-02,3.742269977124728797e+01
3.280175389233298944e+01,1.217617783506671006e-02,3.742319263950194852e+01
3.281707571747620023e+01,9.278529105653807521e-03,3.740996099828928578e+01
3.281218365470363096e+01,8.951760540726367990e-04,3.741842631121215135e+01
3.280861708281534561e+01,2.322267447460714136e-03,3.741343551390504985e+01
3.281085586146176070e+01,-1.324006058913533221e-02,3.743261318220029921e+01
3.280955686388844583e+01,1.278123691011515410e-04,3.741753547809724267e+01
3.280982153894466791e+01,4.993960146640656628e-03,3.741259796936402182e+01
3.281077178829598751e+01,-3.140871254939823099e-03,3.741085029183561517e+01
3.281046307580825783e+01,-1.459690838024098498e-02,3.741187747739434144e+01
3.279024254758029144e+01,7.338858863642384357e-03,3.742369914176641998e+01
3.281428075374670073e+01,1.842919490661612623e-03,3.741644982233970040e+01
3.280778213610776817e+01,-1.148259131836897040e-02,3.742443435091666970e+01
3.281280163958086860e+01,1.242200788004113729e-03,3.740770238394286906e+01
3.281884419964723776e+01,2.944280489554720621e-04,3.742520135922087832e+01
3.281766139934332216e+01,-1.056673190753239580e-02,3.742921860613032692e+01
3.282398081270457624e+01,-8.476712192828460626e-03,3.741548088507499870e+01
3.281344543335123376e+01,3.063911454897871520e-02,3.741631430988353912e+01
3.281250738087580032e+01,-7.091676787836083580e-03,3.744024495361427540e+01
3.281411603851248771e+01,-7.145226589749338521e-04,3.743209480994370608e+01
3.281957346538575848e+01,2.543494337326674282e-03,3.743254854131461684e+01
3.281165110468697321e+01,8.675295190228237210e-03,3.741316061952841210e+01
3.280615426941208312e+01,2.053450113200907916e-03,3.741739381111207052e+01
3.281377497445609492e+01,2.340277140441758205e-02,3.744511218666082897e+01
3.280950209956872499e+01,-4.240067357948905033e-03,3.741794658210780256e+01
3.282400023192657557e+01,6.231787590740834855e-04,3.742484664623038526e+01
3.281013273022247034e+01,-1.905834738303423519e-03,3.742099174329523237e+01
3.282287258011605502e+01,2.051578749254822777e-05,3.742389501213963143e+01
3.279943421030235129e+01,-1.191040298795350595e-02,3.742924543267690751e+01
3.280138671307410903e+01,1.747565374770960328e-02,3.743249323780558058e+01
3.282300397145667858e+01,3.115755556663935000e-03,3.741412248035896226e+01
3.281303790675824672e+01,-6.027775603713683185e-03,3.740185699381078877e+01
3.282359343499131654e+01,1.297612915840458576e-02,3.741966286513488882e+01
3.279653037855222664e+01,7.669528198686832504e-04,3.741828838595699125e+01
3.281678115841049959e+01,-6.393435189791464492e-04,3.743618647649988418e+01
3.282389100850075891e+01,-7.436545081567680696e-03,3.740775055675172212e+01
3.281639677182763393e+01,9.297913103533131385e-03,3.741814156596640117e+01
3.281000230785921445e+01,6.638662249394990805e-03,3.742719147227320065e+01
3.280550611136401074e+01,1.177918627408617788e-02,3.742311796612982278e+01
3.280974743708324581e+01,-1.029246403257859203e-02,3.742953226886993434e+01
3.280100552320524798e+01,-1.361019652071449124e-03,3.741927201310156903e+01
3.280366135611784983e+01,-5.531514814968964237e-03,3.742107249336363850e+01
3.281573083064193952e+01,-6.987070884949870067e-03,3.742374635611269440e+01
3.280379265891158269e+01,6.223515175266934206e-04,3.741392070774865886e+01
3.281959939399511228e+01,1.666499079186570600e-03,3.741317698750192022e+01
3.282302300769440961e+01,-1.124756965506820347e-02,3.742690404379393243e+01
3.281137633126497377e+01,5.609900113692424528e-03,3.740915060599162700e+01
3.281474999079223664e+01,-9.115041413086218819e-03,3.741892025450670900e+01
3.281729915120484264e+01,7.979364676640409576e-03,3.742585765728259872e+01
3.282246440624758321e+01,1.361904313762857949e-02,3.741034537575553998e+01
3.281480930775884275e+01,8.817883633091728665e-03,3.742932313336233108e+01
3.281142749921667701e+01,-6.278264863796331752e-03,3.740854991294116161e+01
3.281855283452360084e+01,-4.018133735745478118e-04,3.740162953968222581e+01
3.281986224980951761e+01,-1.036304301189190603e-03,3.741643056099862008e+01
3.281862947226966298e+01,-8.356892937153411610e-03,3.740466926122208235e+01
3.279475260408211312e+01,-1.546686620676794056e-03,3.742484133128657220e+01
3.282382797043728573e+01,-6.704927666028228511e-03,3.741790827763819749e+01
3.281522150859940012e+01,5.542095614519960446e-03,3.742165919168765953e+01
3.279682300618260626e+01,-1.476414023507939544e-02,3.741970488423968533e+01
3.279222834412156118e+01,-5.747897956397800441e-03,3.741999003273274127e+01
3.280128857369544448e+01,-1.520790130054327366e-02,3.742766100695595810e+01
3.279641526430509657e+01,-1.217422000364804142e-02,3.742799190730907810e+01
3.280620291600506988e+01,-7.288158796006139785e-03,3.743071176262873934e+01
3.282339065329374250e+01,-1.182738972734671042e-03,3.743369557960090788e+01
3.281519427753268303e+01,-3.995480181055660954e-03,3.738502021829718558e+01
3.280287361503135912e+01,6.904188046313666782e-03,3.743256581773885472e+01
3.279636373951596795e+01,4.341981440851107321e-03,3.743201412300013686e+01
3.281942125785418796e+01,-9.513495322152435221e-03,3.743661065494174522e+01
3.281720409445530606e+01,1.007269026985886272e-03,3.744419040585338365e+01
3.283188926546939257e+01,3.847833487073691865e-03,3.743033882183348737e+01
3.281507608066456072e+01,-4.610732265141233820e-03,3.742639108164546258e+01
3.282026871789445011e+01,5.619758855334074273e-03,3.743165155213105777e+01
3.280286008411159315e+01,-3.854932218815865751e-03,3.743294664147043704e+01
3.281649056370739714e+01,1.542481149535331660e-03,3.743763827945033285e+01
3.280377565314260835e+01,-1.154495131857250466e-02,3.743941152022912888e+01
3.280902662237295431e+01,7.610791572418241710e-03,3.742704580578553220e+01
3.283183822521541373e+01,-2.818830305050476666e-03,3.741839131113669481e+01
3.280717959847761023e+01,-1.476940564760954866e-02,3.740471842958496751e+01
3.282022207856439877e+01,-9.365546630765842970e-03,3.742161815429233940e+01
3.280872321865214758e+01,9.607411926682796199e-03,3.742593654194214992e+01
3.280045267156422995e+01,1.726944411907627500e-02,3.740969905194693013e+01
3.282029773855192190e+01,-6.092158590412870799e-03,3.743504598804041450e+01
3.279344774316346189e+01,-9.826953465158563827e-03,3.741233911179224947e+01
3.281527085000075061e+01,-4.660682207245255004e-03,3.741533068327990463e+01
3.280989988411241143e+01,1.032964931094461705e-02,3.742826363740599049e+01
3.280070406933192118e+01,-4.412384594458014161e-03,3.743041237054276138e+01
3.281309389864847503e+01,5.172116984374631977e-04,3.741787984945157319e+01
3.282259568603694788e+01,-5.133771058343137260e-03,3.741376931926527760e+01
3.283124917750284766e+01,9.895947173664283031e-03,3.742226283514372653e+01
3.282601881957212697e+01,-4.398715391863309253e-03,3.742664945760498796e+01
3.280757133988020513e+01,-6.002318098489401073e-03,3.743248643654501251e+01
3.280271406871768392e+01,6.030727219067780025e-03,3.742577716148142031e+01
3.281517981792953265e+01,-3.608199952843158084e-04,3.741336372925596976e+01
3.281519076332591567e+01,7.429127772756262404e-03,3.740385574556663784e+01
3.282121560675463456e+01,-1.532559645694806308e-02,3.743561071177713018e+01
3.280126054646787281e+01,7.095959724713921460e-03,3.743142495083472454e+01
3.281835013139266977e+01,2.033511416028156368e-02,3.741551525173412784e+01
3.281485892320204556e+01,1.112815544676112704e-02,3.742361156341285522e+01
3.279725836690654006e+01,-3.256613798560916069e-04,3.741693096834082155e+01
3.281912399318586893e+01,-8.740681094698353470e-03,3.742802267346197453e+01
3.281163168398463625e+01,-1.888646130902484066e-02,3.741257817350600590e+01
3.282645282164982348e+01,-2.328518498946941016e-04,3.741550828267450157e+01
3.279758384397195670e+01,1.544634264408209501e-02,3.742021729111972661e+01
3.280313964740781785e+01,-1.449799423703738641e-02,3.741882325638291462e+01
3.281381919458655716e+01,-2.251759456846888323e-03,3.741947306635226767e+01
3.279861182591275082e+01,4.161418877252127772e-03,3.742955738797335385e+01
3.278737193197008537e+01,1.177966457868691004e-03,3.742707355299909722e+01
3.281209363713151106e+01,2.043664402472528552e-03,3.741938922616991903e+01
3.281211462641756782e+01,-4.016289470373285604e-03,3.740461863928463515e+01
3.281050531912781310e+01,1.346352623748710460e-02,3.740502425798809583e+01
3.280912315727690043e+01,-1.206519682103288603e-02,3.740246286975592227e+01
3.281209521639662086e+01,2.596126376120591194e-04,3.743830034199810797e+01
3.280256998783575995e+01,-6.298534926020254131e-03,3.743323251255017681e+01
3.281305866241800828e+01,2.020006187747554888e-03,3.742880379872399743e+01
3.281383877108584812e+01,7.894606151016527601e-03,3.741913050104255234e+01
3.281276777779428500e+01,-8.043466037915482370e-03,3.741635408970229548e+01
3.278742504513428457e+01,8.222051270568441969e-03,3.742562865796554661e+01
3.281405582729619397e+01,4.395434029441589938e-03,3.741824435277726479e+01
3.282523349380988265e+01,8.356662444131364442e-03,3.741948789028950273e+01
3.279843866824918308e+01,-2.006253012063297439e-02,3.740384384671421003e+01
3.280996592287502267e+01,-4.695934918235356373e-03,3.741289620414387684e+01
3.280679155217352871e+01,-2.429956224297224066e-03,3.742586433579212013e+01
3.280990736637910032e+01,-1.109215056517738433e-02,3.741573485457451653e+01
3.280613690502384117e+01,-2.594830492920848002e-05,3.741483725365930013e+01
3.282437760770253732e+01,1.642934386006574335e-02,3.741385154279953440e+01
3.282785013974498156e+01,8.214238270789035734e-03,3.742278979971575836e+01
3.280237511665298911e+01,4.558592457384316385e-03,3.742488071663082394e+01
3.280574855345928853e+01,7.021004589089142878e-03,3.741910956227872731e+01
3.280470047100163100e+01,5.720339264491727631e-03,3.742290094823012936e+01
3.280962961986760718e+01,-1.100678202554240424e-03,3.743110994429541449e+01
3.281059091312717158e+01,-1.125219521711019049e-02,3.744503048436948944e+01
3.280078001275071387e+01,-2.054487985834559799e-02,3.741926384929735150e+01
3.279689838334326879e+01,-9.279512135756944058e-03,3.740930087869707421e+01
3.280737737014913336e+01,7.165452370797418050e-03,3.741734780905486701e+01
3.279908078311598985e+01,4.245617695646241273e-03,3.741642559831563375e+01
3.278955654820729393e+01,1.398391479989997098e-03,3.742242866858506289e+01
3.282310425079992910e+01,-4.497679817701811730e-03,3.743086853777447942e+01
3.278395529449898049e+01,8.539924952982832357e-03,3.742499210809383925e+01
3.280611462715144455e+01,5.706811988054712702e-03,3.742382670653887544e+01
3.281866791944118944e+01,-9.167699487128443125e-03,3.742820858301487164e+01
3.280711629864958923e+01,-2.761244230557112402e-03,3.741812171603142190e+01
3.282778918342665975e+01,3.918891388121486206e-03,3.742777303135908085e+01
3.281317727483730806e+01,-1.430147317916618047e-03,3.742072466471779535e+01
3.281686327281547477e+01,6.966195158446742385e-03,3.741667963442378664e+01
3.279897920381603171e+01,7.364413290023979868e-03,3.742153229797811065e+01
3.282014732479757413e+01,-6.196232132709231927e-03,3.744411500054854258e+01
3.280316549548823701e+01,2.777954743344950277e-03,3.741856973381628393e+01
3.280388433967398498e+01,-1.621084222325300944e-02,3.742059611273742803e+01
3.279004112080529154e+01,4.357782991686937578e-03,3.742675507696303328e+01
3.280656218073730912e+01,-3.052091793282022368e-03,3.743315394197291823e+01
3.281061691851181195e+01,-2.580661232774320913e-04,3.742532756516148851e+01
