gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
5.003696617713661032e-01,4.512605608830044801e-01,4.009217609034216867e-01
5.544127718156904860e-01,4.862751383958661133e-01,4.805245810245539761e-01
4.900789442403540863e-01,4.432457219580837049e-01,5.062491195706719793e-01
4.972490497730295278e-01,5.489655477497443758e-01,4.603049120099152458e-01
5.565146566145310336e-01,5.282478345121854879e-01,4.778197499914361157e-01
5.175101244081051766e-01,5.201968101291207791e-01,4.924580161061682948e-01
5.022927119667581763e-01,5.172372591156384480e-01,3.876344496163379727e-01
5.225784527221043474e-01,5.426111478822408518e-01,4.355261893242233229e-01
5.318841759181208717e-01,4.841733312360942398e-01,4.705531252719202251e-01
4.624865776875786705e-01,5.191894523585912635e-01,4.890856021757116201e-01
5.095212613503653509e-01,5.243179375887362381e-01,4.917363533336826520e-01
5.032033870841831069e-01,5.167181980834940624e-01,5.356009637194460993e-01
5.028467274695360700e-01,4.862028610305035858e-01,4.723104568607120468e-01
4.253127766014740407e-01,4.898688852449066267e-01,4.733809706686974428e-01
4.820125831267208505e-01,4.740066418249727076e-01,5.584821776260001647e-01
5.291171522983119102e-01,4.935033035685389424e-01,5.448236414304852282e-01
5.788965979900687620e-01,4.754399399043749419e-01,4.686017601888697315e-01
4.397507794125433689e-01,5.310684339064344339e-01,4.877157573982193739e-01
4.952965404182718689e-01,5.375599620073733265e-01,4.835595227081628811e-01
4.905205870659811729e-01,4.902312563674513513e-01,4.588399374674623221e-01
5.061193753612162061e-01,4.611190503685369535e-01,5.215034517283987370e-01
5.637711529467890337e-01,4.669609088560261467e-01,4.997804618013926836e-01
4.663362699610171802e-01,5.331758317737614883e-01,4.885564360824528052e-01
5.355533484814314349e-01,4.667810488595772744e-01,5.586301538057021343e-01
5.304302015293277384e-01,5.233653210572087877e-01,4.490535077639110084e-01
5.318402419817136462e-01,4.501170188466319111e-01,4.840303050108661354e-01
5.174360053863121811e-01,4.806480970943225461e-01,4.754039212735586273e-01
5.144097141612373747e-01,5.517585832802989199e-01,5.339971876364413284e-01
4.938515852146320162e-01,4.798728627615811426e-01,4.052235285161990275e-01
4.793997929732769503e-01,4.866848644384864087e-01,5.336283417320627498e-01
4.717502181048290333e-01,4.312546086667471967e-01,4.843877461590703204e-01
4.144479693017845690e-01,5.000987699835344191e-01,4.557564269390773082e-01
4.867687527659527169e-01,4.666878125069198191e-01,4.370873137645720496e-01
5.278006642740717957e-01,5.331862866773006138e-01,4.502634030978456825e-01
5.197859409871009584e-01,5.346707886692972922e-01,5.954710347175317109e-01
5.156412039630379196e-01,5.523562645223604184e-01,5.189271373360538897e-01
5.306463164736274774e-01,4.908344322117183522e-01,5.474702591696414267e-01
