gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707022672986153979e+06,4.688720134700888768e+06,3.360436165645657107e+06,-6.416507626827328004e-02,-1.189155740262508587e-01,-7.010540920198449211e-02
-2.707028792564472184e+06,4.688707243191383779e+06,3.360434537003350910e+06,-6.604611485467388327e-03,-1.026513761570729821e-02,6.433146844428896949e-02
-2.707026990822663065e+06,4.688717292316743173e+06,3.360423404866505880e+06,-1.674016008126479917e-03,3.624695120038360589e-03,2.405700890591748464e-02
-2.707027950322429650e+06,4.688716319988701493e+06,3.360427951555226464e+06,1.033268177415261752e-01,-5.531177678406512532e-02,1.789038361709471489e-02
-2.707032082123211585e+06,4.688712870171035640e+06,3.360420956016087905e+06,-3.304840079293679816e-02,-4.088663856343299763e-02,-2.443186478610972351e-02
-2.707027488110424019e+06,4.688716158517682925e+06,3.360448202110950835e+06,2.746942956466065511e-02,-6.085574082677905339e-02,-3.209499086386156247e-02
-2.707029097565243021e+06,4.688707898317544721e+06,3.360430555078182835e+06,-3.355609412643613398e-02,9.490180340744284321e-03,1.348273198818228207e-02
-2.707033975964189973e+06,4.688714930962570012e+06,3.360434021633008029e+06,-1.215877919061179868e-02,-8.386846029929211077e-02,3.572241678316186945e-03
-2.707029679999705404e+06,4.688699210686132312e+06,3.360420054523342289e+06,7.148827233278289006e-02,5.269956292162530399e-03,-6.442866569911816221e-02
-2.707027797170749865e+06,4.688715372699148022e+06,3.360433906624292489e+06,-1.038638298007824555e-02,1.791482030616357163e-02,-5.253300108072883612e-02
-2.707030507856294513e+06,4.688712986659936607e+06,3.360429606579038315e+06,-3.962198276840925293e-02,-8.652060883232209898e-02,-6.418284249293099153e-02
-2.707026552078116219e+06,4.688715061200600117e+06,3.360437265975374728e+06,6.960606184249804040e-02,-2.209203929925085061e-02,3.697775092787478068e-02
-2.707027169375924859e+06,4.688708831480563618e+06,3.360439703926131129e+06,-7.812343533815475916e-02,9.185550040830194052e-02,5.661889337811150391e-02
