accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.076869284301551133e+01,-9.995096531453868949e-02,-9.886468080898305755e-02
-1.077655796724309845e+01,-9.591355145439656171e-02,-9.744250247583627345e-02
-1.076743120744255400e+01,-9.815290879603261187e-02,-1.021069182871552905e-01
-1.077674652761133700e+01,-8.791966919165347671e-02,-1.007228530240180941e-01
-1.077508807623318887e+01,-9.916486604147735362e-02,-9.397974421546163859e-02
-1.077929643530775650e+01,-9.690418730602089192e-02,-1.022001676230065992e-01
-1.076996967169515074e+01,-1.033540015510710786e-01,-9.676972384724009946e-02
-1.077573124474663580e+01,-9.334803246739444005e-02,-1.020478466572425358e-01
-1.078372323612168593e+01,-1.027964277397550585e-01,-9.566182115876351033e-02
-1.077730888142837706e+01,-9.434293656690118102e-02,-9.962691518143740321e-02
-1.077033850134929338e+01,-9.248681158205475372e-02,-9.906162476815609519e-02
-1.077448454961552038e+01,-9.162225956495917423e-02,-1.061794129407364895e-01
-1.077418454191407626e+01,-9.965539546076657151e-02,-8.685319074307894238e-02
-1.077009405232107575e+01,-1.036606674175542669e-01,-9.633043652484785113e-02
-1.077479177651974851e+01,-9.418904685094975360e-02,-1.036756978989544914e-01
-1.077901728288203032e+01,-9.263411257459039372e-02,-1.018374988457657893e-01
-1.077008302505781501e+01,-9.768226786458471256e-02,-9.390581807782354129e-02
-1.077121608377339967e+01,-8.928484166742529926e-02,-9.686537070566643426e-02
-1.077314447676876163e+01,-9.699988931885122900e-02,-9.660113129948336153e-02
-1.078009360156557328e+01,-1.008903886425099039e-01,-9.582770540425811223e-02
-1.077426327565775210e+01,-9.947804671806502463e-02,-9.165775123429155402e-02
-1.076723369904558680e+01,-1.057806106052624068e-01,-9.788123157055354795e-02
-1.077714365036644573e+01,-9.460977533858114241e-02,-1.015105550620085534e-01
-1.076795903124549980e+01,-9.707075900388936751e-02,-9.947157572733174302e-02
-1.077415641819151482e+01,-8.703272746075736699e-02,-9.213367717892423370e-02
-1.076211064874919110e+01,-1.061259506725329288e-01,-9.653841445865267434e-02
-1.076074137035189260e+01,-1.011408171288737806e-01,-9.339285939461473840e-02
-1.077148720968114404e+01,-9.956011102143060010e-02,-9.628131678500456703e-02
-1.077001791872473468e+01,-1.074491881948299310e-01,-9.236695099555090882e-02
-1.076793825367130886e+01,-9.066242445988385856e-02,-1.004347922516050373e-01
-1.077524657420842402e+01,-9.764719899648716117e-02,-9.629450898077442089e-02
-1.078298024834602664e+01,-9.353044134321282510e-02,-9.906292546827701051e-02
-1.077742190253800736e+01,-9.930294611845130737e-02,-9.840401037119816952e-02
-1.077493328758726854e+01,-9.883840171313627854e-02,-1.014060828983149865e-01
-1.077645078174460558e+01,-9.592789563900232241e-02,-9.697911394309678690e-02
-1.077638818040112767e+01,-9.563102694941580384e-02,-9.423023106679405403e-02
-1.077496806571323695e+01,-9.820969951663370556e-02,-9.777295844722122542e-02
-1.077062211319672258e+01,-9.766248921066260358e-02,-1.022614008418727405e-01
-1.078149779034034594e+01,-9.263698727426253332e-02,-9.146557420393253146e-02
-1.077191274830325618e+01,-1.052896101825250841e-01,-1.017463901636554285e-01
-1.078825770187177824e+01,-9.038335910330629053e-02,-1.045513983131014235e-01
-1.077803983132308474e+01,-1.015104398619138121e-01,-8.896303204819577815e-02
-1.078297086160712936e+01,-8.892816351108348560e-02,-9.898375489462964139e-02
-1.076940462725313630e+01,-9.361497630286072513e-02,-9.508270087787856761e-02
-1.077352807728075135e+01,-9.205456742198882270e-02,-1.024415189333291593e-01
-1.077389720915864757e+01,-9.384445120376055938e-02,-8.572294653322172497e-02
-1.078230132339152014e+01,-9.238248889369288230e-02,-9.745809355206622171e-02
-1.077281702715185396e+01,-9.635510548377496098e-02,-9.875910501719301071e-02
-1.076823011095097193e+01,-1.031525966671637262e-01,-9.845198732852294965e-02
-1.077401633349991705e+01,-1.024804484944460831e-01,-9.025691401393207136e-02
-1.076371201394747779e+01,-1.055191329902766956e-01,-9.910500071232963837e-02
-1.077783294981391649e+01,-9.297801234539593285e-02,-9.373973519846157121e-02
-1.075866788670288976e+01,-9.864479290677069523e-02,-9.704874722663824060e-02
-1.077913095419707901e+01,-8.598494549369813111e-02,-9.849421608424134555e-02
-1.077527312946348736e+01,-9.639128599124585639e-02,-1.023719548607087138e-01
-1.077737550674540579e+01,-9.127052342489572201e-02,-1.060928368000629562e-01
